"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p11","Approach",1,123,123,1,4191,5698,9166,3468,0,0,0
"p11","Approach",2,432,412,0,9838,11344,14869,3525,1,0,0
"p11","Approach",3,313,413,0,15631,17134,19702,2568,1,0,0
"p11","Approach",4,232,232,1,20471,21973,25278,3305,0,0,0
"p11","Approach",5,141,141,1,26111,27615,30197,2582,0,0,0
"p11","Approach",6,424,424,1,30950,32454,34790,2336,0,0,0
"p11","Approach",7,421,421,1,35655,37158,40213,3055,0,0,0
"p11","Approach",8,412,412,1,40993,42496,44606,2110,0,0,0
"p11","Approach",9,323,323,1,45582,47086,49990,2904,0,0,0
"p11","Approach",10,414,414,1,52199,53702,56190,2488,0,0,0
"p11","Approach",11,414,414,1,56862,58365,62326,3961,0,0,0
"p11","Approach",12,142,142,1,63447,64950,67326,2376,0,0,0
"p11","Approach",13,134,134,1,68319,69822,71702,1880,0,0,0
"p11","Approach",14,243,241,0,72423,73926,77134,3208,1,0,0
"p11","Approach",15,243,432,0,78095,79599,92406,12807,0,0,1
"p11","Approach",16,132,132,1,93238,94745,98774,4029,0,0,0
"p11","Approach",17,341,241,0,99630,101135,103750,2615,1,0,0
"p11","Approach",18,343,341,0,104567,106070,121942,15872,1,0,0
"p11","Approach",19,143,143,1,122767,124274,126958,2684,0,0,0
"p11","Approach",20,242,242,1,131326,132830,135158,2328,0,0,0
"p11","Approach",21,342,142,0,166772,168277,173939,5662,1,0,0
"p11","Approach",22,431,214,0,176326,177830,182406,4576,0,0,1
"p11","Approach",23,212,212,1,183158,184664,187150,2486,0,0,0
"p11","Approach",24,341,143,0,187894,189398,193926,4528,0,1,0
"p11","Approach",25,424,424,1,194631,196139,199846,3707,0,0,0
"p11","Approach",26,321,321,1,200631,202134,205254,3120,0,0,0
"p11","Approach",27,124,124,1,206022,207525,210711,3186,0,0,0
"p11","Approach",28,232,231,0,211406,212910,215886,2976,1,0,0
"p11","Approach",29,342,121,0,216606,218113,220638,2525,0,0,1
"p11","Approach",30,312,312,1,221366,222870,225190,2320,0,0,0
