"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p7","Approach",1,342,342,1,5286,6789,9894,3105,0,0,0
"p7","Approach",2,123,123,1,10935,12438,16766,4328,0,0,0
"p7","Approach",3,321,341,0,17999,19502,22966,3464,1,0,0
"p7","Approach",4,231,231,1,24607,26111,29150,3039,0,0,0
"p7","Approach",5,313,314,0,30239,31742,35054,3312,1,0,0
"p7","Approach",6,213,213,1,35935,37442,40551,3109,0,0,0
"p7","Approach",7,124,124,1,41590,43098,47486,4388,0,0,0
"p7","Approach",8,432,432,1,48543,50047,53310,3263,0,0,0
"p7","Approach",9,213,213,1,54239,55742,57990,2248,0,0,0
"p7","Approach",10,131,242,0,59134,60638,63414,2776,0,0,1
"p7","Approach",11,413,413,1,64263,65767,68134,2367,0,0,0
"p7","Approach",12,242,242,1,69454,70958,73190,2232,0,0,0
"p7","Approach",13,123,143,0,74142,75645,78118,2473,1,0,0
"p7","Approach",14,242,242,1,78991,80494,82774,2280,0,0,0
"p7","Approach",15,341,341,1,83862,85366,88014,2648,0,0,0
"p7","Approach",16,241,241,1,89103,90607,93022,2415,0,0,0
"p7","Approach",17,243,243,1,94071,95575,98190,2615,0,0,0
"p7","Approach",18,434,212,0,99183,100686,102999,2313,0,0,1
"p7","Approach",19,124,124,1,104055,105559,109686,4127,0,0,0
"p7","Approach",20,232,212,0,110590,112093,115398,3305,1,0,0
"p7","Approach",21,141,141,1,147022,148534,157534,9000,0,0,0
"p7","Approach",22,321,341,0,158383,159887,162991,3104,1,0,0
"p7","Approach",23,121,121,1,164158,165662,168934,3272,0,0,0
"p7","Approach",24,421,421,1,170191,171694,174318,2624,0,0,0
"p7","Approach",25,134,134,1,175207,176711,179751,3040,0,0,0
"p7","Approach",26,131,242,0,180679,182182,184494,2312,0,0,1
"p7","Approach",27,424,424,1,185831,187333,190007,2674,0,0,0
"p7","Approach",28,231,231,1,190719,192223,194414,2191,0,0,0
"p7","Approach",29,143,243,0,195255,196759,199398,2639,1,0,0
"p7","Approach",30,121,121,1,200254,201757,204382,2625,0,0,0
"p7","Approach",31,431,432,0,205167,206671,210630,3959,1,0,0
"p7","Approach",32,341,341,1,211431,212934,215687,2753,0,0,0
"p7","Approach",33,212,212,1,216592,218096,220311,2215,0,0,0
"p7","Approach",34,214,214,1,221182,222686,226407,3721,0,0,0
"p7","Approach",35,243,243,1,227222,228726,230765,2039,0,0,0
"p7","Approach",36,234,214,0,231599,233102,236654,3552,1,0,0
"p7","Approach",37,343,343,1,237511,239014,243078,4064,0,0,0
"p7","Approach",38,414,214,0,243878,245382,247710,2328,1,0,0
"p7","Approach",39,134,214,0,248576,250080,254510,4430,0,1,0
"p7","Approach",40,132,242,0,255486,256990,259198,2208,0,1,0
"p7","Approach",41,234,234,1,290630,292139,294966,2827,0,0,0
"p7","Approach",42,234,234,1,295815,297318,300622,3304,0,0,0
"p7","Approach",43,214,214,1,301575,303079,306703,3624,0,0,0
"p7","Approach",44,434,434,1,308175,309679,312350,2671,0,0,0
"p7","Approach",45,323,343,0,313271,314774,318046,3272,1,0,0
"p7","Approach",46,143,243,0,319030,320540,322966,2426,1,0,0
"p7","Approach",47,324,124,0,324063,325569,328703,3134,1,0,0
"p7","Approach",48,132,132,1,329575,331079,333958,2879,0,0,0
"p7","Approach",49,424,424,1,335006,336511,338894,2383,0,0,0
"p7","Approach",50,342,342,1,339679,341183,343790,2607,0,0,0
"p7","Approach",51,212,212,1,344750,346254,348358,2104,0,0,0
"p7","Approach",52,413,413,1,349279,350783,352782,1999,0,0,0
"p7","Approach",53,141,242,0,353695,355198,357438,2240,0,1,0
"p7","Approach",54,434,434,1,358438,359942,362198,2256,0,0,0
"p7","Approach",55,243,243,1,363310,364814,366878,2064,0,0,0
"p7","Approach",56,424,424,1,367831,369334,371358,2024,0,0,0
"p7","Approach",57,414,424,0,372191,373694,376391,2697,1,0,0
"p7","Approach",58,342,342,1,377199,378703,381838,3135,0,0,0
"p7","Approach",59,312,314,0,382894,384398,387471,3073,1,0,0
"p7","Approach",60,324,324,1,388319,389822,392462,2640,0,0,0
"p7","Approach",61,231,231,1,424104,425617,427758,2141,0,0,0
"p7","Approach",62,421,421,1,428702,430205,432566,2361,0,0,0
"p7","Approach",63,241,241,1,433526,435029,437430,2401,0,0,0
"p7","Approach",64,431,431,1,438663,440167,443350,3183,0,0,0
"p7","Approach",65,212,212,1,444231,445735,447758,2023,0,0,0
"p7","Approach",66,313,424,0,448638,450142,453734,3592,0,0,1
"p7","Approach",67,423,421,0,455118,456621,459166,2545,1,0,0
"p7","Approach",68,314,424,0,459999,461503,463599,2096,0,1,0
"p7","Approach",69,313,424,0,464446,465950,469055,3105,0,0,1
"p7","Approach",70,432,214,0,469919,471422,474502,3080,0,0,1
"p7","Approach",71,123,123,1,475494,476997,479533,2536,0,0,0
"p7","Approach",72,121,121,1,480422,481926,484222,2296,0,0,0
"p7","Approach",73,131,131,1,485150,486653,489286,2633,0,0,0
"p7","Approach",74,141,141,1,490238,491742,493886,2144,0,0,0
"p7","Approach",75,142,142,1,494991,496495,499454,2959,0,0,0
"p7","Approach",76,132,132,1,500447,501951,504286,2335,0,0,0
"p7","Approach",77,242,242,1,505240,506743,509094,2351,0,0,0
"p7","Approach",78,341,341,1,510295,511798,514982,3184,0,0,0
"p7","Approach",79,421,241,0,515926,517430,520270,2840,0,1,0
"p7","Approach",80,413,423,0,521318,522822,525006,2184,1,0,0
"p7","Approach",81,143,143,1,556351,557857,559918,2061,0,0,0
"p7","Approach",82,213,213,1,560902,562406,564765,2359,0,0,0
"p7","Approach",83,142,142,1,565855,567362,570030,2668,0,0,0
"p7","Approach",84,241,241,1,570927,572430,574654,2224,0,0,0
"p7","Approach",85,314,314,1,575591,577094,579398,2304,0,0,0
"p7","Approach",86,324,314,0,580438,581942,584230,2288,1,0,0
"p7","Approach",87,414,214,0,585159,586663,589238,2575,1,0,0
"p7","Approach",88,312,312,1,590230,591734,593750,2016,0,0,0
"p7","Approach",89,124,124,1,594751,596254,598582,2328,0,0,0
"p7","Approach",90,232,212,0,599534,601038,603238,2200,1,0,0
"p7","Approach",91,214,214,1,604279,605782,607998,2216,0,0,0
"p7","Approach",92,432,432,1,608991,610494,613486,2992,0,0,0
"p7","Approach",93,412,412,1,614422,615927,618374,2447,0,0,0
"p7","Approach",94,323,343,0,619488,620991,623414,2423,1,0,0
"p7","Approach",95,142,142,1,624343,625845,628126,2281,0,0,0
"p7","Approach",96,431,431,1,629046,630551,632638,2087,0,0,0
"p7","Approach",97,423,213,0,634247,635750,637982,2232,0,1,0
"p7","Approach",98,412,412,1,638958,640462,642726,2264,0,0,0
"p7","Approach",99,343,343,1,643718,645222,647046,1824,0,0,0
"p7","Approach",100,232,212,0,648239,649742,652518,2776,1,0,0
"p7","Approach",101,134,134,1,683719,685231,687430,2199,0,0,0
