"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p8","Baseline2",97,242,242,1,610262,611765,613941,2176,0,0,0
"p8","Baseline2",98,131,131,1,614686,616189,619205,3016,0,0,0
"p8","Baseline2",99,231,431,0,619966,621469,624278,2809,1,0,0
"p8","Baseline2",100,431,431,1,625206,626709,629142,2433,0,0,0
"p8","Baseline2",101,132,132,1,662142,663650,666726,3076,0,0,0
"p8","Baseline2",102,242,242,1,667542,669046,671358,2312,0,0,0
"p8","Baseline2",103,143,143,1,672134,673637,675893,2256,0,0,0
"p8","Baseline2",104,431,431,1,676758,678262,680629,2367,0,0,0
"p8","Baseline2",105,214,414,0,681358,682861,687214,4353,1,0,0
"p8","Baseline2",106,323,343,0,687959,689463,691582,2119,1,0,0
"p8","Baseline2",107,323,323,1,692374,693878,696053,2175,0,0,0
"p8","Baseline2",108,131,131,1,696806,698310,699894,1584,0,0,0
