"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p11","Baseline1",1,312,312,1,23310,24820,27828,3008,0,0,0
"p11","Baseline1",2,231,231,1,28685,30191,34956,4765,0,0,0
"p11","Baseline1",3,414,424,0,35821,37325,40876,3551,1,0,0
"p11","Baseline1",4,412,414,0,41837,43340,53316,9976,1,0,0
"p11","Baseline1",5,234,234,1,54221,55729,58733,3004,0,0,0
"p11","Baseline1",6,123,243,0,60526,62030,68997,6967,0,1,0
"p11","Baseline1",7,421,421,1,69877,71380,75829,4449,0,0,0
"p11","Baseline1",8,134,134,1,76678,78183,80828,2645,0,0,0
"p11","Baseline1",9,431,431,1,81613,83116,86236,3120,0,0,0
"p11","Baseline1",10,212,214,0,87077,88582,92789,4207,1,0,0
"p11","Baseline1",11,121,121,1,93589,95092,98589,3497,0,0,0
"p11","Baseline1",12,121,121,1,99461,100964,108116,7152,0,0,0
"p11","Baseline1",13,214,214,1,109069,110572,114061,3489,0,0,0
"p11","Baseline1",14,314,314,1,114878,116381,118796,2415,0,0,0
"p11","Baseline1",15,213,413,0,119581,121085,123340,2255,1,0,0
"p11","Baseline1",16,123,121,0,124141,125645,131124,5479,1,0,0
"p11","Baseline1",17,432,432,1,131981,133487,136956,3469,0,0,0
"p11","Baseline1",18,242,242,1,137837,139343,142956,3613,0,0,0
"p11","Baseline1",19,343,142,0,143885,145388,149197,3809,0,1,0
"p11","Baseline1",20,243,241,0,150821,152323,157477,5154,1,0,0
"p11","Baseline1",21,431,413,0,191965,193473,203556,10083,0,1,0
"p11","Baseline1",22,323,323,1,204596,206102,210429,4327,0,0,0
"p11","Baseline1",23,142,142,1,211261,212764,215308,2544,0,0,0
"p11","Baseline1",24,423,423,1,216333,217837,220916,3079,0,0,0
"p11","Baseline1",25,232,414,0,221773,223276,227356,4080,0,0,1
"p11","Baseline1",26,314,314,1,228158,229661,234013,4352,0,0,0
"p11","Baseline1",27,324,324,1,234734,236238,239309,3071,0,0,0
"p11","Baseline1",28,241,241,1,240061,241564,245364,3800,0,0,0
"p11","Baseline1",29,213,213,1,246205,247709,252084,4375,0,0,0
"p11","Baseline1",30,321,321,1,252869,254373,259045,4672,0,0,0
"p11","Baseline1",31,132,134,0,260021,261524,264516,2992,1,0,0
"p11","Baseline1",32,343,342,0,265717,267221,269732,2511,1,0,0
"p11","Baseline1",33,324,342,0,270533,272037,280044,8007,0,1,0
