"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p12","Approach",41,121,123,0,296775,298282,301488,3206,1,0,0
"p12","Approach",42,243,243,1,302296,303800,306030,2230,0,0,0
"p12","Approach",43,423,423,1,306935,308441,310799,2358,0,0,0
"p12","Approach",44,342,342,1,311615,313118,316270,3152,0,0,0
"p12","Approach",45,123,123,1,317079,318582,320983,2401,0,0,0
"p12","Approach",46,324,124,0,321671,323175,329239,6064,1,0,0
"p12","Approach",47,343,343,1,330007,331510,334126,2616,0,0,0
"p12","Approach",48,313,313,1,334960,336463,338854,2391,0,0,0
"p12","Approach",49,212,214,0,339544,341048,343886,2838,1,0,0
"p12","Approach",50,413,413,1,344719,346223,349055,2832,0,0,0
"p12","Approach",51,434,434,1,349807,351311,353494,2183,0,0,0
"p12","Approach",52,312,314,0,354455,355959,357942,1983,1,0,0
"p12","Approach",53,242,242,1,358783,360287,362159,1872,0,0,0
"p12","Approach",54,423,423,1,362984,364488,366551,2063,0,0,0
"p12","Approach",55,134,134,1,367247,368751,371799,3048,0,0,0
"p12","Approach",56,323,343,0,372455,373959,375911,1952,1,0,0
"p12","Approach",57,231,231,1,376615,378118,382366,4248,0,0,0
"p12","Approach",58,342,342,1,383079,384583,386839,2256,0,0,0
"p12","Approach",59,212,212,1,387752,389255,391863,2608,0,0,0
"p12","Approach",60,141,141,1,392583,394087,396046,1959,0,0,0
"p12","Approach",61,141,141,1,426920,428426,432695,4269,0,0,0
"p12","Approach",62,324,324,1,433614,435118,437150,2032,0,0,0
"p12","Approach",63,213,213,1,437903,439407,441718,2311,0,0,0
"p12","Approach",64,341,343,0,442518,444022,446487,2465,1,0,0
"p12","Approach",65,231,431,0,447271,448774,451207,2433,1,0,0
"p12","Approach",66,213,213,1,451943,453447,455383,1936,0,0,0
"p12","Approach",67,234,434,0,456096,457599,460039,2440,1,0,0
"p12","Approach",68,321,321,1,460807,462311,464702,2391,0,0,0
"p12","Approach",69,412,434,0,465511,467014,470030,3016,0,1,0
"p12","Approach",70,213,213,1,470879,472383,475183,2800,0,0,0
"p12","Approach",71,143,143,1,475975,477478,481023,3545,0,0,0
"p12","Approach",72,431,431,1,481767,483270,485750,2480,0,0,0
"p12","Approach",73,123,123,1,486543,488047,490447,2400,0,0,0
"p12","Approach",74,132,134,0,491303,492806,494919,2113,1,0,0
"p12","Approach",75,312,312,1,495719,497222,499279,2057,0,0,0
"p12","Approach",76,234,134,0,500016,501519,505678,4159,1,0,0
"p12","Approach",77,431,431,1,506431,507935,509847,1912,0,0,0
"p12","Approach",78,421,421,1,510583,512086,514094,2008,0,0,0
"p12","Approach",79,414,414,1,514815,516319,518711,2392,0,0,0
"p12","Approach",80,343,343,1,519503,521007,524199,3192,0,0,0
"p12","Approach",81,124,124,1,564150,565657,567575,1918,0,0,0
"p12","Approach",82,421,421,1,568687,570192,572358,2166,0,0,0
"p12","Approach",83,432,434,0,573567,575070,577726,2656,1,0,0
"p12","Approach",84,424,424,1,578734,580239,582599,2360,0,0,0
"p12","Approach",85,134,134,1,583503,585006,587087,2081,0,0,0
"p12","Approach",86,412,434,0,587791,589294,591614,2320,0,1,0
"p12","Approach",87,424,424,1,592367,593870,595702,1832,0,0,0
"p12","Approach",88,131,131,1,596551,598055,599846,1791,0,0,0
"p12","Approach",89,243,243,1,600568,602070,604670,2600,0,0,0
"p12","Approach",90,414,414,1,605879,607382,609711,2329,0,0,0
"p12","Approach",91,214,214,1,610527,612030,614334,2304,0,0,0
"p12","Approach",92,232,234,0,615231,616734,619182,2448,1,0,0
"p12","Approach",93,123,123,1,620023,621526,625311,3785,0,0,0
"p12","Approach",94,324,324,1,626231,627734,630358,2624,0,0,0
"p12","Approach",95,314,314,1,631279,632783,635191,2408,0,0,0
"p12","Approach",96,431,431,1,636063,637568,640158,2590,0,0,0
"p12","Approach",97,121,123,0,641470,642973,648902,5929,1,0,0
"p12","Approach",98,212,212,1,649734,651238,653406,2168,0,0,0
"p12","Approach",99,143,121,0,654191,655695,658319,2624,0,1,0
"p12","Approach",100,434,434,1,659047,660550,663126,2576,0,0,0
"p12","Approach",101,132,132,1,700446,701952,704215,2263,0,0,0
"p12","Approach",102,124,124,1,704927,706433,708566,2133,0,0,0
"p12","Approach",103,121,121,1,709335,710838,712943,2105,0,0,0
"p12","Approach",104,134,134,1,713678,715182,717606,2424,0,0,0
"p12","Approach",105,241,241,1,718503,720007,723158,3151,0,0,0
"p12","Approach",106,131,131,1,724135,725639,727710,2071,0,0,0
"p12","Approach",107,124,124,1,728511,730015,733598,3583,0,0,0
"p12","Approach",108,413,413,1,734639,736143,739654,3511,0,0,0
