"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p1","Approach",1,214,214,1,5713,7218,9729,2511,0,0,0
"p1","Approach",2,424,424,1,10585,12090,16362,4272,0,0,0
"p1","Approach",3,232,214,0,17313,18816,21728,2912,0,1,0
"p1","Approach",4,241,241,1,23081,24585,26913,2328,0,0,0
"p1","Approach",5,214,214,1,27802,29305,31586,2281,0,0,0
"p1","Approach",6,313,123,0,32393,33896,36473,2577,0,1,0
"p1","Approach",7,124,124,1,37177,38681,40656,1975,0,0,0
"p1","Approach",8,123,123,1,41689,43192,46105,2913,0,0,0
"p1","Approach",9,423,423,1,46874,48378,50601,2223,0,0,0
"p1","Approach",10,412,414,0,51449,52953,55281,2328,1,0,0
"p1","Approach",11,212,414,0,56073,57576,63433,5857,0,1,0
"p1","Approach",12,431,431,1,64425,65928,67929,2001,0,0,0
"p1","Approach",13,232,214,0,68818,70321,72712,2391,0,1,0
"p1","Approach",14,421,421,1,73489,74992,76872,1880,0,0,0
"p1","Approach",15,432,432,1,77769,79272,82089,2817,0,0,0
"p1","Approach",16,134,234,0,82945,84448,86569,2121,1,0,0
"p1","Approach",17,231,234,0,87393,88896,90680,1784,1,0,0
"p1","Approach",18,213,213,1,91433,92935,95129,2194,0,0,0
"p1","Approach",19,242,242,1,95873,97376,100496,3120,0,0,0
"p1","Approach",20,132,213,0,101281,102784,106360,3576,0,0,1
"p1","Approach",21,241,241,1,139801,141313,144824,3511,0,0,0
"p1","Approach",22,142,142,1,145817,147320,152640,5320,0,0,0
"p1","Approach",23,312,312,1,153617,155121,157809,2688,0,0,0
"p1","Approach",24,314,312,0,158609,160112,162201,2089,1,0,0
"p1","Approach",25,214,212,0,162977,164480,166985,2505,1,0,0
"p1","Approach",26,414,212,0,167857,169361,172520,3159,0,1,0
"p1","Approach",27,124,123,0,173385,174889,177704,2815,1,0,0
"p1","Approach",28,421,213,0,178865,180368,182929,2561,0,0,1
"p1","Approach",29,121,121,1,183961,185466,188193,2727,0,0,0
"p1","Approach",30,143,121,0,188962,190465,193712,3247,0,1,0
"p1","Approach",31,341,121,0,194481,195984,199936,3952,0,1,0
"p1","Approach",32,243,241,0,201305,202809,205112,2303,1,0,0
"p1","Approach",33,323,323,1,207041,208544,211856,3312,0,0,0
"p1","Approach",34,213,213,1,212977,214480,218568,4088,0,0,0
"p1","Approach",35,413,413,1,219673,221176,223448,2272,0,0,0
"p1","Approach",36,434,434,1,224249,225752,227993,2241,0,0,0
"p1","Approach",37,123,143,0,228858,230361,233337,2976,1,0,0
"p1","Approach",38,243,423,0,234145,235649,242121,6472,0,1,0
"p1","Approach",39,321,341,0,243504,245008,247720,2712,1,0,0
"p1","Approach",40,423,421,0,248520,250024,252944,2920,1,0,0
"p1","Approach",41,232,234,0,286857,288368,290680,2312,1,0,0
"p1","Approach",42,413,413,1,291473,292977,296040,3063,0,0,0
"p1","Approach",43,324,124,0,296793,298296,300160,1864,1,0,0
"p1","Approach",44,414,414,1,300953,302456,305248,2792,0,0,0
"p1","Approach",45,343,343,1,305985,307488,310064,2576,0,0,0
"p1","Approach",46,414,414,1,310873,312377,314633,2256,0,0,0
"p1","Approach",47,324,124,0,315409,316912,319080,2168,1,0,0
"p1","Approach",48,124,124,1,319888,321392,325216,3824,0,0,0
"p1","Approach",49,313,323,0,325937,327440,329696,2256,1,0,0
"p1","Approach",50,342,324,0,330457,331960,335952,3992,0,1,0
"p1","Approach",51,342,343,0,336720,338224,341136,2912,1,0,0
"p1","Approach",52,212,214,0,341985,343489,345688,2199,1,0,0
"p1","Approach",53,434,434,1,346448,347951,352504,4553,0,0,0
"p1","Approach",54,314,424,0,353280,354784,360887,6103,0,1,0
"p1","Approach",55,314,324,0,362241,363752,365625,1873,1,0,0
"p1","Approach",56,141,242,0,366361,367867,370488,2621,0,1,0
"p1","Approach",57,312,124,0,371233,372736,377888,5152,0,0,1
"p1","Approach",58,431,412,0,378593,380097,384047,3950,0,1,0
"p1","Approach",59,131,132,0,386177,387681,391384,3703,1,0,0
"p1","Approach",60,321,421,0,392273,393776,396320,2544,1,0,0
"p1","Approach",61,231,241,0,429601,431106,434688,3582,1,0,0
"p1","Approach",62,242,242,1,435584,437090,439423,2333,0,0,0
"p1","Approach",63,141,141,1,440153,441656,444544,2888,0,0,0
"p1","Approach",64,341,121,0,445345,446848,448775,1927,0,1,0
