"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p10","Approach",1,234,234,1,4087,5590,7759,2169,0,0,0
"p10","Approach",2,341,341,1,8775,10278,12998,2720,0,0,0
"p10","Approach",3,424,424,1,13919,15423,17758,2335,0,0,0
"p10","Approach",4,431,431,1,18951,20456,22887,2431,0,0,0
"p10","Approach",5,423,423,1,23759,25263,27422,2159,0,0,0
"p10","Approach",6,212,212,1,28247,29754,31695,1941,0,0,0
"p10","Approach",7,142,142,1,32672,34178,36166,1988,0,0,0
"p10","Approach",8,312,312,1,37104,38607,40710,2103,0,0,0
"p10","Approach",9,424,424,1,41512,43015,45471,2456,0,0,0
"p10","Approach",10,314,314,1,46407,47911,50159,2248,0,0,0
"p10","Approach",11,432,432,1,51135,52638,54870,2232,0,0,0
"p10","Approach",12,324,324,1,55784,57287,60335,3048,0,0,0
"p10","Approach",13,243,243,1,61207,62711,65478,2767,0,0,0
"p10","Approach",14,434,234,0,66416,67919,70102,2183,1,0,0
"p10","Approach",15,214,214,1,70943,72446,75367,2921,0,0,0
"p10","Approach",16,321,321,1,76207,77716,81759,4043,0,0,0
"p10","Approach",17,432,434,0,82759,84262,88390,4128,1,0,0
"p10","Approach",18,143,143,1,89391,90894,92846,1952,0,0,0
"p10","Approach",19,121,121,1,93767,95271,96886,1615,0,0,0
"p10","Approach",20,341,341,1,98007,99511,101927,2416,0,0,0
"p10","Approach",21,143,143,1,133216,134722,137871,3149,0,0,0
"p10","Approach",22,321,321,1,138855,140363,142151,1788,0,0,0
"p10","Approach",23,434,434,1,143024,144527,147415,2888,0,0,0
"p10","Approach",24,134,134,1,148360,149864,152631,2767,0,0,0
"p10","Approach",25,121,121,1,154656,156159,158719,2560,0,0,0
"p10","Approach",26,434,434,1,159631,161134,163262,2128,0,0,0
"p10","Approach",27,414,414,1,164335,165839,168583,2744,0,0,0
"p10","Approach",28,414,414,1,169599,171103,173167,2064,0,0,0
"p10","Approach",29,141,141,1,174031,175535,177719,2184,0,0,0
"p10","Approach",30,431,431,1,178671,180175,182463,2288,0,0,0
"p10","Approach",31,243,243,1,183336,184839,187127,2288,0,0,0
"p10","Approach",32,132,134,0,187975,189479,191247,1768,1,0,0
"p10","Approach",33,232,232,1,192111,193615,196000,2385,0,0,0
"p10","Approach",34,423,423,1,196927,198431,200902,2471,0,0,0
"p10","Approach",35,421,421,1,201792,203295,205607,2312,0,0,0
"p10","Approach",36,412,412,1,206463,207966,210502,2536,0,0,0
"p10","Approach",37,242,242,1,211447,212951,215127,2176,0,0,0
"p10","Approach",38,342,342,1,216511,218015,220511,2496,0,0,0
"p10","Approach",39,141,141,1,221423,222926,225567,2641,0,0,0
"p10","Approach",40,343,343,1,226679,228183,231214,3031,0,0,0
