"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p6","Baseline1",1,424,424,1,2991,4502,6918,2416,0,0,0
"p6","Baseline1",2,213,214,0,7743,9247,11390,2143,1,0,0
"p6","Baseline1",3,231,212,0,12239,13742,16118,2376,0,1,0
"p6","Baseline1",4,323,323,1,16943,18446,21494,3048,0,0,0
"p6","Baseline1",5,243,231,0,22279,23782,26270,2488,0,1,0
"p6","Baseline1",6,234,234,1,27103,28607,31150,2543,0,0,0
"p6","Baseline1",7,134,134,1,31911,33414,35279,1865,0,0,0
"p6","Baseline1",8,134,134,1,36111,37614,39662,2048,0,0,0
"p6","Baseline1",9,421,421,1,40510,42014,44342,2328,0,0,0
"p6","Baseline1",10,231,231,1,45246,46750,48398,1648,0,0,0
"p6","Baseline1",11,434,414,0,49199,50702,53494,2792,1,0,0
"p6","Baseline1",12,413,423,0,54223,55726,59950,4224,1,0,0
"p6","Baseline1",13,412,414,0,60710,62214,64103,1889,1,0,0
"p6","Baseline1",14,432,414,0,64847,66351,68886,2535,0,1,0
"p6","Baseline1",15,341,323,0,69696,71199,72830,1631,0,1,0
"p6","Baseline1",16,343,324,0,73582,75087,77430,2343,0,1,0
"p6","Baseline1",17,412,412,1,78230,79735,83110,3375,0,0,0
"p6","Baseline1",18,132,132,1,83894,85397,87326,1929,0,0,0
"p6","Baseline1",19,212,212,1,88694,90198,92646,2448,0,0,0
"p6","Baseline1",20,324,324,1,93679,95182,97734,2552,0,0,0
"p6","Baseline1",21,321,323,0,128647,130153,132166,2013,1,0,0
"p6","Baseline1",22,134,132,0,133511,135016,137174,2158,1,0,0
"p6","Baseline1",23,232,234,0,137926,139430,141814,2384,1,0,0
"p6","Baseline1",24,242,242,1,142558,144062,146046,1984,0,0,0
"p6","Baseline1",25,314,324,0,146846,148350,150918,2568,1,0,0
"p6","Baseline1",26,312,314,0,151727,153231,155310,2079,1,0,0
"p6","Baseline1",27,424,424,1,156542,158046,160262,2216,0,0,0
"p6","Baseline1",28,432,413,0,161038,162542,164310,1768,0,1,0
"p6","Baseline1",29,313,313,1,165071,166575,169518,2943,0,0,0
"p6","Baseline1",30,141,324,0,170335,171839,174278,2439,0,0,1
"p6","Baseline1",31,312,314,0,175030,176535,178453,1918,1,0,0
"p6","Baseline1",32,231,431,0,179270,180775,182710,1935,1,0,0
"p6","Baseline1",33,243,243,1,183471,184975,187174,2199,0,0,0
"p6","Baseline1",34,142,142,1,187982,189486,191862,2376,0,0,0
"p6","Baseline1",35,242,431,0,192655,194159,196534,2375,0,0,1
"p6","Baseline1",36,323,423,0,197319,198823,201118,2295,1,0,0
"p6","Baseline1",37,241,241,1,202206,203710,205806,2096,0,0,0
"p6","Baseline1",38,143,142,0,206551,208054,210294,2240,1,0,0
"p6","Baseline1",39,141,241,0,211047,212550,215430,2880,1,0,0
"p6","Baseline1",40,343,143,0,216175,217678,219447,1769,1,0,0
"p6","Baseline1",41,214,213,0,250374,251885,254174,2289,1,0,0
"p6","Baseline1",42,142,142,1,254991,256495,258734,2239,0,0,0
"p6","Baseline1",43,243,241,0,259511,261017,263414,2397,1,0,0
"p6","Baseline1",44,214,214,1,264159,265663,268118,2455,0,0,0
"p6","Baseline1",45,214,214,1,268918,270421,273254,2833,0,0,0
"p6","Baseline1",46,131,231,0,273967,275470,277070,1600,1,0,0
"p6","Baseline1",47,143,142,0,277823,279327,281606,2279,1,0,0
"p6","Baseline1",48,232,212,0,282343,283846,286317,2471,1,0,0
"p6","Baseline1",49,312,132,0,287175,288678,290958,2280,0,1,0
"p6","Baseline1",50,342,124,0,291711,293215,295758,2543,0,0,1
"p6","Baseline1",51,342,142,0,296518,298021,300222,2201,1,0,0
"p6","Baseline1",52,341,121,0,301023,302526,304830,2304,0,1,0
"p6","Baseline1",53,141,141,1,305623,307127,310174,3047,0,0,0
"p6","Baseline1",54,421,421,1,310983,312486,315734,3248,0,0,0
"p6","Baseline1",55,212,212,1,316590,318094,320390,2296,0,0,0
"p6","Baseline1",56,242,242,1,321198,322701,325318,2617,0,0,0
"p6","Baseline1",57,413,412,0,326183,327687,329958,2271,1,0,0
"p6","Baseline1",58,413,413,1,330768,332271,334885,2614,0,0,0
"p6","Baseline1",59,143,142,0,335678,337181,339614,2433,1,0,0
"p6","Baseline1",60,241,241,1,340511,342015,344486,2471,0,0,0
"p6","Baseline1",61,423,413,0,375382,376893,378942,2049,1,0,0
"p6","Baseline1",62,232,231,0,380102,381606,383590,1984,1,0,0
"p6","Baseline1",63,314,324,0,384359,385867,388270,2403,1,0,0
"p6","Baseline1",64,213,213,1,389055,390558,392382,1824,0,0,0
"p6","Baseline1",65,213,213,1,393127,394631,396742,2111,0,0,0
"p6","Baseline1",66,432,414,0,397502,399006,401006,2000,0,1,0
"p6","Baseline1",67,414,413,0,401807,403311,405598,2287,1,0,0
"p6","Baseline1",68,424,423,0,406351,407854,409702,1848,1,0,0
"p6","Baseline1",69,121,141,0,410455,411959,414910,2951,1,0,0
"p6","Baseline1",70,423,423,1,415662,417166,419406,2240,0,0,0
"p6","Baseline1",71,423,423,1,420168,421671,424222,2551,0,0,0
"p6","Baseline1",72,431,412,0,424991,426494,429901,3407,0,1,0
"p6","Baseline1",73,121,121,1,430671,432175,433926,1751,0,0,0
"p6","Baseline1",74,431,413,0,434711,436214,438302,2088,0,1,0
"p6","Baseline1",75,434,414,0,439087,440591,442854,2263,1,0,0
"p6","Baseline1",76,341,121,0,443631,445134,448070,2936,0,1,0
"p6","Baseline1",77,121,121,1,448903,450407,452318,1911,0,0,0
"p6","Baseline1",78,132,132,1,453087,454590,456742,2152,0,0,0
"p6","Baseline1",79,234,214,0,457558,459062,461318,2256,1,0,0
"p6","Baseline1",80,434,414,0,462103,463607,466030,2423,1,0,0
