"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p2","Baseline2",44,241,241,1,294461,295965,298493,2528,0,0,0
"p2","Baseline2",45,131,131,1,299382,300885,303741,2856,0,0,0
"p2","Baseline2",46,232,434,0,304589,306093,308189,2096,0,1,0
"p2","Baseline2",47,414,414,1,309071,310574,312518,1944,0,0,0
"p2","Baseline2",48,243,413,0,313389,314893,318701,3808,0,1,0
"p2","Baseline2",49,432,434,0,319565,321069,323357,2288,1,0,0
"p2","Baseline2",50,213,413,0,324222,325726,327341,1615,1,0,0
"p2","Baseline2",51,121,143,0,328165,329669,337628,7959,0,1,0
"p2","Baseline2",52,141,141,1,338438,339941,341989,2048,0,0,0
"p2","Baseline2",53,323,434,0,342822,344325,346253,1928,0,0,1
"p2","Baseline2",54,234,434,0,347029,348533,351037,2504,1,0,0
"p2","Baseline2",55,431,431,1,351829,353334,355244,1910,0,0,0
"p2","Baseline2",56,121,143,0,356141,357644,359517,1873,0,1,0
"p2","Baseline2",57,232,143,0,360957,362461,365021,2560,0,0,1
"p2","Baseline2",58,143,143,1,365822,367325,369501,2176,0,0,0
"p2","Baseline2",59,242,242,1,370301,371805,374813,3008,0,0,0
"p2","Baseline2",60,434,434,1,375573,377077,379268,2191,0,0,0
"p2","Baseline2",61,434,434,1,410325,411836,414133,2297,0,0,0
"p2","Baseline2",62,412,414,0,414949,416453,421141,4688,1,0,0
"p2","Baseline2",63,212,414,0,422038,423542,425885,2343,0,1,0
"p2","Baseline2",64,312,132,0,426790,428294,431293,2999,0,1,0
"p2","Baseline2",65,131,131,1,432133,433636,435789,2153,0,0,0
"p2","Baseline2",66,231,431,0,436542,438046,439948,1902,1,0,0
"p2","Baseline2",67,414,414,1,440791,442294,444485,2191,0,0,0
"p2","Baseline2",68,212,434,0,445373,446876,448132,1256,0,0,1
"p2","Baseline2",69,124,143,0,448949,450452,453029,2577,0,1,0
"p2","Baseline2",70,324,124,0,453773,455276,457332,2056,1,0,0
"p2","Baseline2",71,414,414,1,458109,459612,462045,2433,0,0,0
"p2","Baseline2",72,141,141,1,462854,464357,466492,2135,0,0,0
"p2","Baseline2",73,312,132,0,467405,468909,471013,2104,0,1,0
"p2","Baseline2",74,324,143,0,471869,473373,475164,1791,0,0,1
"p2","Baseline2",75,242,242,1,475933,477437,479948,2511,0,0,0
"p2","Baseline2",76,131,231,0,480741,482245,484644,2399,1,0,0
"p2","Baseline2",77,413,213,0,485485,486988,489092,2104,1,0,0
"p2","Baseline2",78,141,141,1,489886,491389,494421,3032,0,0,0
"p2","Baseline2",79,413,143,0,495262,496765,499452,2687,0,1,0
"p2","Baseline2",80,314,314,1,500301,501804,504380,2576,0,0,0
"p2","Baseline2",81,314,134,0,535293,536807,539740,2933,0,1,0
"p2","Baseline2",82,124,124,1,540453,541957,543477,1520,0,0,0
"p2","Baseline2",83,214,414,0,544293,545797,549348,3551,1,0,0
"p2","Baseline2",84,134,134,1,550245,551748,553644,1896,0,0,0
"p2","Baseline2",85,121,414,0,554588,556092,559100,3008,0,0,1
"p2","Baseline2",86,323,323,1,559997,561501,564004,2503,0,0,0
"p2","Baseline2",87,341,241,0,564805,566308,571756,5448,1,0,0
"p2","Baseline2",88,321,241,0,572581,574090,578285,4195,0,1,0
"p2","Baseline2",89,423,413,0,579077,580581,582725,2144,1,0,0
"p2","Baseline2",90,142,142,1,583517,585021,587164,2143,0,0,0
"p2","Baseline2",91,313,131,0,588133,589636,592093,2457,0,0,1
"p2","Baseline2",92,343,143,0,592950,594453,596788,2335,1,0,0
"p2","Baseline2",93,232,432,0,597589,599092,600692,1600,1,0,0
"p2","Baseline2",94,132,132,1,601509,603013,605196,2183,0,0,0
"p2","Baseline2",95,241,241,1,606005,607508,609564,2056,0,0,0
"p2","Baseline2",96,312,314,0,610436,611940,614364,2424,1,0,0
"p2","Baseline2",97,213,213,1,615181,616685,622676,5991,0,0,0
"p2","Baseline2",98,431,231,0,623461,624964,626780,1816,1,0,0
"p2","Baseline2",99,234,234,1,627605,629109,631028,1919,0,0,0
"p2","Baseline2",100,123,243,0,631869,633372,635228,1856,0,1,0
"p2","Baseline2",101,421,241,0,666213,667721,670132,2411,0,1,0
"p2","Baseline2",102,323,343,0,670893,672396,674940,2544,1,0,0
"p2","Baseline2",103,343,434,0,675717,677220,685347,8127,0,0,1
"p2","Baseline2",104,241,434,0,686188,687692,691980,4288,0,0,1
"p2","Baseline2",105,412,414,0,692884,694392,697604,3212,1,0,0
"p2","Baseline2",106,342,341,0,698445,699948,701852,1904,1,0,0
"p2","Baseline2",107,424,414,0,702708,704211,706396,2185,1,0,0
"p2","Baseline2",108,143,143,1,707204,708709,710588,1879,0,0,0
