"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p5","Baseline1",1,434,434,1,17869,19375,23109,3734,0,0,0
"p5","Baseline1",2,124,343,0,25430,26933,31469,4536,0,0,1
"p5","Baseline1",3,413,413,1,32646,34149,38230,4081,0,0,0
"p5","Baseline1",4,323,323,1,39581,41085,44829,3744,0,0,0
"p5","Baseline1",5,241,241,1,45982,47487,51565,4078,0,0,0
"p5","Baseline1",6,123,123,1,52606,54110,57677,3567,0,0,0
"p5","Baseline1",7,123,123,1,59294,60797,64141,3344,0,0,0
"p5","Baseline1",8,324,324,1,65174,66677,69997,3320,0,0,0
"p5","Baseline1",9,132,134,0,70893,72396,76005,3609,1,0,0
"p5","Baseline1",10,412,414,0,77662,79165,83933,4768,1,0,0
"p5","Baseline1",11,324,324,1,84974,86478,89573,3095,0,0,0
"p5","Baseline1",12,431,431,1,92038,93541,97541,4000,0,0,0
"p5","Baseline1",13,343,343,1,98446,99949,102965,3016,0,0,0
"p5","Baseline1",14,213,413,0,103829,105332,108789,3457,1,0,0
"p5","Baseline1",15,414,414,1,109758,111262,114237,2975,0,0,0
"p5","Baseline1",16,414,414,1,115134,116637,119877,3240,0,0,0
"p5","Baseline1",17,413,413,1,120821,122325,125806,3481,0,0,0
"p5","Baseline1",18,341,341,1,126863,128365,131133,2768,0,0,0
"p5","Baseline1",19,342,342,1,132022,133526,136917,3391,0,0,0
"p5","Baseline1",20,123,143,0,137837,139340,143045,3705,1,0,0
"p5","Baseline1",21,424,424,1,174669,176179,178518,2339,0,0,0
"p5","Baseline1",22,434,434,1,179558,181062,184013,2951,0,0,0
"p5","Baseline1",23,231,231,1,185438,186940,189925,2985,0,0,0
"p5","Baseline1",24,343,343,1,190870,192373,196949,4576,0,0,0
"p5","Baseline1",25,141,141,1,197910,199412,202966,3554,0,0,0
"p5","Baseline1",26,242,242,1,204358,205861,208893,3032,0,0,0
"p5","Baseline1",27,212,414,0,209926,211429,215965,4536,0,1,0
