"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p6","Approach",66,432,413,0,461117,462620,465532,2912,0,1,0
"p6","Approach",67,134,413,0,466388,467892,470140,2248,0,0,1
"p6","Approach",68,131,132,0,470917,472421,474900,2479,1,0,0
"p6","Approach",69,232,232,1,475749,477252,480348,3096,0,0,0
"p6","Approach",70,121,121,1,481149,482652,485340,2688,0,0,0
"p6","Approach",71,121,121,1,486165,487668,490228,2560,0,0,0
"p6","Approach",72,314,313,0,491118,492621,495132,2511,1,0,0
"p6","Approach",73,213,123,0,496053,497557,499612,2055,0,1,0
"p6","Approach",74,424,424,1,500430,501933,504564,2631,0,0,0
"p6","Approach",75,414,414,1,505365,506867,509420,2553,0,0,0
"p6","Approach",76,123,121,0,510277,511780,515244,3464,1,0,0
"p6","Approach",77,324,323,0,516101,517604,520100,2496,1,0,0
"p6","Approach",78,343,343,1,520965,522468,524876,2408,0,0,0
"p6","Approach",79,312,312,1,525677,527181,530468,3287,0,0,0
"p6","Approach",80,243,241,0,531373,532876,535460,2584,1,0,0
"p6","Approach",81,142,141,0,566372,567885,570309,2424,1,0,0
"p6","Approach",82,321,323,0,571149,572652,575204,2552,1,0,0
"p6","Approach",83,131,131,1,575980,577484,580444,2960,0,0,0
"p6","Approach",84,313,131,0,581229,582733,584788,2055,0,0,1
"p6","Approach",85,234,434,0,585582,587085,589484,2399,1,0,0
"p6","Approach",86,343,343,1,590365,591869,595108,3239,0,0,0
"p6","Approach",87,434,434,1,595933,597437,599749,2312,0,0,0
"p6","Approach",88,342,343,0,600621,602124,604396,2272,1,0,0
"p6","Approach",89,413,413,1,605198,606702,608764,2062,0,0,0
"p6","Approach",90,323,343,0,609541,611044,613637,2593,1,0,0
"p6","Approach",91,143,143,1,614453,615956,618396,2440,0,0,0
"p6","Approach",92,423,413,0,619196,620699,623125,2426,1,0,0
"p6","Approach",93,124,124,1,623934,625437,628084,2647,0,0,0
"p6","Approach",94,242,424,0,628893,630397,635596,5199,0,0,1
"p6","Approach",95,213,413,0,636421,637924,640756,2832,1,0,0
"p6","Approach",96,321,341,0,641589,643093,645868,2775,1,0,0
"p6","Approach",97,342,143,0,646780,648284,650436,2152,0,1,0
"p6","Approach",98,434,434,1,651293,652796,655125,2329,0,0,0
"p6","Approach",99,324,324,1,656004,657507,660044,2537,0,0,0
"p6","Approach",100,421,423,0,662381,663885,668428,4543,1,0,0
"p6","Approach",101,213,123,0,699356,700863,703492,2629,0,1,0
"p6","Approach",102,134,132,0,704277,705781,707420,1639,1,0,0
"p6","Approach",103,424,424,1,708172,709677,714500,4823,0,0,0
"p6","Approach",104,143,143,1,715301,716805,719108,2303,0,0,0
"p6","Approach",105,142,142,1,719924,721428,723436,2008,0,0,0
"p6","Approach",106,421,423,0,724308,725812,728260,2448,1,0,0
"p6","Approach",107,314,131,0,729149,730653,733260,2607,0,0,1
"p6","Approach",108,414,414,1,734109,735612,738452,2840,0,0,0
