"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p10","Baseline2",1,234,234,1,31982,33494,36325,2831,0,0,0
"p10","Baseline2",2,243,243,1,37438,38941,41414,2473,0,0,0
"p10","Baseline2",3,232,434,0,42318,43824,46678,2854,0,1,0
"p10","Baseline2",4,432,432,1,47823,49327,52846,3519,0,0,0
"p10","Baseline2",5,412,414,0,53814,55317,59190,3873,1,0,0
"p10","Baseline2",6,341,341,1,60230,61734,64910,3176,0,0,0
"p10","Baseline2",7,342,342,1,65855,67358,70743,3385,0,0,0
"p10","Baseline2",8,343,343,1,71815,73318,75982,2664,0,0,0
"p10","Baseline2",9,214,214,1,76950,78453,83350,4897,0,0,0
"p10","Baseline2",10,341,341,1,84358,85861,88510,2649,0,0,0
"p10","Baseline2",11,413,413,1,89823,91325,94213,2888,0,0,0
"p10","Baseline2",12,241,241,1,95303,96811,99534,2723,0,0,0
"p10","Baseline2",13,412,414,0,100742,102246,106246,4000,1,0,0
"p10","Baseline2",14,343,343,1,107175,108678,111191,2513,0,0,0
"p10","Baseline2",15,314,314,1,112062,113565,115958,2393,0,0,0
"p10","Baseline2",16,123,143,0,117095,118599,121029,2430,1,0,0
"p10","Baseline2",17,241,241,1,123734,125238,127910,2672,0,0,0
"p10","Baseline2",18,121,141,0,128871,130373,133126,2753,1,0,0
"p10","Baseline2",19,321,341,0,134174,135678,138910,3232,1,0,0
"p10","Baseline2",20,324,324,1,140151,141654,143910,2256,0,0,0
"p10","Baseline2",21,212,212,1,176462,177972,181270,3298,0,0,0
"p10","Baseline2",22,324,324,1,182462,183966,186318,2352,0,0,0
"p10","Baseline2",23,232,234,0,187567,189070,191903,2833,1,0,0
"p10","Baseline2",24,432,432,1,192878,194382,197005,2623,0,0,0
"p10","Baseline2",25,124,123,0,198151,199654,201654,2000,1,0,0
"p10","Baseline2",26,412,414,0,202590,204093,207126,3033,1,0,0
"p10","Baseline2",27,323,321,0,208646,210149,214142,3993,1,0,0
"p10","Baseline2",28,313,313,1,215151,216655,218990,2335,0,0,0
"p10","Baseline2",29,131,131,1,220015,221518,225382,3864,0,0,0
"p10","Baseline2",30,423,423,1,226415,227922,230605,2683,0,0,0
"p10","Baseline2",31,423,421,0,231566,233069,235565,2496,1,0,0
"p10","Baseline2",32,141,141,1,237206,238709,241622,2913,0,0,0
"p10","Baseline2",33,134,134,1,244095,245598,247846,2248,0,0,0
"p10","Baseline2",34,314,314,1,248799,250302,253118,2816,0,0,0
"p10","Baseline2",35,234,434,0,254183,255689,258270,2581,1,0,0
"p10","Baseline2",36,342,342,1,259278,260781,263837,3056,0,0,0
"p10","Baseline2",37,421,421,1,264910,266414,268974,2560,0,0,0
"p10","Baseline2",38,123,121,0,270198,271702,273894,2192,1,0,0
"p10","Baseline2",39,231,231,1,275094,276598,279302,2704,0,0,0
"p10","Baseline2",40,214,214,1,280382,281886,284702,2816,0,0,0
"p10","Baseline2",41,242,242,1,316422,317929,320638,2709,0,0,0
"p10","Baseline2",42,212,212,1,321855,323361,325622,2261,0,0,0
"p10","Baseline2",43,121,121,1,326766,328269,330878,2609,0,0,0
"p10","Baseline2",44,424,424,1,332254,333758,336357,2599,0,0,0
"p10","Baseline2",45,142,142,1,337463,338966,342022,3056,0,0,0
"p10","Baseline2",46,312,314,0,343943,345447,348822,3375,1,0,0
"p10","Baseline2",47,424,424,1,350143,351647,354190,2543,0,0,0
"p10","Baseline2",48,213,213,1,355366,356870,359446,2576,0,0,0
"p10","Baseline2",49,324,342,0,360430,361934,364525,2591,0,1,0
"p10","Baseline2",50,243,243,1,365926,367429,369758,2329,0,0,0
"p10","Baseline2",51,132,132,1,370886,372390,374949,2559,0,0,0
"p10","Baseline2",52,434,434,1,375998,377502,379638,2136,0,0,0
"p10","Baseline2",53,143,143,1,380646,382149,384182,2033,0,0,0
"p10","Baseline2",54,434,434,1,385134,386637,388574,1937,0,0,0
"p10","Baseline2",55,132,134,0,389479,390982,393206,2224,1,0,0
"p10","Baseline2",56,313,313,1,394366,395870,397917,2047,0,0,0
"p10","Baseline2",57,323,343,0,398942,400445,402758,2313,1,0,0
"p10","Baseline2",58,314,314,1,403871,405375,407549,2174,0,0,0
"p10","Baseline2",59,134,134,1,408567,410070,412214,2144,0,0,0
"p10","Baseline2",60,321,321,1,413271,414775,417357,2582,0,0,0
"p10","Baseline2",61,424,424,1,450446,451956,454654,2698,0,0,0
"p10","Baseline2",62,321,341,0,455671,457174,459158,1984,1,0,0
"p10","Baseline2",63,231,231,1,460102,461606,463742,2136,0,0,0
"p10","Baseline2",64,214,214,1,464790,466293,469061,2768,0,0,0
"p10","Baseline2",65,313,313,1,470127,471630,474182,2552,0,0,0
"p10","Baseline2",66,131,131,1,475295,476799,479038,2239,0,0,0
"p10","Baseline2",67,414,414,1,479927,481431,484054,2623,0,0,0
"p10","Baseline2",68,142,142,1,485031,486534,489086,2552,0,0,0
"p10","Baseline2",69,432,412,0,489950,491454,495070,3616,1,0,0
"p10","Baseline2",70,343,343,1,496030,497534,499934,2400,0,0,0
"p10","Baseline2",71,414,414,1,500998,502501,505326,2825,0,0,0
"p10","Baseline2",72,323,323,1,506655,508158,510733,2575,0,0,0
