"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p4","Baseline1",1,314,123,0,3814,5318,7814,2496,0,0,1
"p4","Baseline1",2,143,231,0,8551,10055,12262,2207,0,0,1
"p4","Baseline1",3,413,421,0,12943,14446,16119,1673,0,1,0
"p4","Baseline1",4,143,231,0,16839,18342,19958,1616,0,0,1
"p4","Baseline1",5,434,313,0,20688,22191,24390,2199,0,0,1
"p4","Baseline1",6,234,413,0,25143,26647,29326,2679,0,0,1
"p4","Baseline1",7,421,321,0,30079,31583,34159,2576,1,0,0
"p4","Baseline1",8,432,314,0,34967,36470,38366,1896,0,0,1
"p4","Baseline1",9,132,212,0,39096,40599,42726,2127,0,1,0
"p4","Baseline1",10,314,123,0,43496,45000,46822,1822,0,0,1
"p4","Baseline1",11,141,232,0,47607,49110,51759,2649,0,0,1
"p4","Baseline1",12,432,314,0,52567,54070,55951,1881,0,0,1
"p4","Baseline1",13,412,324,0,56687,58191,60366,2175,0,0,1
"p4","Baseline1",14,123,241,0,61087,62591,64510,1919,0,0,1
"p4","Baseline1",15,312,124,0,65271,66775,68934,2159,0,0,1
"p4","Baseline1",16,432,314,0,69702,71206,73863,2657,0,0,1
"p4","Baseline1",17,243,431,0,74743,76247,78615,2368,0,0,1
"p4","Baseline1",18,232,424,0,79407,80910,82903,1993,0,0,1
"p4","Baseline1",19,423,321,0,83624,85127,86934,1807,0,1,0
"p4","Baseline1",20,131,121,0,87678,89182,93638,4456,1,0,0
"p4","Baseline1",21,421,421,1,126583,128093,132046,3953,0,0,0
"p4","Baseline1",22,123,231,0,132839,134343,136094,1751,0,0,1
"p4","Baseline1",23,212,424,0,136831,138336,140183,1847,0,0,1
"p4","Baseline1",24,414,323,0,146006,147509,151686,4177,0,0,1
"p4","Baseline1",25,323,141,0,152551,154055,156415,2360,0,0,1
"p4","Baseline1",26,121,242,0,157382,158885,160711,1826,0,0,1
"p4","Baseline1",27,414,323,0,161583,163086,166422,3336,0,0,1
"p4","Baseline1",28,124,243,0,167223,168726,170590,1864,0,0,1
"p4","Baseline1",29,343,131,0,171343,172847,175494,2647,0,0,1
"p4","Baseline1",30,243,431,0,176279,177783,180150,2367,0,0,1
"p4","Baseline1",31,321,142,0,180887,182391,184982,2591,0,0,1
"p4","Baseline1",32,242,434,0,185879,187382,189278,1896,0,0,1
"p4","Baseline1",33,123,244,0,190095,191598,193894,2296,0,0,1
"p4","Baseline1",34,131,212,0,200543,202048,206182,4134,0,0,1
"p4","Baseline1",35,242,434,0,207071,208574,211783,3209,0,0,1
"p4","Baseline1",36,132,214,0,212735,214238,217159,2921,0,0,1
"p4","Baseline1",37,212,424,0,217983,219487,221655,2168,0,0,1
"p4","Baseline1",38,242,434,0,222463,223966,225950,1984,0,0,1
"p4","Baseline1",39,414,323,0,226735,228239,230351,2112,0,0,1
"p4","Baseline1",40,343,131,0,231590,233094,235159,2065,0,0,1
"p4","Baseline1",41,141,242,0,268447,269954,272359,2405,0,1,0
"p4","Baseline1",42,243,431,0,273199,274703,276566,1863,0,0,1
"p4","Baseline1",43,314,123,0,277471,278974,281352,2378,0,0,1
"p4","Baseline1",44,142,234,0,282167,283670,286046,2376,0,0,1
"p4","Baseline1",45,131,212,0,286823,288327,290518,2191,0,0,1
"p4","Baseline1",46,241,432,0,291374,292878,295198,2320,0,0,1
"p4","Baseline1",47,121,242,0,296039,297543,299871,2328,0,0,1
"p4","Baseline1",48,324,143,0,300663,302167,304062,1895,0,0,1
"p4","Baseline1",49,142,232,0,304871,306374,308615,2241,0,1,0
"p4","Baseline1",50,231,412,0,309407,310910,313286,2376,0,0,1
"p4","Baseline1",51,234,413,0,314031,315535,317871,2336,0,0,1
"p4","Baseline1",52,342,132,0,318631,320134,322566,2432,0,1,0
"p4","Baseline1",53,434,424,0,323295,324798,327398,2600,1,0,0
"p4","Baseline1",54,412,323,0,328263,329767,332198,2431,0,0,1
"p4","Baseline1",55,323,141,0,333007,334511,337190,2679,0,0,1
"p4","Baseline1",56,213,421,0,337991,339494,341359,1865,0,0,1
"p4","Baseline1",57,423,421,0,342190,343694,345886,2192,1,0,0
"p4","Baseline1",58,421,342,0,346695,348198,350735,2537,0,0,1
"p4","Baseline1",59,321,142,0,351471,352974,354878,1904,0,0,1
"p4","Baseline1",60,124,243,0,355631,357135,359270,2135,0,0,1
"p4","Baseline1",61,121,242,0,391191,392698,394638,1940,0,0,1
"p4","Baseline1",62,343,132,0,395423,396928,399118,2190,0,0,1
"p4","Baseline1",63,341,242,0,399862,401366,403430,2064,0,1,0
"p4","Baseline1",64,342,242,0,404142,405647,408398,2751,1,0,0
"p4","Baseline1",65,424,343,0,409135,410638,412535,1897,0,0,1
"p4","Baseline1",66,313,121,0,414359,415862,417718,1856,0,0,1
"p4","Baseline1",67,142,234,0,418423,419925,422078,2153,0,0,1
"p4","Baseline1",68,214,423,0,422799,424303,426022,1719,0,0,1
"p4","Baseline1",69,312,124,0,426703,428206,430766,2560,0,0,1
"p4","Baseline1",70,431,312,0,431575,433085,435334,2249,0,0,1
"p4","Baseline1",71,313,121,0,436055,437559,439070,1511,0,0,1
"p4","Baseline1",72,241,431,0,439847,441352,444206,2854,0,1,0
"p4","Baseline1",73,313,121,0,444927,446430,448662,2232,0,0,1
"p4","Baseline1",74,312,123,0,449383,450886,454878,3992,0,0,1
"p4","Baseline1",75,134,214,0,455782,457286,461854,4568,0,1,0
"p4","Baseline1",76,412,321,0,462639,464143,466278,2135,0,0,1
"p4","Baseline1",77,212,424,0,467015,468520,470150,1630,0,0,1
"p4","Baseline1",78,324,143,0,470887,472391,474894,2503,0,0,1
"p4","Baseline1",79,213,421,0,475615,477120,479126,2006,0,0,1
"p4","Baseline1",80,424,343,0,479887,481390,483382,1992,0,0,1
"p4","Baseline1",81,143,231,0,517935,519439,521542,2103,0,0,1
"p4","Baseline1",82,341,132,0,522383,523885,525799,1914,0,0,1
"p4","Baseline1",83,214,423,0,526560,528067,529807,1740,0,0,1
"p4","Baseline1",84,434,313,0,530559,532063,534310,2247,0,0,1
"p4","Baseline1",85,431,312,0,535103,536607,538494,1887,0,0,1
"p4","Baseline1",86,231,312,0,539270,540775,542702,1927,0,0,1
"p4","Baseline1",87,231,312,0,543423,544925,546918,1993,0,0,1
"p4","Baseline1",88,423,341,0,547782,549285,551014,1729,0,0,1
"p4","Baseline1",89,413,321,0,551814,553318,555166,1848,0,0,1
"p4","Baseline1",90,213,321,0,555951,557454,559742,2288,0,0,1
"p4","Baseline1",91,413,321,0,560519,562023,564358,2335,0,0,1
"p4","Baseline1",92,431,312,0,565135,566638,570462,3824,0,0,1
"p4","Baseline1",93,134,213,0,571216,572720,574822,2102,0,0,1
"p4","Baseline1",94,342,132,0,575616,577119,579254,2135,0,1,0
"p4","Baseline1",95,241,231,0,580078,581583,584014,2431,1,0,0
"p4","Baseline1",96,424,343,0,584855,586359,588398,2039,0,0,1
"p4","Baseline1",97,134,214,0,589207,590711,592534,1823,0,1,0
