"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p9","Baseline2",1,321,121,0,18606,20115,23958,3843,1,0,0
"p9","Baseline2",2,234,212,0,25255,26760,30062,3302,0,1,0
"p9","Baseline2",3,432,432,1,31046,32551,38333,5782,0,0,0
"p9","Baseline2",4,242,242,1,39982,41486,44750,3264,0,0,0
"p9","Baseline2",5,413,213,0,47279,48783,52790,4007,1,0,0
"p9","Baseline2",6,423,421,0,53751,55254,58118,2864,1,0,0
"p9","Baseline2",7,434,434,1,59447,60950,64605,3655,0,0,0
"p9","Baseline2",8,314,314,1,65655,67158,70094,2936,0,0,0
"p9","Baseline2",9,313,313,1,71070,72574,75678,3104,0,0,0
"p9","Baseline2",10,213,213,1,76638,78142,80605,2463,0,0,0
"p9","Baseline2",11,312,312,1,81535,83038,85661,2623,0,0,0
"p9","Baseline2",12,324,341,0,86631,88134,93797,5663,0,1,0
"p9","Baseline2",13,142,142,1,94679,96182,99541,3359,0,0,0
"p9","Baseline2",14,232,212,0,100470,101973,105422,3449,1,0,0
"p9","Baseline2",15,243,423,0,106294,107798,111686,3888,0,1,0
"p9","Baseline2",16,143,143,1,113639,115143,118079,2936,0,0,0
"p9","Baseline2",17,342,342,1,119007,120511,123238,2727,0,0,0
"p9","Baseline2",18,431,431,1,124935,126438,129446,3008,0,0,0
"p9","Baseline2",19,213,213,1,130510,132016,134606,2590,0,0,0
"p9","Baseline2",20,434,434,1,135703,137207,140110,2903,0,0,0
"p9","Baseline2",21,214,214,1,171486,172996,176950,3954,0,0,0
"p9","Baseline2",22,243,243,1,177807,179310,182463,3153,0,0,0
"p9","Baseline2",23,423,413,0,183303,184811,187879,3068,1,0,0
"p9","Baseline2",24,341,341,1,188710,190214,192703,2489,0,0,0
"p9","Baseline2",25,434,434,1,193559,195063,197702,2639,0,0,0
"p9","Baseline2",26,341,341,1,198519,200022,202726,2704,0,0,0
"p9","Baseline2",27,121,143,0,203606,205109,208110,3001,0,1,0
"p9","Baseline2",28,342,342,1,209102,210606,213310,2704,0,0,0
"p9","Baseline2",29,212,212,1,214183,215687,218829,3142,0,0,0
"p9","Baseline2",30,232,212,0,219710,221214,224453,3239,1,0,0
"p9","Baseline2",31,414,414,1,225494,226997,230398,3401,0,0,0
"p9","Baseline2",32,323,323,1,231246,232750,236725,3975,0,0,0
"p9","Baseline2",33,241,241,1,239054,240558,243238,2680,0,0,0
"p9","Baseline2",34,212,212,1,244094,245598,248094,2496,0,0,0
"p9","Baseline2",35,413,413,1,248886,250390,254629,4239,0,0,0
"p9","Baseline2",36,242,242,1,255807,257310,260214,2904,0,0,0
"p9","Baseline2",37,214,212,0,261022,262526,265670,3144,1,0,0
"p9","Baseline2",38,413,413,1,266502,268007,272061,4054,0,0,0
"p9","Baseline2",39,342,342,1,273518,275022,277846,2824,0,0,0
"p9","Baseline2",40,213,213,1,278934,280438,282686,2248,0,0,0
"p9","Baseline2",41,123,121,0,313710,315217,318646,3429,1,0,0
"p9","Baseline2",42,124,124,1,319478,320982,323526,2544,0,0,0
"p9","Baseline2",43,243,243,1,324383,325894,329302,3408,0,0,0
"p9","Baseline2",44,421,421,1,330142,331646,334446,2800,0,0,0
"p9","Baseline2",45,124,124,1,335343,336846,339101,2255,0,0,0
"p9","Baseline2",46,323,323,1,339903,341407,344102,2695,0,0,0
"p9","Baseline2",47,414,414,1,345023,346527,349565,3038,0,0,0
"p9","Baseline2",48,143,143,1,350430,351934,354701,2767,0,0,0
"p9","Baseline2",49,423,423,1,355487,356990,360670,3680,0,0,0
"p9","Baseline2",50,412,314,0,362318,363821,369573,5752,0,1,0
"p9","Baseline2",51,424,424,1,370351,371854,374214,2360,0,0,0
"p9","Baseline2",52,421,421,1,375014,376518,379197,2679,0,0,0
"p9","Baseline2",53,241,231,0,380030,381534,385014,3480,1,0,0
"p9","Baseline2",54,134,134,1,385847,387350,390662,3312,0,0,0
"p9","Baseline2",55,142,142,1,391631,393134,396181,3047,0,0,0
"p9","Baseline2",56,132,132,1,396982,398494,400862,2368,0,0,0
"p9","Baseline2",57,141,131,0,401766,403270,405821,2551,1,0,0
"p9","Baseline2",58,314,314,1,406734,408237,410686,2449,0,0,0
"p9","Baseline2",59,312,312,1,411606,413110,416077,2967,0,0,0
"p9","Baseline2",60,141,141,1,416886,418389,421614,3225,0,0,0
"p9","Baseline2",61,431,431,1,452574,454080,456550,2470,0,0,0
"p9","Baseline2",62,412,412,1,457430,458937,461630,2693,0,0,0
"p9","Baseline2",63,432,412,0,462535,464038,467166,3128,1,0,0
"p9","Baseline2",64,323,343,0,467974,469478,471934,2456,1,0,0
"p9","Baseline2",65,212,212,1,472774,474278,477094,2816,0,0,0
"p9","Baseline2",66,341,341,1,477854,479357,482646,3289,0,0,0
"p9","Baseline2",67,124,124,1,483463,484966,487302,2336,0,0,0
"p9","Baseline2",68,421,421,1,488222,489725,492198,2473,0,0,0
"p9","Baseline2",69,234,234,1,493046,494550,497246,2696,0,0,0
"p9","Baseline2",70,432,434,0,498142,499645,503710,4065,1,0,0
"p9","Baseline2",71,234,234,1,504486,505990,510014,4024,0,0,0
"p9","Baseline2",72,412,414,0,511014,512518,515862,3344,1,0,0
"p9","Baseline2",73,214,423,0,516751,518259,523342,5083,0,0,1
"p9","Baseline2",74,143,143,1,524334,525838,528215,2377,0,0,0
"p9","Baseline2",75,343,343,1,528991,530495,533126,2631,0,0,0
"p9","Baseline2",76,132,132,1,533903,535406,538902,3496,0,0,0
"p9","Baseline2",77,131,131,1,540807,542310,545797,3487,0,0,0
"p9","Baseline2",78,231,231,1,547047,548550,551222,2672,0,0,0
"p9","Baseline2",79,414,414,1,552230,553733,556782,3049,0,0,0
"p9","Baseline2",80,312,312,1,557622,559125,561286,2161,0,0,0
"p9","Baseline2",81,134,134,1,592366,593873,597429,3556,0,0,0
"p9","Baseline2",82,313,313,1,598286,599789,601909,2120,0,0,0
"p9","Baseline2",83,121,143,0,602718,604223,608398,4175,0,1,0
"p9","Baseline2",84,324,324,1,609214,610718,614053,3335,0,0,0
"p9","Baseline2",85,324,324,1,614927,616430,618878,2448,0,0,0
"p9","Baseline2",86,242,242,1,619687,621191,624334,3143,0,0,0
"p9","Baseline2",87,131,131,1,625519,627022,629749,2727,0,0,0
"p9","Baseline2",88,131,141,0,630599,632102,641470,9368,1,0,0
"p9","Baseline2",89,231,232,0,642415,643919,649510,5591,1,0,0
