"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p11","Baseline2",37,141,141,1,403201,404708,408848,4140,0,0,0
"p11","Baseline2",38,423,423,1,410129,411634,415920,4286,0,0,0
"p11","Baseline2",39,232,231,0,416728,418232,425192,6960,1,0,0
"p11","Baseline2",40,424,424,1,426065,427569,431928,4359,0,0,0
"p11","Baseline2",41,414,414,1,462880,464388,466408,2020,0,0,0
"p11","Baseline2",42,132,132,1,467273,468776,472072,3296,0,0,0
"p11","Baseline2",43,143,241,0,473745,475248,485609,10361,0,1,0
"p11","Baseline2",44,324,324,1,492192,493697,496696,2999,0,0,0
"p11","Baseline2",45,343,141,0,502968,504472,507136,2664,0,1,0
"p11","Baseline2",46,234,234,1,507936,509440,512944,3504,0,0,0
"p11","Baseline2",47,431,431,1,513689,515193,526184,10991,0,0,0
"p11","Baseline2",48,342,142,0,527857,529361,537064,7703,1,0,0
"p11","Baseline2",49,231,231,1,538073,539577,550896,11319,0,0,0
"p11","Baseline2",50,312,132,0,551880,553384,562552,9168,0,1,0
"p11","Baseline2",51,431,432,0,563464,564971,567857,2886,1,0,0
"p11","Baseline2",52,234,431,0,568792,570297,585520,15223,0,1,0
"p11","Baseline2",53,142,142,1,586345,587851,591016,3165,0,0,0
"p11","Baseline2",54,131,131,1,592081,593587,595408,1821,0,0,0
"p11","Baseline2",55,413,413,1,596377,597880,602112,4232,0,0,0
"p11","Baseline2",56,342,142,0,602880,604384,617632,13248,1,0,0
"p11","Baseline2",57,313,313,1,618673,620179,624200,4021,0,0,0
"p11","Baseline2",58,123,241,0,625152,626660,645264,18604,0,0,1
"p11","Baseline2",59,432,432,1,646144,647654,650752,3098,0,0,0
"p11","Baseline2",60,123,143,0,653032,654536,665065,10529,1,0,0
"p11","Baseline2",61,232,232,1,702256,703765,706864,3099,0,0,0
"p11","Baseline2",62,134,132,0,707784,709287,711352,2065,1,0,0
"p11","Baseline2",63,423,423,1,712168,713672,716528,2856,0,0,0
"p11","Baseline2",64,414,414,1,717400,718904,721905,3001,0,0,0
"p11","Baseline2",65,141,131,0,722897,724401,727608,3207,1,0,0
"p11","Baseline2",66,212,212,1,728385,729890,733648,3758,0,0,0
"p11","Baseline2",67,343,142,0,734417,735920,739080,3160,0,1,0
"p11","Baseline2",68,424,424,1,739992,741495,743552,2057,0,0,0
"p11","Baseline2",69,343,342,0,744409,745913,748984,3071,1,0,0
"p11","Baseline2",70,421,421,1,749737,751241,758848,7607,0,0,0
"p11","Baseline2",71,341,142,0,759664,761168,765072,3904,0,1,0
"p11","Baseline2",72,142,142,1,765809,767312,770360,3048,0,0,0
"p11","Baseline2",73,231,231,1,771184,772687,775999,3312,0,0,0
"p11","Baseline2",74,141,131,0,776776,778279,783056,4777,1,0,0
"p11","Baseline2",75,321,324,0,783968,785474,789296,3822,1,0,0
"p11","Baseline2",76,212,212,1,790072,791576,795688,4112,0,0,0
"p11","Baseline2",77,242,242,1,796536,798040,800312,2272,0,0,0
"p11","Baseline2",78,321,232,0,801217,802720,809088,6368,0,0,1
"p11","Baseline2",79,423,423,1,809857,811364,813144,1780,0,0,0
"p11","Baseline2",80,143,423,0,813985,815489,828639,13150,0,1,0
"p11","Baseline2",81,324,324,1,859553,861059,864192,3133,0,0,0
"p11","Baseline2",82,124,124,1,865041,866547,869104,2557,0,0,0
"p11","Baseline2",83,242,242,1,869896,871400,872944,1544,0,0,0
"p11","Baseline2",84,323,323,1,873697,875200,888513,13313,0,0,0
"p11","Baseline2",85,431,431,1,889410,890915,893249,2334,0,0,0
"p11","Baseline2",86,124,143,0,894024,895530,898000,2470,0,1,0
"p11","Baseline2",87,412,412,1,898769,900272,902728,2456,0,0,0
"p11","Baseline2",88,414,412,0,903545,905049,907368,2319,1,0,0
"p11","Baseline2",89,131,132,0,908128,909632,912640,3008,1,0,0
"p11","Baseline2",90,434,434,1,913793,915297,919696,4399,0,0,0
"p11","Baseline2",91,313,313,1,920577,922080,924368,2288,0,0,0
"p11","Baseline2",92,243,243,1,925232,926736,945080,18344,0,0,0
"p11","Baseline2",93,134,134,1,945976,947482,950472,2990,0,0,0
"p11","Baseline2",94,421,421,1,951329,952833,955232,2399,0,0,0
"p11","Baseline2",95,213,213,1,956024,957530,959896,2366,0,0,0
"p11","Baseline2",96,131,131,1,960632,962136,965008,2872,0,0,0
"p11","Baseline2",97,134,134,1,965914,967417,970137,2720,0,0,0
"p11","Baseline2",98,432,412,0,970905,972408,977704,5296,1,0,0
"p11","Baseline2",99,241,241,1,978633,980137,982729,2592,0,0,0
"p11","Baseline2",100,434,424,0,983552,985056,991913,6857,1,0,0
"p11","Baseline2",101,121,121,1,1022792,1024297,1027736,3439,0,0,0
"p11","Baseline2",102,121,121,1,1028416,1029920,1032256,2336,0,0,0
"p11","Baseline2",103,142,141,0,1033017,1034523,1037032,2509,1,0,0
"p11","Baseline2",104,232,232,1,1037777,1039280,1042401,3121,0,0,0
"p11","Baseline2",105,323,323,1,1043081,1044585,1047896,3311,0,0,0
"p11","Baseline2",106,241,241,1,1049184,1050689,1052783,2094,0,0,0
"p11","Baseline2",107,143,143,1,1053641,1055145,1058408,3263,0,0,0
"p11","Baseline2",108,212,214,0,1059184,1060688,1070072,9384,1,0,0
