"id","cond","trial.","realPattern","userAnswer","correct","playstamp","playendstamp","enterstamp","reaction_time","diffCount_1","diffCount_2","diffCount_3"
"p12","Baseline1",1,313,213,0,4007,5510,8391,2881,1,0,0
"p12","Baseline1",2,341,341,1,9286,10792,13486,2694,0,0,0
"p12","Baseline1",3,231,231,1,14351,15855,17790,1935,0,0,0
"p12","Baseline1",4,123,324,0,18527,20033,23158,3125,0,1,0
"p12","Baseline1",5,231,231,1,23942,25446,28415,2969,0,0,0
"p12","Baseline1",6,423,413,0,29238,30742,33542,2800,1,0,0
"p12","Baseline1",7,432,434,0,34278,35781,38654,2873,1,0,0
"p12","Baseline1",8,412,414,0,41142,42645,46246,3601,1,0,0
"p12","Baseline1",9,232,212,0,47087,48591,51006,2415,1,0,0
"p12","Baseline1",10,321,321,1,51863,53368,55670,2302,0,0,0
"p12","Baseline1",11,414,414,1,56495,57998,60198,2200,0,0,0
"p12","Baseline1",12,212,414,0,61039,62543,64606,2063,0,1,0
"p12","Baseline1",13,242,241,0,65286,66790,69983,3193,1,0,0
"p12","Baseline1",14,412,214,0,70838,72341,75494,3153,0,1,0
"p12","Baseline1",15,142,141,0,76831,78336,81238,2902,1,0,0
"p12","Baseline1",16,341,341,1,82030,83534,85990,2456,0,0,0
"p12","Baseline1",17,214,214,1,86790,88294,90582,2288,0,0,0
"p12","Baseline1",18,232,232,1,91383,92887,95798,2911,0,0,0
"p12","Baseline1",19,431,431,1,96790,98295,100326,2031,0,0,0
"p12","Baseline1",20,243,243,1,101015,102519,105375,2856,0,0,0
"p12","Baseline1",21,121,121,1,136552,138057,140438,2381,0,0,0
"p12","Baseline1",22,421,421,1,141246,142749,144911,2162,0,0,0
"p12","Baseline1",23,241,241,1,145639,147144,151406,4262,0,0,0
"p12","Baseline1",24,431,231,0,152111,153615,155727,2112,1,0,0
"p12","Baseline1",25,413,434,0,156703,158206,160471,2265,0,1,0
"p12","Baseline1",26,242,241,0,161494,162998,166664,3666,1,0,0
"p12","Baseline1",27,343,343,1,167502,169006,171622,2616,0,0,0
"p12","Baseline1",28,342,342,1,172391,173895,176022,2127,0,0,0
"p12","Baseline1",29,124,124,1,176776,178279,180990,2711,0,0,0
"p12","Baseline1",30,314,314,1,182024,183528,186070,2542,0,0,0
"p12","Baseline1",31,314,314,1,186919,188422,190366,1944,0,0,0
"p12","Baseline1",32,324,124,0,191079,192583,195318,2735,1,0,0
"p12","Baseline1",33,131,131,1,196375,197879,200343,2464,0,0,0
"p12","Baseline1",34,342,342,1,201302,202806,205694,2888,0,0,0
"p12","Baseline1",35,431,431,1,206479,207983,210798,2815,0,0,0
