id,group,strategy,armpose,mode,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p6,digit,baseline,armFront,main,1,6,6,1,31868,34172,35078
p6,digit,baseline,armFront,main,2,8,8,1,36904,39810,41493
p6,digit,baseline,armFront,main,3,4,4,1,43395,46300,47742
p6,digit,baseline,armFront,main,4,7,7,1,49527,51230,52631
p6,digit,baseline,armFront,main,5,9,6,0,54447,56751,62163
p6,digit,baseline,armFront,main,6,7,7,1,64014,65716,66977
p6,digit,baseline,armFront,main,7,9,9,1,68807,71110,72641
p6,digit,baseline,armFront,main,8,5,5,1,74436,77341,78306
p6,digit,baseline,armFront,main,9,7,7,1,80134,81836,83155
p6,digit,baseline,armFront,main,10,3,3,1,84849,87154,88316
p6,digit,baseline,armFront,main,11,2,2,1,90137,92450,96564
p6,digit,baseline,armFront,main,12,3,3,1,98355,100659,101927
p6,digit,baseline,armFront,main,13,3,3,1,103969,106273,107969
p6,digit,baseline,armFront,main,14,4,4,1,109795,112699,113704
p6,digit,baseline,armFront,main,15,2,2,1,115552,117856,119208
p6,digit,baseline,armFront,main,16,6,6,1,121004,123308,125734
p6,digit,baseline,armFront,main,17,4,4,1,127524,130429,131595
p6,digit,baseline,armFront,main,18,0,0,1,133405,136918,138236
p6,digit,baseline,armFront,main,19,8,8,1,139996,142901,143720
p6,digit,baseline,armFront,main,20,9,9,1,145535,147839,151213
p6,digit,baseline,armFront,main,21,7,7,1,191034,192737,194007
p6,digit,baseline,armFront,main,22,0,0,1,195848,199355,199694
p6,digit,baseline,armFront,main,23,5,5,1,201477,204382,205115
p6,digit,baseline,armFront,main,24,1,1,1,206966,208068,209491
p6,digit,baseline,armFront,main,25,4,4,1,211342,214247,215231
p6,digit,baseline,armFront,main,26,5,5,1,217047,219953,220659
p6,digit,baseline,armFront,main,27,0,0,1,222455,225960,226258
p6,digit,baseline,armFront,main,28,0,0,1,228086,231592,232094
p6,digit,baseline,armFront,main,29,2,2,1,233890,236193,237719
p6,digit,baseline,armFront,main,30,4,4,1,239454,242360,243982
p6,digit,baseline,armFront,main,31,1,1,1,245780,246882,248409
p6,digit,baseline,armFront,main,32,9,9,1,250245,252549,253550
p6,digit,baseline,armFront,main,33,1,1,1,255361,256463,257845
p6,digit,baseline,armFront,main,34,3,3,1,259606,261910,263308
p6,digit,baseline,armFront,main,35,5,5,1,265084,267989,268600
p6,digit,baseline,armFront,main,36,5,5,1,270388,273293,274426
p6,digit,baseline,armFront,main,37,6,6,1,276267,278572,279900
p6,digit,baseline,armFront,main,38,8,9,0,281763,284668,295731
p6,digit,baseline,armFront,main,39,9,9,1,297531,299839,300796
p6,digit,baseline,armFront,main,40,6,6,1,302516,304819,305398
p6,digit,baseline,armFront,main,41,2,2,1,345654,347959,349220
p6,digit,baseline,armFront,main,42,1,1,1,351036,352139,353612
p6,digit,baseline,armFront,main,43,3,3,1,355473,357778,358490
p6,digit,baseline,armFront,main,44,8,8,1,360321,363226,364246
p6,digit,baseline,armFront,main,45,1,1,1,366027,367130,368697
p6,digit,baseline,armFront,main,46,0,0,1,370543,374048,374331
p6,digit,baseline,armFront,main,47,7,7,1,376046,377750,380007
p6,digit,baseline,armFront,main,48,2,2,1,381791,384096,385329
p6,digit,baseline,armFront,main,49,6,6,1,387099,389403,390591
p6,digit,baseline,armFront,main,50,8,8,1,392387,395291,396054
