id,group,strategy,armpose,mode,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p1,digit,hetero,armFront,main,1,0,0,1,100419,103930,104971
p1,digit,hetero,armFront,main,2,5,5,1,107124,110030,116088
p1,digit,hetero,armFront,main,3,1,1,1,117945,119049,120701
p1,digit,hetero,armFront,main,4,9,9,1,122563,124867,129805
p1,digit,hetero,armFront,main,5,4,4,1,131651,134556,139306
p1,digit,hetero,armFront,main,6,9,9,1,141197,143504,149095
p1,digit,hetero,armFront,main,7,1,1,1,150971,152073,153446
p1,digit,hetero,armFront,main,8,6,6,1,155286,157596,160903
p1,digit,hetero,armFront,main,9,8,8,1,162718,165623,169579
p1,digit,hetero,armFront,main,10,3,3,1,171400,173704,175184
p1,digit,hetero,armFront,main,11,8,8,1,176969,179874,182404
p1,digit,hetero,armFront,main,12,6,6,1,184360,186664,192117
p1,digit,hetero,armFront,main,13,3,3,1,194129,196432,197716
p1,digit,hetero,armFront,main,14,6,6,1,200584,202889,206432
p1,digit,hetero,armFront,main,15,4,4,1,208313,211218,214987
p1,digit,hetero,armFront,main,16,8,8,1,216903,219809,221890
p1,digit,hetero,armFront,main,17,1,1,1,223772,224874,226493
p1,digit,hetero,armFront,main,18,3,3,1,228349,230653,231820
p1,digit,hetero,armFront,main,19,5,5,1,233736,236652,239358
p1,digit,hetero,armFront,main,20,4,4,1,241279,244186,249645
p1,digit,hetero,armFront,main,21,0,0,1,292776,296283,297528
p1,digit,hetero,armFront,main,22,7,7,1,299896,301601,303085
p1,digit,hetero,armFront,main,23,9,9,1,305232,307536,319238
p1,digit,hetero,armFront,main,24,4,4,1,321084,323993,326102
p1,digit,hetero,armFront,main,25,8,8,1,328159,331064,332144
p1,digit,hetero,armFront,main,26,9,9,1,334095,336399,338282
p1,digit,hetero,armFront,main,27,5,5,1,340132,343038,345950
p1,digit,hetero,armFront,main,28,7,7,1,347963,349670,351096
p1,digit,hetero,armFront,main,29,5,5,1,352918,355824,356897
p1,digit,hetero,armFront,main,30,5,5,1,361396,364302,367920
p1,digit,hetero,armFront,main,31,3,3,1,369876,372181,383544
p1,digit,hetero,armFront,main,32,2,6,0,385465,387774,398223
p1,digit,hetero,armFront,main,33,2,2,1,402969,405276,411580
p1,digit,hetero,armFront,main,34,4,4,1,413789,416695,420856
p1,digit,hetero,armFront,main,35,6,6,1,422723,425026,430110
p1,digit,hetero,armFront,main,36,0,0,1,432022,435529,436661
p1,digit,hetero,armFront,main,37,0,0,1,438669,442174,443610
p1,digit,hetero,armFront,main,38,1,1,1,445452,446553,449406
p1,digit,hetero,armFront,main,39,7,7,1,451449,453152,454794
p1,digit,hetero,armFront,main,40,0,0,1,457114,460622,462442
p1,digit,hetero,armFront,main,41,7,7,1,520803,522507,524538
p1,digit,hetero,armFront,main,42,3,3,1,526404,528708,529669
p1,digit,hetero,armFront,main,43,6,6,1,531655,533960,536456
p1,digit,hetero,armFront,main,44,9,9,1,538413,540718,544256
p1,digit,hetero,armFront,main,45,8,8,1,546240,549146,551477
p1,digit,hetero,armFront,main,46,2,2,1,553418,555721,558486
p1,digit,hetero,armFront,main,47,2,2,1,560458,562763,564201
p1,digit,hetero,armFront,main,48,2,2,1,566199,568503,569916
p1,digit,hetero,armFront,main,49,7,7,1,571838,573545,575078
p1,digit,hetero,armFront,main,50,1,1,1,577049,578151,579735
