id,group,strategy,armpose,mode,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p2,digit,baseline,armFront,main,1,3,3,1,452954,455262,456461
p2,digit,baseline,armFront,main,2,9,2,0,458341,460646,466698
p2,digit,baseline,armFront,main,3,9,9,1,468815,471120,472577
p2,digit,baseline,armFront,main,4,6,6,1,474509,476813,480792
p2,digit,baseline,armFront,main,5,0,0,1,482648,486153,487755
p2,digit,baseline,armFront,main,6,1,1,1,489603,490709,492217
p2,digit,baseline,armFront,main,7,2,2,1,494078,496382,497504
p2,digit,baseline,armFront,main,8,2,2,1,499344,501649,502876
p2,digit,baseline,armFront,main,9,6,6,1,504607,506911,513975
p2,digit,baseline,armFront,main,10,2,2,1,515845,518149,519121
p2,digit,baseline,armFront,main,11,8,5,0,520946,523850,526673
p2,digit,baseline,armFront,main,12,5,5,1,528750,531654,533803
p2,digit,baseline,armFront,main,13,2,2,1,535649,537953,539151
p2,digit,baseline,armFront,main,14,9,9,1,540966,543270,545254
p2,digit,baseline,armFront,main,15,1,1,1,547297,548398,549851
p2,digit,baseline,armFront,main,16,0,0,1,551873,555378,556462
p2,digit,baseline,armFront,main,17,6,9,0,558637,560941,571453
p2,digit,baseline,armFront,main,18,7,7,1,573525,575227,576981
p2,digit,baseline,armFront,main,19,9,6,0,578812,581120,586468
p2,digit,baseline,armFront,main,20,4,4,1,588486,591390,594636
p2,digit,baseline,armFront,main,21,4,8,0,712871,715779,720902
p2,digit,baseline,armFront,main,22,0,4,0,722919,726425,727422
p2,digit,baseline,armFront,main,23,2,2,1,729339,731644,733047
p2,digit,baseline,armFront,main,24,7,7,1,734637,736340,738002
p2,digit,baseline,armFront,main,25,1,1,1,739915,741017,742876
p2,digit,baseline,armFront,main,26,5,5,1,744707,747613,748727
p2,digit,baseline,armFront,main,27,8,8,1,750658,753564,763289
p2,digit,baseline,armFront,main,28,3,3,1,765220,767523,769090
p2,digit,baseline,armFront,main,29,8,8,1,770945,773853,780158
p2,digit,baseline,armFront,main,30,1,1,1,782371,783472,786008
p2,digit,baseline,armFront,main,31,3,2,0,788080,790385,793677
p2,digit,baseline,armFront,main,32,6,2,0,795640,797943,801462
p2,digit,baseline,armFront,main,33,8,4,0,803524,806429,809952
p2,digit,baseline,armFront,main,34,8,8,1,812532,815437,819090
p2,digit,baseline,armFront,main,35,4,4,1,820971,823876,826593
p2,digit,baseline,armFront,main,36,3,6,0,828449,830754,834770
p2,digit,baseline,armFront,main,37,5,5,1,837386,840294,841498
p2,digit,baseline,armFront,main,38,3,9,0,843429,845733,847932
p2,digit,baseline,armFront,main,39,1,1,1,850231,851334,852862
p2,digit,baseline,armFront,main,40,7,7,1,855715,857418,858864
p2,digit,baseline,armFront,main,41,4,4,1,1115020,1117928,1120399
p2,digit,baseline,armFront,main,42,7,7,1,1122754,1124463,1125837
p2,digit,baseline,armFront,main,43,9,6,0,1127712,1130017,1134921
p2,digit,baseline,armFront,main,44,0,0,1,1136817,1140323,1141734
p2,digit,baseline,armFront,main,45,7,7,1,1143655,1145358,1146381
p2,digit,baseline,armFront,main,46,4,4,1,1148202,1151106,1151860
p2,digit,baseline,armFront,main,47,6,6,1,1153730,1156036,1166462
p2,digit,baseline,armFront,main,48,5,8,0,1168294,1171199,1174765
p2,digit,baseline,armFront,main,49,5,5,1,1177679,1180585,1181804
p2,digit,baseline,armFront,main,50,0,0,1,1183756,1187269,1188034
