id,group,strategy,armpose,mode,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p3,digit,baseline,armFront,main,1,8,8,1,19142,22057,23876
p3,digit,baseline,armFront,main,2,5,5,1,27149,30054,34390
p3,digit,baseline,armFront,main,3,0,0,1,36010,39521,40498
p3,digit,baseline,armFront,main,4,8,8,1,42333,45238,47793
p3,digit,baseline,armFront,main,5,3,3,1,49318,51622,60002
p3,digit,baseline,armFront,main,6,6,6,1,61583,63887,67169
p3,digit,baseline,armFront,main,7,5,5,1,68936,71841,75342
p3,digit,baseline,armFront,main,8,9,9,1,76880,79184,81999
p3,digit,baseline,armFront,main,9,1,1,1,83527,84629,85856
p3,digit,baseline,armFront,main,10,4,8,0,87626,90531,96611
p3,digit,baseline,armFront,main,11,6,6,1,98678,100990,103122
p3,digit,baseline,armFront,main,12,3,2,0,104695,106998,109743
p3,digit,baseline,armFront,main,13,1,1,1,111578,112681,114123
p3,digit,baseline,armFront,main,14,1,1,1,115673,116775,117910
p3,digit,baseline,armFront,main,15,4,4,1,119807,122719,127779
p3,digit,baseline,armFront,main,16,2,2,1,129591,131896,134436
p3,digit,baseline,armFront,main,17,1,1,1,135985,137091,138273
p3,digit,baseline,armFront,main,18,2,2,1,140023,142328,144663
p3,digit,baseline,armFront,main,19,4,4,1,146211,149118,152951
p3,digit,baseline,armFront,main,20,2,2,1,154752,157056,158092
p3,digit,baseline,armFront,main,21,0,0,1,219630,223137,224407
p3,digit,baseline,armFront,main,22,7,7,1,226303,228006,230006
p3,digit,baseline,armFront,main,23,0,0,1,231640,235147,236134
p3,digit,baseline,armFront,main,24,2,2,1,238550,240854,241905
p3,digit,baseline,armFront,main,25,7,7,1,243484,245187,246975
p3,digit,baseline,armFront,main,26,7,7,1,248649,250352,252242
p3,digit,baseline,armFront,main,27,9,9,1,253987,256293,258874
p3,digit,baseline,armFront,main,28,8,8,1,260452,263357,264674
p3,digit,baseline,armFront,main,29,8,8,1,266469,269376,270087
p3,digit,baseline,armFront,main,30,6,6,1,271711,274015,277016
p3,digit,baseline,armFront,main,31,5,5,1,278546,281451,284911
p3,digit,baseline,armFront,main,32,6,6,1,286420,288727,289508
p3,digit,baseline,armFront,main,33,9,9,1,291114,293419,296714
p3,digit,baseline,armFront,main,34,3,2,0,298760,301065,306633
p3,digit,baseline,armFront,main,35,4,4,1,308248,311153,318623
p3,digit,baseline,armFront,main,36,9,6,0,320438,322743,327439
p3,digit,baseline,armFront,main,37,1,1,1,329290,330400,332001
p3,digit,baseline,armFront,main,38,9,9,1,333581,335885,340476
p3,digit,baseline,armFront,main,39,3,3,1,342069,344374,346578
p3,digit,baseline,armFront,main,40,7,7,1,348218,349920,351488
p3,digit,baseline,armFront,main,41,3,3,1,395984,398289,399479
p3,digit,baseline,armFront,main,42,5,5,1,401513,404419,407173
p3,digit,baseline,armFront,main,43,6,6,1,408691,410996,412153
p3,digit,baseline,armFront,main,44,7,7,1,414160,415864,417294
p3,digit,baseline,armFront,main,45,0,0,1,419024,422531,423563
p3,digit,baseline,armFront,main,46,2,2,1,425414,427719,430749
p3,digit,baseline,armFront,main,47,5,5,1,432297,435203,438820
p3,digit,baseline,armFront,main,48,8,8,1,440570,443474,444444
p3,digit,baseline,armFront,main,49,0,0,1,446280,449786,454595
p3,digit,baseline,armFront,main,50,4,8,0,456728,459637,463810
