id,group,strategy,armpose,mode,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p3,digit,hetero,armFront,main,1,1,1,1,175077,176184,180679
p3,digit,hetero,armFront,main,2,6,6,1,184957,187261,194205
p3,digit,hetero,armFront,main,3,5,5,1,198534,201439,205706
p3,digit,hetero,armFront,main,4,1,1,1,208950,210052,212256
p3,digit,hetero,armFront,main,5,2,2,1,214983,217293,221269
p3,digit,hetero,armFront,main,6,0,0,1,223131,226637,229653
p3,digit,hetero,armFront,main,7,0,0,1,231781,235288,237553
p3,digit,hetero,armFront,main,8,2,2,1,239477,241781,245393
p3,digit,hetero,armFront,main,9,8,8,1,247532,250437,263445
p3,digit,hetero,armFront,main,10,3,3,1,265306,267617,271567
p3,digit,hetero,armFront,main,11,4,4,1,273877,276782,280546
p3,digit,hetero,armFront,main,12,5,5,1,282411,285320,288823
p3,digit,hetero,armFront,main,13,8,8,1,290689,293594,299745
p3,digit,hetero,armFront,main,14,1,1,1,301515,302619,304181
p3,digit,hetero,armFront,main,15,6,6,1,305961,308264,321034
p3,digit,hetero,armFront,main,16,2,2,1,322855,325162,329544
p3,digit,hetero,armFront,main,17,0,0,1,331445,334952,336674
p3,digit,hetero,armFront,main,18,0,0,1,338519,342026,342786
p3,digit,hetero,armFront,main,19,8,8,1,345457,348362,355601
p3,digit,hetero,armFront,main,20,3,3,1,357472,359775,362645
p3,digit,hetero,armFront,main,21,2,2,1,438398,440703,447772
p3,digit,hetero,armFront,main,22,7,7,1,449669,451371,456292
p3,digit,hetero,armFront,main,23,4,9,0,458607,461512,468135
p3,digit,hetero,armFront,main,24,5,5,1,472156,475063,481867
p3,digit,hetero,armFront,main,25,1,1,1,483491,484599,486333
p3,digit,hetero,armFront,main,26,1,1,1,488184,489286,491066
p3,digit,hetero,armFront,main,27,2,2,1,492911,495219,498604
p3,digit,hetero,armFront,main,28,9,9,1,500792,503097,505920
p3,digit,hetero,armFront,main,29,4,4,1,507649,510555,525034
p3,digit,hetero,armFront,main,30,7,7,1,526885,528596,532345
p3,digit,hetero,armFront,main,31,4,4,1,533949,536855,540300
p3,digit,hetero,armFront,main,32,8,8,1,542086,544995,556278
p3,digit,hetero,armFront,main,33,9,9,1,558109,560412,566474
p3,digit,hetero,armFront,main,34,5,5,1,568265,571170,574360
p3,digit,hetero,armFront,main,35,3,3,1,576236,578542,580241
p3,digit,hetero,armFront,main,36,6,6,1,581784,584092,586585
p3,digit,hetero,armFront,main,37,3,3,1,588381,590685,592436
p3,digit,hetero,armFront,main,38,0,0,1,594226,597732,602567
p3,digit,hetero,armFront,main,39,9,9,1,604408,606712,609411
p3,digit,hetero,armFront,main,40,5,5,1,611785,614691,617432
p3,digit,hetero,armFront,main,41,9,9,1,660283,662587,665312
p3,digit,hetero,armFront,main,42,8,8,1,667128,670035,673912
p3,digit,hetero,armFront,main,43,6,6,1,675728,678033,684290
p3,digit,hetero,armFront,main,44,6,6,1,686242,688550,692956
p3,digit,hetero,armFront,main,45,3,3,1,694772,697077,699165
p3,digit,hetero,armFront,main,46,4,4,1,701106,704011,709844
p3,digit,hetero,armFront,main,47,7,7,1,711720,713423,715882
p3,digit,hetero,armFront,main,48,7,7,1,717759,719461,721335
p3,digit,hetero,armFront,main,49,9,9,1,723251,725554,727841
p3,digit,hetero,armFront,main,50,7,7,1,729672,731375,733969
