id,group,strategy,armpose,mode,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p5,digit,hetero,armBody,main,1,7,7,1,146922,148626,149872
p5,digit,hetero,armBody,main,2,3,3,1,151521,153826,154570
p5,digit,hetero,armBody,main,3,6,6,1,156320,158624,160542
p5,digit,hetero,armBody,main,4,6,6,1,162071,164378,165799
p5,digit,hetero,armBody,main,5,1,1,1,167368,168469,170386
p5,digit,hetero,armBody,main,6,7,7,1,171940,173643,175708
p5,digit,hetero,armBody,main,7,7,7,1,178093,179795,180960
p5,digit,hetero,armBody,main,8,2,2,1,182569,184872,189153
p5,digit,hetero,armBody,main,9,8,8,1,191728,194634,196242
p5,digit,hetero,armBody,main,10,2,2,1,198687,200991,202063
p5,digit,hetero,armBody,main,11,4,4,1,203567,206471,207849
p5,digit,hetero,armBody,main,12,0,0,1,209367,212875,213226
p5,digit,hetero,armBody,main,13,5,5,1,215666,218572,219430
p5,digit,hetero,armBody,main,14,8,8,1,220968,223874,225246
p5,digit,hetero,armBody,main,15,3,3,1,226866,229170,231922
p5,digit,hetero,armBody,main,16,0,0,1,233435,236941,242099
p5,digit,hetero,armBody,main,17,6,6,1,243682,245988,247290
p5,digit,hetero,armBody,main,18,3,3,1,248844,251147,252778
p5,digit,hetero,armBody,main,19,0,0,1,254368,257874,261414
p5,digit,hetero,armBody,main,20,6,6,1,263018,265323,266364
p5,digit,hetero,armBody,main,21,9,9,1,307856,310161,311606
p5,digit,hetero,armBody,main,22,5,5,1,313265,316171,317120
p5,digit,hetero,armBody,main,23,9,9,1,318713,321018,321918
p5,digit,hetero,armBody,main,24,4,4,1,323608,326512,327785
p5,digit,hetero,armBody,main,25,9,9,1,330300,332604,333232
p5,digit,hetero,armBody,main,26,7,7,1,335029,336731,338706
p5,digit,hetero,armBody,main,27,5,5,1,341166,344080,345327
p5,digit,hetero,armBody,main,28,4,4,1,347777,350682,351496
p5,digit,hetero,armBody,main,29,1,1,1,353014,354116,355635
p5,digit,hetero,armBody,main,30,2,2,1,357275,359578,360343
p5,digit,hetero,armBody,main,31,0,0,1,361906,365412,365786
p5,digit,hetero,armBody,main,32,8,8,1,367626,370531,371662
p5,digit,hetero,armBody,main,33,1,1,1,373261,374362,375761
p5,digit,hetero,armBody,main,34,5,5,1,377798,380702,382140
p5,digit,hetero,armBody,main,35,7,7,1,383759,385461,387528
p5,digit,hetero,armBody,main,36,3,3,1,389958,392261,396093
p5,digit,hetero,armBody,main,37,3,3,1,397602,399906,400717
p5,digit,hetero,armBody,main,38,5,5,1,402406,405312,406099
p5,digit,hetero,armBody,main,39,2,2,1,407667,409971,411049
p5,digit,hetero,armBody,main,40,6,6,1,412718,415021,418763
p5,digit,hetero,armBody,main,41,8,8,1,457046,459951,460858
p5,digit,hetero,armBody,main,42,4,4,1,462453,465359,466286
p5,digit,hetero,armBody,main,43,8,8,1,468569,471476,472611
p5,digit,hetero,armBody,main,44,4,4,1,474315,477220,478275
p5,digit,hetero,armBody,main,45,2,2,1,480066,482370,483537
p5,digit,hetero,armBody,main,46,0,0,1,485106,488611,489323
p5,digit,hetero,armBody,main,47,9,9,1,491486,493800,494811
p5,digit,hetero,armBody,main,48,9,9,1,496410,498713,499685
p5,digit,hetero,armBody,main,49,1,1,1,501274,502375,503718
p5,digit,hetero,armBody,main,50,1,1,1,505691,506793,508091
