id,group,strategy,armpose,mode,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p2,digit,baseline,armFront,training,1,0,0,1,176367,179873,180184
p2,digit,baseline,armFront,training,2,3,5,0,182040,184345,185230
p2,digit,baseline,armFront,training,3,5,5,1,188748,191654,192612
p2,digit,baseline,armFront,training,4,6,6,1,207298,209603,214546
p2,digit,baseline,armFront,training,5,0,0,1,216473,219978,220981
p2,digit,baseline,armFront,training,6,2,2,1,229423,231727,232426
p2,digit,baseline,armFront,training,7,8,5,0,234262,237166,243539
p2,digit,baseline,armFront,training,8,9,9,1,268834,271138,271344
p2,digit,baseline,armFront,training,9,1,1,1,273205,274308,275850
p2,digit,baseline,armFront,training,10,9,9,1,277757,280061,280609
p2,digit,baseline,armFront,training,11,8,5,0,282475,285380,286108
p2,digit,baseline,armFront,training,12,4,4,1,306443,309347,310670
p2,digit,baseline,armFront,training,13,5,5,1,320583,323489,324288
p2,digit,baseline,armFront,training,14,4,8,0,327709,330616,335448
p2,digit,baseline,armFront,training,15,2,2,1,358554,360858,361673
p2,digit,baseline,armFront,training,16,1,1,1,363559,364662,366410
p2,digit,baseline,armFront,training,17,6,6,1,377497,374786,378898
p2,digit,baseline,armFront,training,18,3,9,0,380784,383089,385122
p2,digit,baseline,armFront,training,19,7,7,1,387003,388707,390419
p2,digit,baseline,armFront,training,20,7,7,1,392547,394250,396326
