id,group,strategy,armpose,mode,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p2,digit,baseline,armBody,training,1,5,5,1,86705,89609,94578
p2,digit,baseline,armBody,training,2,1,1,1,108060,109163,111849
p2,digit,baseline,armBody,training,3,6,9,0,189058,191362,193010
p2,digit,baseline,armBody,training,4,0,6,0,195180,198687,200788
p2,digit,baseline,armBody,training,5,4,4,1,249595,252501,253462
p2,digit,baseline,armBody,training,6,8,8,1,266025,268929,270180
p2,digit,baseline,armBody,training,7,9,9,1,278471,280777,284138
p2,digit,baseline,armBody,training,8,2,9,0,286627,288932,292430
p2,digit,baseline,armBody,training,9,7,7,1,294191,295895,298558
p2,digit,baseline,armBody,training,10,8,8,1,301145,304050,305387
p2,digit,baseline,armBody,training,11,6,2,0,321830,324133,325563
p2,digit,baseline,armBody,training,12,5,5,1,339191,342097,344178
p2,digit,baseline,armBody,training,13,0,0,1,347032,350538,353469
p2,digit,baseline,armBody,training,14,4,8,0,361367,364272,369552
p2,digit,baseline,armBody,training,15,9,9,1,371611,373915,375835
p2,digit,baseline,armBody,training,16,3,3,1,384293,386598,392242
p2,digit,baseline,armBody,training,17,3,3,1,393886,396190,397865
p2,digit,baseline,armBody,training,18,7,7,1,408035,409738,410780
p2,digit,baseline,armBody,training,19,2,2,1,413094,415400,425625
p2,digit,baseline,armBody,training,20,1,1,1,427174,428276,430327
