id,group,strategy,armpose,mode,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p1,digit,hetero,armBody,main,1,1,1,1,164681,165786,168304
p1,digit,hetero,armBody,main,2,4,4,1,169868,172773,177312
p1,digit,hetero,armBody,main,3,2,2,1,179492,181796,186683
p1,digit,hetero,armBody,main,4,6,6,1,189184,191487,195082
p1,digit,hetero,armBody,main,5,9,9,1,197759,200063,202237
p1,digit,hetero,armBody,main,6,0,0,1,204664,208170,211462
p1,digit,hetero,armBody,main,7,2,2,1,214846,217156,226643
p1,digit,hetero,armBody,main,8,2,2,1,229075,231380,232973
p1,digit,hetero,armBody,main,9,6,6,1,234926,237235,239539
p1,digit,hetero,armBody,main,10,0,0,1,242759,246267,271584
p1,digit,hetero,armBody,main,11,0,0,1,274159,277668,278784
p1,digit,hetero,armBody,main,12,5,5,1,280746,283651,287017
p1,digit,hetero,armBody,main,13,5,5,1,289110,292015,293915
p1,digit,hetero,armBody,main,14,1,1,1,295923,297025,300139
p1,digit,hetero,armBody,main,15,5,5,1,303173,306078,307626
p1,digit,hetero,armBody,main,16,3,3,1,309603,311907,313875
p1,digit,hetero,armBody,main,17,3,3,1,315962,318268,319469
p1,digit,hetero,armBody,main,18,8,8,1,321615,324521,334475
p1,digit,hetero,armBody,main,19,9,9,1,336527,338832,340592
p1,digit,hetero,armBody,main,20,4,4,1,342473,345379,349631
p1,digit,hetero,armBody,main,21,6,6,1,393350,395654,400598
p1,digit,hetero,armBody,main,22,7,7,1,402707,404410,406243
p1,digit,hetero,armBody,main,23,9,9,1,408239,410544,412270
p1,digit,hetero,armBody,main,24,4,4,1,414252,417157,419908
p1,digit,hetero,armBody,main,25,8,8,1,422158,425063,435332
p1,digit,hetero,armBody,main,26,5,5,1,437707,440615,444823
p1,digit,hetero,armBody,main,27,3,3,1,447068,449373,452638
p1,digit,hetero,armBody,main,28,6,6,1,454711,457015,462784
p1,digit,hetero,armBody,main,29,3,3,1,464595,466898,469063
p1,digit,hetero,armBody,main,30,7,7,1,471181,472891,474602
p1,digit,hetero,armBody,main,31,7,7,1,476513,478216,485745
p1,digit,hetero,armBody,main,32,0,0,1,487416,490924,492956
p1,digit,hetero,armBody,main,33,5,5,1,495753,498657,500051
p1,digit,hetero,armBody,main,34,9,9,1,502057,504366,507075
p1,digit,hetero,armBody,main,35,8,8,1,508911,511815,514401
p1,digit,hetero,armBody,main,36,1,1,1,516488,517590,519573
p1,digit,hetero,armBody,main,37,1,1,1,521569,522671,527709
p1,digit,hetero,armBody,main,38,2,2,1,529944,532248,534542
p1,digit,hetero,armBody,main,39,8,8,1,536470,539379,541305
p1,digit,hetero,armBody,main,40,9,9,1,543301,545606,547514
p1,digit,hetero,armBody,main,41,7,7,1,604518,606226,608214
p1,digit,hetero,armBody,main,42,3,3,1,610090,612394,613798
p1,digit,hetero,armBody,main,43,0,0,1,615744,619251,620949
p1,digit,hetero,armBody,main,44,1,1,1,622881,623984,625691
p1,digit,hetero,armBody,main,45,8,6,0,627618,630523,634634
p1,digit,hetero,armBody,main,46,6,6,1,637031,639336,643955
p1,digit,hetero,armBody,main,47,4,4,1,646370,649276,653466
p1,digit,hetero,armBody,main,48,4,4,1,655329,658239,660777
p1,digit,hetero,armBody,main,49,2,2,1,663137,665441,668235
p1,digit,hetero,armBody,main,50,7,7,1,670429,672132,675103
