id,group,strategy,armpose,mode,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p6,digit,hetero,armBody,main,1,9,9,1,40364,42674,43903
p6,digit,hetero,armBody,main,2,4,4,1,45729,48633,49895
p6,digit,hetero,armBody,main,3,0,0,1,51707,55214,56894
p6,digit,hetero,armBody,main,4,4,4,1,58674,61579,63848
p6,digit,hetero,armBody,main,5,5,5,1,65663,68567,69663
p6,digit,hetero,armBody,main,6,1,1,1,71489,72591,74200
p6,digit,hetero,armBody,main,7,6,4,0,76091,78395,82695
p6,digit,hetero,armBody,main,8,0,0,1,84317,87825,88299
p6,digit,hetero,armBody,main,9,3,3,1,90241,92544,95434
p6,digit,hetero,armBody,main,10,2,2,1,97074,99378,101693
p6,digit,hetero,armBody,main,11,0,0,1,103509,107017,107852
p6,digit,hetero,armBody,main,12,1,1,1,109697,110798,112157
p6,digit,hetero,armBody,main,13,6,6,1,113992,116296,117544
p6,digit,hetero,armBody,main,14,6,6,1,119481,121786,122811
p6,digit,hetero,armBody,main,15,2,2,1,124632,126937,128098
p6,digit,hetero,armBody,main,16,8,8,1,129914,132819,134322
p6,digit,hetero,armBody,main,17,9,9,1,136118,138421,139463
p6,digit,hetero,armBody,main,18,3,3,1,141308,143612,146547
p6,digit,hetero,armBody,main,19,7,7,1,148403,150107,151970
p6,digit,hetero,armBody,main,20,1,1,1,153796,154898,156205
p6,digit,hetero,armBody,main,21,5,4,0,198080,200986,202893
p6,digit,hetero,armBody,main,22,9,9,1,204678,206981,207898
p6,digit,hetero,armBody,main,23,2,2,1,209602,211906,214551
p6,digit,hetero,armBody,main,24,6,6,1,216410,218715,219746
p6,digit,hetero,armBody,main,25,1,1,1,221541,222643,224323
p6,digit,hetero,armBody,main,26,8,8,1,226123,229029,232636
p6,digit,hetero,armBody,main,27,7,7,1,234507,236209,237697
p6,digit,hetero,armBody,main,28,5,5,1,239497,242402,243272
p6,digit,hetero,armBody,main,29,3,3,1,245081,247386,249590
p6,digit,hetero,armBody,main,30,6,6,1,251365,253669,257284
p6,digit,hetero,armBody,main,31,9,9,1,259125,261429,270204
p6,digit,hetero,armBody,main,32,1,1,1,272065,273171,274197
p6,digit,hetero,armBody,main,33,2,2,1,275989,278292,281086
p6,digit,hetero,armBody,main,34,4,4,1,282906,285810,287143
p6,digit,hetero,armBody,main,35,3,3,1,288878,291182,292415
p6,digit,hetero,armBody,main,36,8,5,0,294161,297066,304263
p6,digit,hetero,armBody,main,37,7,7,1,306058,307762,309052
p6,digit,hetero,armBody,main,38,4,4,1,310898,313809,315306
p6,digit,hetero,armBody,main,39,5,5,1,317188,320092,323433
p6,digit,hetero,armBody,main,40,0,0,1,325259,328765,329334
p6,digit,hetero,armBody,main,41,8,8,1,370405,373310,375815
p6,digit,hetero,armBody,main,42,3,3,1,377661,379964,382085
p6,digit,hetero,armBody,main,43,2,2,1,383804,386108,389909
p6,digit,hetero,armBody,main,44,4,4,1,391674,394583,395689
p6,digit,hetero,armBody,main,45,8,8,1,397696,400601,402432
p6,digit,hetero,armBody,main,46,5,9,0,404272,407176,412537
p6,digit,hetero,armBody,main,47,7,7,1,414268,415979,417527
p6,digit,hetero,armBody,main,48,9,9,1,419317,421622,425272
p6,digit,hetero,armBody,main,49,0,0,1,427063,430569,430957
p6,digit,hetero,armBody,main,50,7,7,1,432757,434460,435953
