id,group,strategy,armpose,mode,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p5,digit,baseline,armBody,main,1,0,0,1,93656,97163,98649
p5,digit,baseline,armBody,main,2,1,1,1,100530,101632,103256
p5,digit,baseline,armBody,main,3,2,2,1,105288,107593,110260
p5,digit,baseline,armBody,main,4,4,4,1,111935,114840,115713
p5,digit,baseline,armBody,main,5,5,5,1,117388,120293,121021
p5,digit,baseline,armBody,main,6,6,6,1,122821,125126,126086
p5,digit,baseline,armBody,main,7,8,8,1,127927,130832,131640
p5,digit,baseline,armBody,main,8,3,3,1,133274,135578,136383
p5,digit,baseline,armBody,main,9,1,1,1,138184,139286,140694
p5,digit,baseline,armBody,main,10,3,3,1,142509,144814,146192
p5,digit,baseline,armBody,main,11,4,4,1,147997,150902,152754
p5,digit,baseline,armBody,main,12,9,9,1,154559,156863,157435
p5,digit,baseline,armBody,main,13,6,6,1,159196,161505,162869
p5,digit,baseline,armBody,main,14,9,9,1,164392,166695,167582
p5,digit,baseline,armBody,main,15,3,3,1,169126,171429,172280
p5,digit,baseline,armBody,main,16,7,7,1,173818,175521,176686
p5,digit,baseline,armBody,main,17,7,7,1,179826,181530,182597
p5,digit,baseline,armBody,main,18,1,1,1,184610,185712,186807
p5,digit,baseline,armBody,main,19,0,0,1,188728,192235,192819
p5,digit,baseline,armBody,main,20,9,2,0,194600,196904,198499
p5,digit,baseline,armBody,main,21,4,4,1,236417,239322,240997
p5,digit,baseline,armBody,main,22,0,0,1,242565,246071,249889
p5,digit,baseline,armBody,main,23,2,2,1,251916,254219,255146
p5,digit,baseline,armBody,main,24,7,7,1,257440,259144,260397
p5,digit,baseline,armBody,main,25,9,9,1,262159,264463,265176
p5,digit,baseline,armBody,main,26,3,3,1,266992,269296,270121
p5,digit,baseline,armBody,main,27,6,6,1,271881,274184,275609
p5,digit,baseline,armBody,main,28,5,5,1,277279,280183,281254
p5,digit,baseline,armBody,main,29,8,8,1,283327,286231,287543
p5,digit,baseline,armBody,main,30,2,2,1,289212,291516,292050
p5,digit,baseline,armBody,main,31,5,5,1,293613,296519,297402
p5,digit,baseline,armBody,main,32,4,4,1,298972,301878,305967
p5,digit,baseline,armBody,main,33,3,3,1,308412,310721,312614
p5,digit,baseline,armBody,main,34,6,6,1,314183,316487,321003
p5,digit,baseline,armBody,main,35,1,1,1,322531,323633,324935
p5,digit,baseline,armBody,main,36,9,9,1,327260,329564,330177
p5,digit,baseline,armBody,main,37,8,8,1,331922,334827,336144
p5,digit,baseline,armBody,main,38,5,5,1,337753,340658,341718
p5,digit,baseline,armBody,main,39,8,8,1,343206,346114,346974
p5,digit,baseline,armBody,main,40,1,1,1,348986,350088,351316
p5,digit,baseline,armBody,main,41,2,2,1,396647,398952,401341
p5,digit,baseline,armBody,main,42,0,0,1,403162,406666,407559
p5,digit,baseline,armBody,main,43,4,4,1,409047,411952,412710
p5,digit,baseline,armBody,main,44,0,0,1,414477,417983,418436
p5,digit,baseline,armBody,main,45,5,5,1,420186,423091,423863
p5,digit,baseline,armBody,main,46,7,7,1,426289,427991,429478
p5,digit,baseline,armBody,main,47,6,6,1,431021,433326,434583
p5,digit,baseline,armBody,main,48,2,2,1,436354,438659,439428
p5,digit,baseline,armBody,main,49,8,8,1,441018,443923,444715
p5,digit,baseline,armBody,main,50,7,7,1,446621,448324,449534
