trial,pattern,x,y,confidence,action,timestamp
2,t,104.125,264.66986,3,move,1577110902
2,t,104.125,246.73059,3,move,1577110902
2,t,104.125,225.62463,3,move,1577110902
2,t,108.4906,202.42987,3,move,1577110903
2,t,108.5,177.35956,3,move,1577110903
2,t,108.5,152.69183,3,move,1577110903
2,t,108.5,129.52954,3,move,1577110903
2,t,108.5,112.12689,3,move,1577110903
2,t,108.5,97.82477,3,move,1577110903
2,t,108.5,88.9895,3,move,1577110903
2,t,108.5,83.71759,3,move,1577110903
2,t,108.5,78.70398,3,move,1577110903
2,t,108.5,77.6084,3,up,1577110903
3,l,483.5,539.125,3,down,1577110908
3,l,483.5,532.2759,3,move,1577110908
3,l,483.5,526.0941,3,move,1577110908
3,l,482.01868,517.2069,3,move,1577110908
3,l,478.70337,497.6352,3,move,1577110908
3,l,477.41345,472.677,3,move,1577110908
3,l,476.625,444.5725,3,move,1577110908
3,l,476.625,414.74817,3,move,1577110908
3,l,476.625,380.90222,3,move,1577110908
3,l,476.625,342.71973,3,move,1577110908
3,l,480.79102,306.72064,3,move,1577110908
3,l,482.0476,279.24695,3,move,1577110908
3,l,483.30786,258.2934,3,move,1577110908
3,l,483.849,243.138,3,move,1577110908
3,l,484.49963,227.8794,3,move,1577110908
3,l,484.75,214.07861,3,move,1577110908
3,l,484.75,202.13281,3,move,1577110908
3,l,484.75,192.92981,3,move,1577110908
3,l,484.75,186.64392,3,move,1577110908
3,l,484.75,181.63666,3,move,1577110908
3,l,482.4275,177.54126,3,move,1577110909
3,l,478.13843,174.63098,3,move,1577110909
3,l,471.45435,171.47577,3,move,1577110909
3,l,462.04004,169.67639,3,move,1577110909
3,l,449.56165,167.52716,3,move,1577110909
3,l,433.8081,164.3891,3,move,1577110909
3,l,414.84924,160.30957,3,move,1577110909
3,l,393.8971,154.65118,3,move,1577110909
3,l,374.03113,150.30334,3,move,1577110909
3,l,347.2843,141.6034,3,move,1577110909
3,l,320.99182,135.5888,3,move,1577110909
3,l,295.75793,129.28375,3,move,1577110909
3,l,270.44983,122.12494,3,move,1577110909
3,l,246.82117,115.99658,3,move,1577110909
3,l,217.64282,106.72095,3,move,1577110909
3,l,193.50037,97.0896,3,move,1577110909
3,l,170.17969,87.85687,3,move,1577110909
3,l,149.23584,81.54242,3,move,1577110909
3,l,135.26404,77.605225,3,move,1577110909
3,l,118.98132,72.63428,3,move,1577110909
3,l,111.9375,71.35156,3,move,1577110909
3,l,111.9375,71.35156,3,up,1577110909
4,v,490.375,514.90625,3,down,1577110914
4,v,500.12244,504.91052,3,move,1577110914
4,v,502.47925,497.8551,3,move,1577110914
4,v,503.62378,485.6209,3,move,1577110914
4,v,503.5,472.1129,3,move,1577110914
4,v,503.5,445.5703,3,move,1577110914
4,v,503.5,422.79828,3,move,1577110914
4,v,499.75,393.53986,3,move,1577110915
4,v,499.75,364.00793,3,move,1577110915
4,v,499.75,332.23535,3,move,1577110915
4,v,505.0559,295.86505,3,move,1577110915
4,v,506.42163,256.22974,3,move,1577110915
4,v,508.07275,222.8324,3,move,1577110915
4,v,509.31873,192.99805,3,move,1577110915
4,v,509.125,174.68066,3,move,1577110915
4,v,509.125,162.09705,3,move,1577110915
4,v,509.125,149.39343,3,move,1577110915
4,v,509.125,140.46655,3,move,1577110915
4,v,509.125,133.71106,3,move,1577110915
4,v,503.80737,126.71155,3,move,1577110915
4,v,501.2865,121.799255,3,move,1577110915
4,v,493.87463,117.093506,3,move,1577110915
4,v,486.27148,116.078125,3,move,1577110915
4,v,476.32727,115.25964,3,move,1577110915
4,v,466.15784,114.90625,3,move,1577110915
4,v,453.53564,114.90625,3,move,1577110915
4,v,440.28833,114.90625,3,move,1577110915
4,v,421.13623,117.51105,3,move,1577110915
4,v,400.297,120.77997,3,move,1577110915
4,v,375.06458,125.1087,3,move,1577110915
4,v,350.0703,130.21082,3,move,1577110915
4,v,318.44275,137.96552,3,move,1577110915
4,v,287.84802,145.93164,3,move,1577110915
4,v,257.71753,153.305,3,move,1577110915
4,v,222.67566,162.26813,3,move,1577110915
4,v,194.79395,170.1958,3,move,1577110915
4,v,166.5769,176.51025,3,move,1577110915
4,v,146.31226,180.47919,3,move,1577110915
4,v,130.41602,182.7597,3,move,1577110915
4,v,117.93579,184.3899,3,move,1577110915
4,v,111.84033,184.78326,3,move,1577110915
4,v,110.6875,185.02344,3,up,1577110915
5,v,503.5,518.4219,3,down,1577110927
5,v,492.81738,510.1737,3,move,1577110927
5,v,489.71094,505.8487,3,move,1577110927
5,v,485.41553,498.26154,3,move,1577110927
5,v,483.97717,490.15405,3,move,1577110927
5,v,482.72644,475.1582,3,move,1577110927
5,v,481.46484,454.98114,3,move,1577110927
5,v,480.3418,431.8001,3,move,1577110927
5,v,479.1123,401.7066,3,move,1577110927
5,v,477.16785,366.0103,3,move,1577110927
5,v,477.25,329.6377,3,move,1577110927
5,v,477.25,287.6147,3,move,1577110927
5,v,477.25,246.8291,3,move,1577110927
5,v,477.25,202.7887,3,move,1577110927
5,v,477.25,170.37231,3,move,1577110927
5,v,477.25,146.69067,3,move,1577110927
5,v,477.25,127.658875,3,move,1577110927
5,v,477.25,112.03937,3,move,1577110927
5,v,477.25,96.68799,3,move,1577110927
5,v,477.25,86.479065,3,move,1577110927
5,v,477.25,77.8363,3,move,1577110927
5,v,475.36206,71.90912,3,move,1577110927
5,v,469.85706,66.535706,3,move,1577110927
5,v,463.06165,68.96985,3,move,1577110928
5,v,455.65076,74.0802,3,move,1577110928
5,v,445.78943,80.19104,3,move,1577110928
5,v,432.3568,89.123474,3,move,1577110928
5,v,413.85425,98.46655,3,move,1577110928
5,v,395.61255,107.60156,3,move,1577110928
5,v,371.1819,118.67554,3,move,1577110928
5,v,349.8811,128.16718,3,move,1577110928
5,v,320.40686,140.48059,3,move,1577110928
5,v,293.13135,151.15747,3,move,1577110928
5,v,263.83508,162.6206,3,move,1577110928
5,v,236.83386,172.41284,3,move,1577110928
5,v,210.33105,180.48499,3,move,1577110928
5,v,183.83643,188.50159,3,move,1577110928
5,v,160.86194,194.49707,3,move,1577110928
5,v,143.35559,198.66785,3,move,1577110928
5,v,131.922,201.65308,3,move,1577110928
5,v,124.17749,203.2525,3,move,1577110928
5,v,121.3125,203.96875,3,up,1577110928
6,c,86.625,494.59375,3,down,1577110934
6,c,80.375,487.16718,3,move,1577110934
6,c,89.40625,478.43817,3,move,1577110934
6,c,99.78418,471.5255,3,move,1577110934
6,c,111.76868,461.82513,3,move,1577110934
6,c,127.065796,448.42676,3,move,1577110934
6,c,147.85583,432.1875,3,move,1577110934
6,c,174.4259,410.52484,3,move,1577110934
6,c,206.88513,383.89087,3,move,1577110934
6,c,242.23792,352.20868,3,move,1577110934
6,c,282.78284,314.9563,3,move,1577110934
6,c,317.29968,283.5628,3,move,1577110934
6,c,353.33044,252.34253,3,move,1577110934
6,c,383.89465,228.09106,3,move,1577110934
6,c,409.75012,208.69958,3,move,1577110934
6,c,432.7998,193.36365,3,move,1577110934
6,c,452.45947,180.71649,3,move,1577110934
6,c,466.9663,170.22083,3,move,1577110934
6,c,476.93945,161.8634,3,move,1577110935
6,c,483.26416,156.2038,3,move,1577110935
6,c,487.25,150.44275,3,move,1577110935
6,c,480.0813,148.5,3,move,1577110935
6,c,469.28882,148.5,3,move,1577110935
6,c,454.37183,147.65234,3,move,1577110935
6,c,436.05615,146.7749,3,move,1577110935
6,c,411.13904,144.34479,3,move,1577110935
6,c,384.56653,140.08801,3,move,1577110935
6,c,356.79065,135.8064,3,move,1577110935
6,c,325.8933,130.91895,3,move,1577110935
6,c,299.00964,125.93622,3,move,1577110935
6,c,268.8059,120.12982,3,move,1577110935
6,c,245.05627,116.056335,3,move,1577110935
6,c,224.04736,111.63812,3,move,1577110935
6,c,205.40088,107.490845,3,move,1577110935
6,c,194.61646,104.09601,3,move,1577110935
6,c,186.39404,100.39789,3,move,1577110935
6,c,183.5,96.74219,3,up,1577110935
7,l,483.5,483.26563,3,down,1577110940
7,l,483.5,475.68652,3,move,1577110940
7,l,479.75525,471.15735,3,move,1577110940
7,l,479.75,464.68,3,move,1577110940
7,l,478.9215,459.32837,3,move,1577110940
7,l,478.5,451.48334,3,move,1577110940
7,l,477.1255,438.73932,3,move,1577110940
7,l,475.26758,422.8717,3,move,1577110940
7,l,474.64063,403.04047,3,move,1577110940
7,l,474.0027,378.55212,3,move,1577110940
7,l,474.125,351.2826,3,move,1577110940
7,l,474.125,316.38245,3,move,1577110941
7,l,474.125,287.08075,3,move,1577110941
7,l,474.125,261.4439,3,move,1577110941
7,l,474.125,241.20026,3,move,1577110941
7,l,478.5,227.21582,3,move,1577110941
7,l,479.7854,214.59607,3,move,1577110941
7,l,480.41235,205.25134,3,move,1577110941
7,l,481,197.46875,3,move,1577110941
7,l,481.6764,190.82129,3,move,1577110941
7,l,481.625,186.2215,3,move,1577110941
7,l,481.625,179.39758,3,move,1577110941
7,l,477.35657,175.91034,3,move,1577110941
7,l,470.64966,172.06628,3,move,1577110941
7,l,464.51868,169.32611,3,move,1577110941
7,l,457.0752,166.58936,3,move,1577110941
7,l,447.83508,163.03522,3,move,1577110941
7,l,436.73083,157.68695,3,move,1577110941
7,l,423.54224,153.164,3,move,1577110941
7,l,406.20105,146.00287,3,move,1577110941
7,l,388.21802,139.26538,3,move,1577110941
7,l,367.60303,133.39966,3,move,1577110941
7,l,343.46057,125.397705,3,move,1577110941
7,l,317.15076,117.07019,3,move,1577110941
7,l,290.6836,108.90137,3,move,1577110941
7,l,261.9453,100.26819,3,move,1577110941
7,l,236.19409,92.175415,3,move,1577110941
7,l,205.7201,84.41736,3,move,1577110941
7,l,177.44116,77.351074,3,move,1577110941
7,l,151.2019,70.2431,3,move,1577110941
7,l,127.767456,63.505432,3,move,1577110941
7,l,110.82483,58.6015,3,move,1577110941
7,l,97.05762,53.297607,3,move,1577110941
7,l,91.9375,50.453125,3,move,1577110941
7,l,91.9375,50.453125,3,up,1577110941
8,c,114.125,445.375,3,down,1577110946
8,c,122.971436,436.45917,3,move,1577110946
8,c,138.06213,430.82886,3,move,1577110946
8,c,154.99377,424.8786,3,move,1577110946
8,c,175.37305,417.25073,3,move,1577110946
8,c,208.68384,404.79962,3,move,1577110946
8,c,241.4729,393.3907,3,move,1577110946
8,c,277.5686,380.82233,3,move,1577110946
8,c,315.099,369.09406,3,move,1577110946
8,c,351.16272,357.56598,3,move,1577110946
8,c,392.53894,344.38208,3,move,1577110947
8,c,427.7412,333.26257,3,move,1577110947
8,c,457.912,324.30518,3,move,1577110947
8,c,483.359,317.17657,3,move,1577110947
8,c,501.453,312.0968,3,move,1577110947
8,c,515.093,308.60437,3,move,1577110947
8,c,521.90674,306.3631,3,move,1577110947
8,c,525.95935,305.28778,3,move,1577110947
8,c,528.5,298.44696,3,move,1577110947
8,c,519.6697,293.19537,3,move,1577110947
8,c,506.9137,285.7898,3,move,1577110947
8,c,494.49902,276.1867,3,move,1577110947
8,c,478.74768,265.02734,3,move,1577110947
8,c,455.4148,248.82092,3,move,1577110947
8,c,433.589,230.1756,3,move,1577110947
8,c,407.7306,211.52637,3,move,1577110947
8,c,383.34155,193.20178,3,move,1577110947
8,c,356.87646,176.00092,3,move,1577110947
8,c,327.74878,159.03503,3,move,1577110947
8,c,300.62988,144.00452,3,move,1577110947
8,c,277.5398,131.193,3,move,1577110947
8,c,256.35352,121.54199,3,move,1577110947
8,c,241.62085,114.42346,3,move,1577110947
8,c,224.16638,107.11096,3,move,1577110947
8,c,210.38477,101.23926,3,move,1577110947
8,c,199.08069,94.95325,3,move,1577110947
8,c,194.4375,90.88281,3,move,1577110947
8,c,194.4375,90.88281,3,up,1577110947
9,l,491,491.85938,3,down,1577110953
9,l,485.375,482.96918,3,move,1577110953
9,l,485.375,476.2503,3,move,1577110953
9,l,485.375,466.25702,3,move,1577110953
9,l,485.375,452.96753,3,move,1577110953
9,l,485.375,431.8172,3,move,1577110953
9,l,485.375,410.23468,3,move,1577110953
9,l,485.375,383.38336,3,move,1577110953
9,l,484.75,354.654,3,move,1577110953
9,l,484.75,323.81744,3,move,1577110953
9,l,484.75,295.35248,3,move,1577110953
9,l,484.75,268.65887,3,move,1577110953
9,l,488.5,245.4884,3,move,1577110953
9,l,488.5,226.73267,3,move,1577110953
9,l,488.5,212.59326,3,move,1577110953
9,l,488.5,201.98914,3,move,1577110953
9,l,488.5,195.05511,3,move,1577110953
9,l,484.38867,188.94165,3,move,1577110953
9,l,483.13123,184.45685,3,move,1577110953
9,l,478.985,178.16412,3,move,1577110953
9,l,474.84705,174.943,3,move,1577110953
9,l,468.46313,171.14087,3,move,1577110953
9,l,459.99487,168.20844,3,move,1577110953
9,l,449.72437,165.09155,3,move,1577110953
9,l,438.06018,160.3634,3,move,1577110953
9,l,423.15576,155.54675,3,move,1577110953
9,l,402.69568,147.70721,3,move,1577110953
9,l,380.2771,138.81396,3,move,1577110953
9,l,353.62,130.02936,3,move,1577110953
9,l,323.68677,120.586365,3,move,1577110953
9,l,298.56628,113.16913,3,move,1577110953
9,l,262.73157,104.05786,3,move,1577110953
9,l,233.5763,96.51459,3,move,1577110953
9,l,202.15466,87.2113,3,move,1577110953
9,l,176.93176,79.2113,3,move,1577110953
9,l,156.44604,73.05347,3,move,1577110953
9,l,139.76563,66.90106,3,move,1577110953
9,l,129.7887,62.30426,3,move,1577110953
9,l,126.3125,60.023438,3,up,1577110953
10,t,524.75,529.75,3,down,1577110959
10,t,515.7284,519.5713,3,move,1577110959
10,t,511.1958,514.10156,3,move,1577110959
10,t,503.39844,508.59277,3,move,1577110959
10,t,495.14978,504.60925,3,move,1577110959
10,t,486.66797,499.3081,3,move,1577110959
10,t,471.03894,492.21045,3,move,1577110959
10,t,453.6112,484.0456,3,move,1577110959
10,t,435.42505,473.11426,3,move,1577110959
10,t,412.13147,459.36346,3,move,1577110959
10,t,392.30615,444.5932,3,move,1577110959
10,t,362.84534,426.1657,3,move,1577110959
10,t,335.3672,408.26074,3,move,1577110959
10,t,306.49878,391.73297,3,move,1577110960
10,t,278.01477,374.71783,3,move,1577110960
10,t,252.35974,359.50604,3,move,1577110960
10,t,226.73157,343.7976,3,move,1577110960
10,t,205.01855,332.02515,3,move,1577110960
10,t,187.5299,323.1372,3,move,1577110960
10,t,170.74536,316.31073,3,move,1577110960
10,t,156.64807,311.06787,3,move,1577110960
10,t,143.2472,305.5385,3,move,1577110960
10,t,133.9541,301.01514,3,move,1577110960
10,t,127.92383,297.0733,3,move,1577110960
10,t,123.8363,294.2329,3,move,1577110960
10,t,119.75,289.544,3,move,1577110960
10,t,118.71094,283.27527,3,move,1577110960
10,t,118.5,276.10675,3,move,1577110960
10,t,118.5,264.68958,3,move,1577110960
10,t,118.5,248.46777,3,move,1577110960
10,t,118.14661,227.47089,3,move,1577110960
10,t,117.875,202.41461,3,move,1577110960
10,t,117.875,176.29962,3,move,1577110960
10,t,117.875,150.84375,3,move,1577110960
10,t,117.875,125.443665,3,move,1577110960
10,t,117.875,103.34375,3,move,1577110960
10,t,116.9259,87.23016,3,move,1577110960
10,t,115.67175,75.335266,3,move,1577110960
10,t,115.375,67.25,3,move,1577110960
10,t,112.875,60.660217,3,move,1577110960
10,t,112.875,58.851563,3,up,1577110960
11,l,519.125,508.26563,3,down,1577110965
11,l,514.75,498.75732,3,move,1577110965
11,l,514.75,489.70715,3,move,1577110965
11,l,514.3109,481.2608,3,move,1577110965
11,l,511.58057,466.59564,3,move,1577110965
11,l,509.72656,445.31195,3,move,1577110965
11,l,507.83936,424.04816,3,move,1577110965
11,l,506.5923,395.33887,3,move,1577110965
11,l,506,368.43066,3,move,1577110965
11,l,506,338.1919,3,move,1577110965
11,l,506,315.17523,3,move,1577110965
11,l,506,291.95862,3,move,1577110965
11,l,506,274.55786,3,move,1577110965
11,l,505.4486,258.54224,3,move,1577110965
11,l,504.81543,244.19855,3,move,1577110965
11,l,502.9325,231.46082,3,move,1577110965
11,l,501.67896,222.27502,3,move,1577110965
11,l,498.08215,214.80688,3,move,1577110965
11,l,493.87964,209.60052,3,move,1577110965
11,l,489.63232,204.13306,3,move,1577110965
11,l,485.18616,198.19574,3,move,1577110965
11,l,478.60046,192.70337,3,move,1577110965
11,l,468.17383,187.12769,3,move,1577110965
11,l,454.99915,181.80695,3,move,1577110965
11,l,439.912,174.08868,3,move,1577110965
11,l,422.45984,166.82275,3,move,1577110965
11,l,402.59924,159.49036,3,move,1577110965
11,l,379.9319,150.42816,3,move,1577110965
11,l,356.5504,140.85632,3,move,1577110965
11,l,330.4889,128.80096,3,move,1577110965
11,l,304.89197,118.13312,3,move,1577110965
11,l,279.02222,107.184204,3,move,1577110965
11,l,253.18787,94.82178,3,move,1577110965
11,l,232.10205,83.44098,3,move,1577110965
11,l,208.9154,71.97522,3,move,1577110965
11,l,190.40308,62.428467,3,move,1577110965
11,l,174.48047,54.526,3,move,1577110965
11,l,162.49512,48.602173,3,move,1577110965
11,l,154.20178,43.28253,3,move,1577110965
11,l,148.5,38.929688,3,move,1577110965
11,l,148.5,38.929688,3,up,1577110965
12,t,527.25,471.9375,3,down,1577110974
12,t,516.4658,467.5763,3,move,1577110974
12,t,509.17834,464.9229,3,move,1577110974
12,t,499.54004,462.17145,3,move,1577110974
12,t,490.76318,458.38312,3,move,1577110974
12,t,477.2827,454.04907,3,move,1577110974
12,t,462.4557,448.127,3,move,1577110974
12,t,444.35596,439.0368,3,move,1577110974
12,t,423.75818,428.61157,3,move,1577110974
12,t,401.3673,417.6364,3,move,1577110974
12,t,376.81177,405.60718,3,move,1577110974
12,t,353.98987,395.80615,3,move,1577110974
12,t,325.16956,381.88428,3,move,1577110974
12,t,298.3789,370.67358,3,move,1577110974
12,t,272.50916,360.08966,3,move,1577110975
12,t,248.34106,349.99628,3,move,1577110975
12,t,229.05408,343.00775,3,move,1577110975
12,t,205.82117,336.53003,3,move,1577110975
12,t,187.77332,330.25177,3,move,1577110975
12,t,170.86511,324.43445,3,move,1577110975
12,t,157.8512,320.17224,3,move,1577110975
12,t,147.59045,316.96576,3,move,1577110975
12,t,139.82458,313.77167,3,move,1577110975
12,t,134.72437,310.20276,3,move,1577110975
12,t,130.35461,301.52332,3,move,1577110975
12,t,129.20117,296.1938,3,move,1577110975
12,t,128.54614,284.89844,3,move,1577110975
12,t,128.5,265.97406,3,move,1577110975
12,t,128.5,242.9574,3,move,1577110975
12,t,128.5,214.32666,3,move,1577110975
12,t,128.5,186.71118,3,move,1577110975
12,t,128.5,157.74402,3,move,1577110975
12,t,128.5,133.34161,3,move,1577110975
12,t,128.5,111.465515,3,move,1577110975
12,t,128.5,92.943115,3,move,1577110975
12,t,128.5,80.73566,3,move,1577110975
12,t,131.42822,71.9267,3,move,1577110975
12,t,132.74854,66.864075,3,move,1577110975
12,t,136,68.03125,3,up,1577110975
13,l,481,484.04688,3,down,1577110980
13,l,481,474.39935,3,move,1577110980
13,l,481,466.37347,3,move,1577110980
13,l,481,450.7126,3,move,1577110980
13,l,481,429.73767,3,move,1577110980
13,l,481,403.00555,3,move,1577110980
13,l,475.91833,374.86926,3,move,1577110980
13,l,476.4281,344.87122,3,move,1577110980
13,l,476.625,310.15283,3,move,1577110980
13,l,481.61255,273.17163,3,move,1577110980
13,l,485.5586,238.77069,3,move,1577110980
13,l,489.28162,215.48499,3,move,1577110980
13,l,489.75,200.77972,3,move,1577110980
13,l,489.75,191.59564,3,move,1577110980
13,l,489.75,186.5686,3,move,1577110980
13,l,489.75,182.37335,3,move,1577110981
13,l,484.65442,179.03772,3,move,1577110981
13,l,480.0642,174.08704,3,move,1577110981
13,l,475.4496,171.73108,3,move,1577110981
13,l,469.17957,168.52728,3,move,1577110981
13,l,461.2638,166.37201,3,move,1577110981
13,l,449.40918,164.45172,3,move,1577110981
13,l,434.5464,161.6333,3,move,1577110981
13,l,414.11,158.88043,3,move,1577110981
13,l,390.16577,155.82257,3,move,1577110981
13,l,362.10535,151.31519,3,move,1577110981
13,l,330.56384,144.24854,3,move,1577110981
13,l,297.19104,136.76709,3,move,1577110981
13,l,264.00696,128.9375,3,move,1577110981
13,l,231.86609,119.48712,3,move,1577110981
13,l,202.96558,112.14551,3,move,1577110981
13,l,175.7085,105.03528,3,move,1577110981
13,l,152.2909,96.42554,3,move,1577110981
13,l,135.9718,88.6546,3,move,1577110981
13,l,126.23157,82.999084,3,move,1577110981
13,l,123.8125,81.703125,3,up,1577110981
14,f,98.5,412.5625,3,down,1577110986
14,f,119.090576,412.5625,3,move,1577110986
14,f,135.63367,418.89337,3,move,1577110986
14,f,155.3584,424.667,3,move,1577110986
14,f,185.45508,434.0719,3,move,1577110986
14,f,224.79211,448.9967,3,move,1577110986
14,f,262.68933,461.95972,3,move,1577110986
14,f,300.09473,475.68787,3,move,1577110986
14,f,332.66858,485.8617,3,move,1577110986
14,f,370.23206,501.3615,3,move,1577110986
14,f,397.3236,510.49756,3,move,1577110986
14,f,419.64294,517.6072,3,move,1577110986
14,f,436.75635,521.3982,3,move,1577110986
14,f,448.61768,524.0454,3,move,1577110986
14,f,460.2688,525.5425,3,move,1577110986
14,f,466.72595,525.4531,3,move,1577110986
14,f,473.18713,518.42285,3,move,1577110986
14,f,474.812,507.93646,3,move,1577110986
14,f,476.8047,483.86914,3,move,1577110986
14,f,477.96582,451.1377,3,move,1577110986
14,f,479.32227,412.153,3,move,1577110986
14,f,479.85132,363.649,3,move,1577110986
14,f,479.75,323.20367,3,move,1577110986
14,f,479.75,276.0432,3,move,1577110986
14,f,475.77063,235.07623,3,move,1577110986
14,f,475.3147,195.20447,3,move,1577110986
14,f,475.375,165.70172,3,move,1577110986
14,f,475.375,145.91681,3,move,1577110986
14,f,475.375,126.4718,3,move,1577110986
14,f,475.375,114.73279,3,move,1577110986
14,f,475.375,106.88995,3,move,1577110986
14,f,475.375,99.79724,3,move,1577110986
14,f,475.375,99.79724,3,up,1577110986
15,r,464.125,122.328125,3,down,1577110991
15,r,459.3694,115.1098,3,move,1577110991
15,r,455.6875,110.609375,3,move,1577110991
15,r,456,116.87543,3,move,1577110991
15,r,461.18298,122.74109,3,move,1577110991
15,r,463.4756,134.48651,3,move,1577110991
15,r,467.96948,149.68896,3,move,1577110991
15,r,473.69324,170.57397,3,move,1577110991
15,r,478.07983,200.56305,3,move,1577110991
15,r,480.79175,238.21466,3,move,1577110991
15,r,483.81946,283.98602,3,move,1577110991
15,r,486.29712,322.39496,3,move,1577110991
15,r,488.17578,359.55792,3,move,1577110991
15,r,489.28284,389.64972,3,move,1577110991
15,r,490.53723,412.47845,3,move,1577110991
15,r,492.46838,431.5924,3,move,1577110991
15,r,494.22778,445.6853,3,move,1577110991
15,r,495.47852,456.37195,3,move,1577110991
15,r,496.10828,463.9525,3,move,1577110991
15,r,496,469.26752,3,move,1577110991
15,r,490.25403,473.5,3,move,1577110992
15,r,479.28882,470.0868,3,move,1577110992
15,r,467.19067,466.84393,3,move,1577110992
15,r,448.37024,461.35278,3,move,1577110992
15,r,421.3158,454.2708,3,move,1577110992
15,r,394.9452,446.82074,3,move,1577110992
15,r,362.24292,439.351,3,move,1577110992
15,r,326.8208,427.81696,3,move,1577110992
15,r,293.24646,416.0434,3,move,1577110992
15,r,259.70654,403.44495,3,move,1577110992
15,r,231.42993,390.11047,3,move,1577110992
15,r,206.65869,379.25043,3,move,1577110992
15,r,187.89612,368.38208,3,move,1577110992
15,r,170.01953,359.12927,3,move,1577110992
15,r,155.48584,350.8294,3,move,1577110992
15,r,145.17126,344.85706,3,move,1577110992
15,r,139.32959,340.81537,3,move,1577110992
15,r,137.25,338.34375,3,up,1577110992
16,l,486.625,496.15625,3,down,1577110997
16,l,486.625,489.6068,3,move,1577110997
16,l,486.625,484.6012,3,move,1577110997
16,l,486.625,474.90192,3,move,1577110997
16,l,494.599,461.00726,3,move,1577110997
16,l,497.55566,439.6269,3,move,1577110997
16,l,497.875,418.19153,3,move,1577110997
16,l,491.80432,395.4356,3,move,1577110997
16,l,487.85828,365.5622,3,move,1577110997
16,l,485.57007,339.63544,3,move,1577110997
16,l,483.88623,311.2096,3,move,1577110997
16,l,482.63354,287.78473,3,move,1577110997
16,l,481.5171,271.23486,3,move,1577110997
16,l,480.82056,257.25293,3,move,1577110997
16,l,479.56763,249.31293,3,move,1577110997
16,l,478.31262,243.2663,3,move,1577110997
16,l,475.63196,238.43481,3,move,1577110997
16,l,470.68555,234.20166,3,move,1577110997
16,l,460.78943,227.3399,3,move,1577110997
16,l,449.2749,220.93573,3,move,1577110997
