trial,pattern,x,y,confidence,action,timestamp
12,t,119.70154,178.93579,-1,move,1577153281
12,t,119.75,171.2052,-1,move,1577153281
12,t,119.05078,164.53485,-1,move,1577153281
12,t,119.125,157.331,-1,move,1577153281
12,t,119.125,151.72076,-1,move,1577153281
12,t,118.47131,145.64001,-1,move,1577153281
12,t,117.841675,140.56232,-1,move,1577153281
12,t,117.21753,136.289,-1,move,1577153281
12,t,117.25,130.25867,-1,move,1577153281
12,t,116.625,125.46393,-1,move,1577153281
12,t,116.625,124.092896,-1,up,1577153281
13,a,494.125,168.03125,-1,down,1577153297
13,a,494.125,159.8789,-1,move,1577153297
13,a,489.71826,166.69385,-1,move,1577153297
13,a,483.8125,172.71875,-1,move,1577153297
13,a,478.45776,176.09924,-1,move,1577153297
13,a,471.3108,179.39282,-1,move,1577153297
13,a,462.2815,184.02722,-1,move,1577153297
13,a,452.94336,189.4729,-1,move,1577153297
13,a,444.11047,195.55273,-1,move,1577153297
13,a,434.2633,201.14795,-1,move,1577153297
13,a,422.79272,206.61859,-1,move,1577153297
13,a,411.32288,213.27802,-1,move,1577153297
13,a,400.46973,221.09705,-1,move,1577153297
13,a,390.48364,227.86694,-1,move,1577153297
13,a,380.11548,236.08606,-1,move,1577153297
13,a,367.6731,245.02246,-1,move,1577153297
13,a,355.26245,252.96185,-1,move,1577153297
13,a,343.13123,262.70587,-1,move,1577153297
13,a,332.0453,271.58728,-1,move,1577153297
13,a,320.79346,278.26465,-1,move,1577153297
13,a,309.5078,286.60223,-1,move,1577153297
13,a,298.3208,294.83136,-1,move,1577153297
13,a,288.31824,302.19226,-1,move,1577153297
13,a,278.1416,309.34772,-1,move,1577153297
13,a,266.12183,317.6588,-1,move,1577153297
13,a,254.81885,325.41016,-1,move,1577153297
13,a,245.46631,331.64606,-1,move,1577153297
13,a,236.81067,339.12665,-1,move,1577153297
13,a,226.73254,346.12946,-1,move,1577153297
13,a,215.92834,352.06042,-1,move,1577153297
13,a,206.53333,358.32288,-1,move,1577153297
13,a,197.2887,364.0974,-1,move,1577153297
13,a,189.02588,371.2492,-1,move,1577153297
13,a,181.53552,376.29034,-1,move,1577153297
13,a,174.99475,380.73828,-1,move,1577153297
13,a,168.12561,384.69757,-1,move,1577153297
13,a,160.5907,389.3808,-1,move,1577153298
13,a,153.70972,394.4627,-1,move,1577153298
13,a,146.18616,399.16492,-1,move,1577153298
13,a,140.93054,402.84027,-1,move,1577153298
13,a,135.77844,406.06036,-1,move,1577153298
13,a,131.26477,408.8814,-1,move,1577153298
13,a,126.84033,411.64667,-1,move,1577153298
13,a,122.42578,414.01514,-1,move,1577153298
13,a,116.84363,417.11334,-1,move,1577153298
13,a,111.9375,418.42188,-1,move,1577153298
13,a,109.95178,414.1128,-1,move,1577153298
13,a,104.93445,407.555,-1,move,1577153298
13,a,104.75,402.43317,-1,move,1577153298
13,a,104.75,396.0008,-1,move,1577153298
13,a,104.75,388.16602,-1,move,1577153298
13,a,104.75,378.2168,-1,move,1577153298
13,a,108.5,368.65723,-1,move,1577153298
13,a,109.125,357.74542,-1,move,1577153298
13,a,110.08252,345.3329,-1,move,1577153298
13,a,111.32837,330.94794,-1,move,1577153298
13,a,112.25,317.65692,-1,move,1577153298
13,a,112.875,304.41718,-1,move,1577153298
13,a,112.875,293.7945,-1,move,1577153298
13,a,112.875,281.3012,-1,move,1577153298
13,a,112.875,271.87952,-1,move,1577153298
13,a,112.875,264.54785,-1,move,1577153298
13,a,112.875,257.3153,-1,move,1577153298
13,a,111.596436,250.03564,-1,move,1577153298
13,a,108.25427,242.58368,-1,move,1577153298
13,a,107.377075,234.28845,-1,move,1577153298
13,a,105.742065,225.40387,-1,move,1577153298
13,a,105.375,217.6781,-1,move,1577153298
13,a,105.375,211.51758,-1,move,1577153298
13,a,104.546265,205.29352,-1,move,1577153298
13,a,104.75,199.16284,-1,move,1577153298
13,a,104.75,194.19122,-1,move,1577153298
13,a,104.75,190.02509,-1,move,1577153298
13,a,104.75,182.0321,-1,move,1577153298
13,a,103.337036,176.7951,-1,move,1577153298
13,a,102.70581,172.58057,-1,move,1577153298
13,a,102.25,165.96918,-1,move,1577153298
13,a,102.25,160.85669,-1,move,1577153298
13,a,102.25,159.82813,-1,up,1577153298
14,v,379.75,403.96875,-1,down,1577153309
14,v,383.891,396.7414,-1,move,1577153309
14,v,386.33203,388.661,-1,move,1577153309
14,v,387.57678,381.81787,-1,move,1577153309
14,v,389.63867,373.73566,-1,move,1577153309
14,v,391.94946,366.96973,-1,move,1577153309
14,v,395.08447,358.60132,-1,move,1577153309
14,v,397.0785,351.1344,-1,move,1577153309
14,v,399.45325,343.8659,-1,move,1577153309
14,v,401.9558,336.32208,-1,move,1577153309
14,v,403.8407,328.59656,-1,move,1577153309
14,v,405.8617,321.15277,-1,move,1577153309
14,v,417.47327,297.021,-1,move,1577153309
14,v,420.39258,289.9997,-1,move,1577153309
14,v,423.01697,281.65015,-1,move,1577153309
14,v,426.10486,273.7254,-1,move,1577153309
14,v,429.24072,266.10724,-1,move,1577153309
14,v,432.14978,257.73492,-1,move,1577153309
14,v,435.28064,249.36725,-1,move,1577153309
14,v,438.03088,240.73773,-1,move,1577153309
14,v,442.9629,230.5481,-1,move,1577153309
14,v,446.98267,220.85748,-1,move,1577153309
14,v,450.75952,213.01343,-1,move,1577153309
14,v,454.18884,203.76941,-1,move,1577153309
14,v,457.99377,196.18445,-1,move,1577153309
14,v,461.9375,188.73438,-1,move,1577153309
14,v,466.22864,180.13739,-1,move,1577153309
14,v,469.69873,171.88623,-1,move,1577153309
14,v,472.52087,164.78894,-1,move,1577153309
14,v,475.36926,157.88947,-1,move,1577153309
14,v,477.85535,151.0943,-1,move,1577153309
14,v,479.635,145.27197,-1,move,1577153309
14,v,481.50073,139.20148,-1,move,1577153309
14,v,483.38074,133.48932,-1,move,1577153309
14,v,484.99988,128.11029,-1,move,1577153310
14,v,487.1609,122.32782,-1,move,1577153310
14,v,488.0852,117.63373,-1,move,1577153310
14,v,490.57935,110.87982,-1,move,1577153310
14,v,495.82495,104.1875,-1,move,1577153310
14,v,498.662,98.97754,-1,move,1577153310
14,v,500.375,94.59375,-1,move,1577153310
14,v,495.9364,94.203125,-1,move,1577153310
14,v,490.87952,96.97516,-1,move,1577153310
14,v,486.61792,99.67627,-1,move,1577153310
14,v,478.99072,104.81293,-1,move,1577153310
14,v,472.6803,108.75763,-1,move,1577153310
14,v,464.8512,114.05267,-1,move,1577153310
14,v,454.213,120.71063,-1,move,1577153310
14,v,443.57617,126.97333,-1,move,1577153310
14,v,432.9275,134.3924,-1,move,1577153310
14,v,419.75598,141.85602,-1,move,1577153310
14,v,407.31702,148.50134,-1,move,1577153310
14,v,394.1283,155.56842,-1,move,1577153310
14,v,381.5398,164.11078,-1,move,1577153310
14,v,367.1908,172.39722,-1,move,1577153310
14,v,352.76733,181.71161,-1,move,1577153310
14,v,339.83667,190.94806,-1,move,1577153310
14,v,326.62317,200.12866,-1,move,1577153310
14,v,313.32898,208.37256,-1,move,1577153310
14,v,300.69043,218.16595,-1,move,1577153310
14,v,289.82886,226.85632,-1,move,1577153310
14,v,280.06287,236.43372,-1,move,1577153310
14,v,268.588,245.91547,-1,move,1577153310
14,v,257.4275,255.24182,-1,move,1577153310
14,v,245.82874,266.5451,-1,move,1577153310
14,v,235.14063,277.15607,-1,move,1577153310
14,v,226.56909,288.4137,-1,move,1577153310
14,v,215.6399,299.30524,-1,move,1577153310
14,v,204.27112,311.16193,-1,move,1577153310
14,v,193.04236,323.12164,-1,move,1577153310
14,v,182.41394,334.62317,-1,move,1577153310
14,v,173.70654,345.44214,-1,move,1577153310
14,v,162.85522,355.99072,-1,move,1577153310
14,v,153.05188,366.427,-1,move,1577153310
14,v,143.41089,376.51324,-1,move,1577153310
14,v,135.46838,385.88336,-1,move,1577153310
14,v,128.50842,394.77948,-1,move,1577153310
14,v,121.51782,403.14288,-1,move,1577153310
14,v,114.29773,409.96796,-1,move,1577153310
14,v,108.349,415.87622,-1,move,1577153311
14,v,103.313965,422.95123,-1,move,1577153311
14,v,98.44116,428.38794,-1,move,1577153311
14,v,92.45276,433.07556,-1,move,1577153311
14,v,87.61536,437.70276,-1,move,1577153311
14,v,80.72705,444.35724,-1,move,1577153311
14,v,76.412964,448.3744,-1,move,1577153311
14,v,72.5625,452.60156,-1,move,1577153311
14,v,72.875,452.976,-1,up,1577153311
15,l,409.125,451.23438,-1,down,1577153322
15,l,413.28406,440.58118,-1,move,1577153322
15,l,414.5348,433.82977,-1,move,1577153322
15,l,416.1715,426.33795,-1,move,1577153322
15,l,418.68677,417.6045,-1,move,1577153322
15,l,421.07678,408.36823,-1,move,1577153322
15,l,423.58057,398.58844,-1,move,1577153322
15,l,426.08984,388.2854,-1,move,1577153322
15,l,428.59045,377.62476,-1,move,1577153322
15,l,431.1123,368.00055,-1,move,1577153322
15,l,433.5099,358.03015,-1,move,1577153322
15,l,436.00415,348.29022,-1,move,1577153322
15,l,438.18213,339.36377,-1,move,1577153322
15,l,440.06628,329.91956,-1,move,1577153322
15,l,441.31555,321.91827,-1,move,1577153322
15,l,442.5625,314.125,-1,move,1577153322
15,l,442.875,305.79175,-1,move,1577153322
15,l,442.875,296.84613,-1,move,1577153322
15,l,442.875,287.7928,-1,move,1577153322
15,l,444.3058,276.95422,-1,move,1577153322
15,l,447.16772,266.99854,-1,move,1577153322
15,l,450.18555,253.72607,-1,move,1577153322
15,l,453.29285,243.54718,-1,move,1577153322
15,l,455.1731,232.32813,-1,move,1577153322
15,l,456.19946,223.17596,-1,move,1577153322
15,l,457.46448,215.12842,-1,move,1577153322
15,l,458.66052,208.63513,-1,move,1577153323
15,l,460.67615,199.41791,-1,move,1577153323
15,l,463.18628,191.76532,-1,move,1577153323
15,l,465.69214,185.69684,-1,move,1577153323
15,l,467.4093,178.07281,-1,move,1577153323
15,l,468.5,171.76355,-1,move,1577153323
15,l,469.83826,166.47333,-1,move,1577153323
15,l,471.109,161.3045,-1,move,1577153323
15,l,471.73486,157.07239,-1,move,1577153323
15,l,472.25,151.14093,-1,move,1577153323
15,l,465.49768,148.10938,-1,move,1577153323
15,l,460.08594,151.48505,-1,move,1577153323
15,l,455.9713,152.96387,-1,move,1577153323
15,l,449.7439,154.59528,-1,move,1577153323
15,l,442.99268,157.17493,-1,move,1577153323
15,l,435.5498,159.97327,-1,move,1577153323
15,l,425.125,163.56079,-1,move,1577153323
15,l,414.01367,167.93066,-1,move,1577153323
15,l,402.71375,173.44818,-1,move,1577153323
15,l,391.90332,178.61646,-1,move,1577153323
15,l,379.67554,185.19244,-1,move,1577153323
15,l,365.69067,192.49268,-1,move,1577153323
15,l,351.67993,198.90112,-1,move,1577153323
15,l,338.91028,205.31268,-1,move,1577153323
15,l,323.9895,211.87836,-1,move,1577153323
15,l,309.6709,218.27185,-1,move,1577153323
15,l,296.3297,225.60077,-1,move,1577153323
15,l,284.4048,232.7002,-1,move,1577153323
15,l,270.6189,239.9253,-1,move,1577153323
15,l,258.1256,245.73413,-1,move,1577153323
15,l,248.16443,250.20233,-1,move,1577153323
15,l,237.43506,255.0539,-1,move,1577153323
15,l,227.66663,259.01794,-1,move,1577153323
15,l,217.5769,262.16675,-1,move,1577153323
15,l,208.8031,264.9096,-1,move,1577153323
15,l,200.9469,267.5381,-1,move,1577153323
15,l,193.25134,270.99945,-1,move,1577153323
15,l,186.60303,273.977,-1,move,1577153323
15,l,180.34473,276.32385,-1,move,1577153323
15,l,174.33923,277.95874,-1,move,1577153323
15,l,169.89307,279.58533,-1,move,1577153323
15,l,163.75049,280.78113,-1,move,1577153323
15,l,158.93237,280.92188,-1,move,1577153323
15,l,152.47778,281.70313,-1,move,1577153323
15,l,147.594,282.48438,-1,move,1577153324
15,l,142.10901,283.35376,-1,move,1577153324
15,l,141.60815,283.66675,-1,up,1577153324
16,l,459.75,437.95313,-1,down,1577153333
16,l,459.75,427.24396,-1,move,1577153333
16,l,459.75,420.7968,-1,move,1577153333
16,l,459.75,411.37128,-1,move,1577153333
16,l,459.75,401.66797,-1,move,1577153333
16,l,459.75,391.19537,-1,move,1577153333
16,l,459.75,378.69617,-1,move,1577153333
16,l,459.75,366.33435,-1,move,1577153333
16,l,459.75,352.5799,-1,move,1577153333
16,l,459.75,336.93164,-1,move,1577153333
16,l,459.75,322.5443,-1,move,1577153333
16,l,459.75,307.75323,-1,move,1577153333
16,l,459.75,297.9234,-1,move,1577153333
16,l,459.75,284.57715,-1,move,1577153333
16,l,459.75,272.28064,-1,move,1577153334
16,l,459.75,258.62238,-1,move,1577153334
16,l,459.75,245.92065,-1,move,1577153334
16,l,459.75,231.5769,-1,move,1577153334
16,l,459.75,217.2182,-1,move,1577153334
16,l,459.75,203.57562,-1,move,1577153334
16,l,459.75,193.55054,-1,move,1577153334
16,l,459.75,185.46606,-1,move,1577153334
16,l,456,175.94342,-1,move,1577153334
16,l,455.375,168.28778,-1,move,1577153334
16,l,455.375,163.67871,-1,move,1577153334
16,l,454.6997,157.39014,-1,move,1577153334
16,l,454.75,152.02185,-1,move,1577153334
16,l,454.75,146.80872,-1,move,1577153334
16,l,454.19104,141.9831,-1,move,1577153334
16,l,454.125,137.6405,-1,move,1577153334
16,l,448.45593,139.93384,-1,move,1577153334
16,l,443.4475,142.67346,-1,move,1577153334
16,l,437.01672,145.7326,-1,move,1577153334
16,l,428.66748,147.66644,-1,move,1577153334
16,l,423.03284,148.6789,-1,move,1577153334
16,l,415.7882,149.46399,-1,move,1577153334
16,l,409.5569,150.8139,-1,move,1577153334
16,l,400.93384,151.76208,-1,move,1577153334
16,l,393.49292,152.53717,-1,move,1577153334
16,l,385.84277,153.48065,-1,move,1577153334
16,l,378.1765,154.13269,-1,move,1577153334
16,l,368.88306,154.9154,-1,move,1577153334
16,l,360.7373,155.66632,-1,move,1577153334
16,l,350.71167,156.97784,-1,move,1577153334
16,l,341.88013,158.16425,-1,move,1577153334
16,l,333.03455,159.20001,-1,move,1577153334
16,l,323.29492,159.99066,-1,move,1577153334
16,l,313.0669,160.74084,-1,move,1577153334
16,l,302.63782,162.01361,-1,move,1577153335
16,l,292.53394,164.6222,-1,move,1577153335
16,l,283.5094,165.79828,-1,move,1577153335
16,l,271.42834,167.63843,-1,move,1577153335
16,l,260.80518,170.7362,-1,move,1577153335
16,l,249.75977,173.36774,-1,move,1577153335
16,l,238.4585,175.33154,-1,move,1577153335
16,l,227.96509,177.28748,-1,move,1577153335
16,l,216.49084,178.77039,-1,move,1577153335
16,l,204.52075,180.25928,-1,move,1577153335
16,l,193.4226,182.24005,-1,move,1577153335
16,l,183.39063,183.82837,-1,move,1577153335
16,l,174.03784,184.89172,-1,move,1577153335
16,l,163.2959,186.06476,-1,move,1577153335
16,l,152.5769,187.21326,-1,move,1577153335
16,l,143.22693,188.39252,-1,move,1577153335
16,l,135.7456,188.73438,-1,move,1577153335
16,l,128.24109,188.73438,-1,move,1577153335
16,l,122.00293,189.15588,-1,move,1577153335
16,l,117.31311,189.125,-1,move,1577153335
16,l,111.68103,189.125,-1,move,1577153335
16,l,106.65796,189.51563,-1,move,1577153335
16,l,96.3125,191.07813,-1,move,1577153335
16,l,96.3125,191.07813,-1,up,1577153335
17,t,507.875,373.89063,-1,down,1577153341
17,t,493.24,373.89063,-1,move,1577153341
17,t,488.32056,377.46228,-1,move,1577153341
17,t,481.3285,379.84265,-1,move,1577153341
17,t,473.22668,381.77637,-1,move,1577153341
17,t,463.2798,383.5719,-1,move,1577153341
17,t,453.47156,386.00763,-1,move,1577153341
17,t,443.552,388.71814,-1,move,1577153341
17,t,433.4613,392.66174,-1,move,1577153341
17,t,420.9037,397.36823,-1,move,1577153341
17,t,407.62,401.67645,-1,move,1577153341
17,t,393.5033,406.48895,-1,move,1577153341
17,t,377.83337,410.46912,-1,move,1577153342
17,t,360.89917,415.14563,-1,move,1577153342
17,t,345.17993,421.36774,-1,move,1577153342
17,t,330.3081,425.63165,-1,move,1577153342
17,t,312.82703,430.9369,-1,move,1577153342
17,t,297.77588,434.89178,-1,move,1577153342
17,t,283.83765,438.51556,-1,move,1577153342
17,t,269.35742,443.8816,-1,move,1577153342
17,t,255.81628,447.9715,-1,move,1577153342
17,t,243.62671,452.02386,-1,move,1577153342
17,t,232.83728,455.54303,-1,move,1577153342
17,t,221.0232,458.69324,-1,move,1577153342
17,t,211.42859,461.49902,-1,move,1577153342
17,t,201.45618,464.76367,-1,move,1577153342
17,t,191.79443,469.09723,-1,move,1577153342
17,t,183.60144,473.67792,-1,move,1577153342
17,t,176.50977,476.81525,-1,move,1577153342
17,t,170.11853,479.25323,-1,move,1577153342
17,t,164.78015,481.6137,-1,move,1577153342
17,t,159.26038,483.73004,-1,move,1577153342
17,t,152.11914,486.2362,-1,move,1577153342
17,t,147.875,488.14844,-1,move,1577153342
17,t,142.88159,489.125,-1,move,1577153342
17,t,138.8125,490.10156,-1,move,1577153342
17,t,135.375,482.81726,-1,move,1577153342
17,t,134.75,477.13214,-1,move,1577153342
17,t,134.75,470.4422,-1,move,1577153342
17,t,134.75,459.70605,-1,move,1577153342
17,t,134.75,448.33008,-1,move,1577153342
17,t,134.75,431.81073,-1,move,1577153342
17,t,134.75,413.6145,-1,move,1577153342
17,t,138.5,398.72888,-1,move,1577153342
17,t,139.125,380.58667,-1,move,1577153342
17,t,141.57031,363.22644,-1,move,1577153342
17,t,141,349.2768,-1,move,1577153342
17,t,141.75305,332.13513,-1,move,1577153342
17,t,143.63245,318.57758,-1,move,1577153342
17,t,144.125,302.39185,-1,move,1577153342
17,t,145.50842,286.4259,-1,move,1577153342
17,t,146.70032,272.2155,-1,move,1577153342
17,t,147.32727,256.4702,-1,move,1577153342
17,t,147.25,243.76642,-1,move,1577153342
17,t,147.25,229.63513,-1,move,1577153342
17,t,147.25,220.14795,-1,move,1577153342
17,t,141.56458,212.76434,-1,move,1577153342
17,t,140.34338,206.5448,-1,move,1577153342
17,t,139.75,202.30463,-1,move,1577153342
17,t,139.125,198.02283,-1,move,1577153342
17,t,139.125,196.35156,-1,up,1577153343
18,r,499.125,180.92188,-1,down,1577153350
18,r,496.96777,187.94232,-1,move,1577153350
18,r,491.68115,195.09204,-1,move,1577153350
18,r,486.6488,203.3457,-1,move,1577153350
18,r,484.14478,208.41766,-1,move,1577153350
18,r,481.74463,215.31354,-1,move,1577153350
18,r,478.8711,222.19354,-1,move,1577153350
18,r,476.7317,229.64526,-1,move,1577153350
18,r,474.22595,237.80139,-1,move,1577153350
18,r,471.72107,246.41193,-1,move,1577153350
18,r,467.22327,254.81683,-1,move,1577153350
18,r,462.04663,265.67572,-1,move,1577153350
18,r,459.35046,274.8734,-1,move,1577153350
18,r,455.98193,284.7506,-1,move,1577153350
18,r,451.41052,294.6053,-1,move,1577153350
18,r,447.2401,302.71613,-1,move,1577153350
18,r,443.6996,312.2409,-1,move,1577153350
18,r,439.88574,320.71503,-1,move,1577153350
18,r,436.74622,328.4557,-1,move,1577153350
18,r,433.78528,336.28046,-1,move,1577153350
18,r,430.7682,345.85382,-1,move,1577153350
18,r,427.64014,353.9214,-1,move,1577153350
18,r,425.14954,360.85284,-1,move,1577153350
18,r,422.61108,366.6554,-1,move,1577153351
18,r,420.72266,372.93475,-1,move,1577153351
18,r,419.125,379.54932,-1,move,1577153351
18,r,414.7307,383.2777,-1,move,1577153351
18,r,410.42505,383.64063,-1,move,1577153351
18,r,406.08728,384.03326,-1,move,1577153351
18,r,400.46643,384.04688,-1,move,1577153351
18,r,394.81726,385.2019,-1,move,1577153351
18,r,387.9319,386.37878,-1,move,1577153351
18,r,381.51453,388.18292,-1,move,1577153351
18,r,371.65515,390.1604,-1,move,1577153351
18,r,360.46277,391.71088,-1,move,1577153351
18,r,349.18225,393.67035,-1,move,1577153351
18,r,337.32703,396.71814,-1,move,1577153351
18,r,325.72144,399.6997,-1,move,1577153351
18,r,311.32446,403.55872,-1,move,1577153351
18,r,297.90515,406.38306,-1,move,1577153351
18,r,285.19202,408.8246,-1,move,1577153351
18,r,271.4027,410.8073,-1,move,1577153351
18,r,258.62402,412.33533,-1,move,1577153351
18,r,246.88672,413.91504,-1,move,1577153351
18,r,235.88,415.51093,-1,move,1577153351
18,r,224.71008,416.70813,-1,move,1577153351
18,r,213.80688,417.88562,-1,move,1577153351
18,r,203.89575,419.208,-1,move,1577153351
18,r,194.16614,421.47638,-1,move,1577153351
18,r,185.98572,423.66998,-1,move,1577153351
18,r,178.93677,424.28125,-1,move,1577153351
18,r,172.50354,424.56207,-1,move,1577153351
18,r,165.03552,425.98523,-1,move,1577153351
18,r,157.78271,428.92523,-1,move,1577153351
18,r,150.90613,431.02344,-1,move,1577153351
18,r,144.64209,432.44672,-1,move,1577153351
18,r,139.37622,433.77307,-1,move,1577153351
18,r,135.36304,434.6347,-1,move,1577153351
18,r,131.22424,435.43243,-1,move,1577153351
18,r,124.33655,437.38824,-1,move,1577153351
18,r,119.23413,438.89557,-1,move,1577153351
18,r,115.08154,440.8709,-1,move,1577153351
18,r,110.874146,442.71924,-1,move,1577153351
18,r,110.375,442.64063,-1,up,1577153351
19,l,502.25,439.125,-1,down,1577153362
19,l,502.25,429.44006,-1,move,1577153362
19,l,502.25,424.2182,-1,move,1577153362
19,l,500.1964,419.48212,-1,move,1577153362
19,l,498.14563,414.08502,-1,move,1577153362
19,l,496.7218,406.40594,-1,move,1577153362
19,l,495.55103,400.16125,-1,move,1577153362
19,l,493.81836,394.2177,-1,move,1577153362
19,l,492.40845,387.6725,-1,move,1577153362
19,l,490.5321,379.4643,-1,move,1577153362
19,l,488.78296,371.65002,-1,move,1577153362
19,l,487.03723,362.54572,-1,move,1577153362
19,l,484.49023,352.99457,-1,move,1577153362
19,l,481.98413,343.59686,-1,move,1577153362
19,l,480.11487,332.86023,-1,move,1577153362
19,l,477.5891,322.4278,-1,move,1577153362
19,l,475.86487,311.81842,-1,move,1577153362
19,l,473.72583,301.3659,-1,move,1577153362
19,l,471.8463,292.2094,-1,move,1577153362
19,l,469.97156,279.87384,-1,move,1577153362
19,l,468.7251,269.7199,-1,move,1577153362
19,l,467.22375,258.5412,-1,move,1577153362
19,l,465.3014,248.44208,-1,move,1577153362
19,l,462.16772,240.82092,-1,move,1577153362
19,l,459.03296,232.86267,-1,move,1577153362
19,l,457.17163,224.03632,-1,move,1577153362
19,l,455.10413,216.72876,-1,move,1577153362
19,l,451.97668,209.70624,-1,move,1577153362
19,l,449.13782,201.85632,-1,move,1577153362
19,l,446.93896,195.57678,-1,move,1577153362
19,l,445.68762,190.68799,-1,move,1577153362
19,l,443.25513,183.58765,-1,move,1577153362
19,l,441,178.41449,-1,move,1577153363
19,l,435.21997,176.18591,-1,move,1577153363
19,l,426.90674,174.67188,-1,move,1577153363
19,l,419.16235,171.78009,-1,move,1577153363
19,l,410.5692,169.24359,-1,move,1577153363
19,l,399.5725,169.20313,-1,move,1577153363
19,l,387.5293,168.37866,-1,move,1577153363
19,l,374.2577,166.8081,-1,move,1577153363
19,l,359.28552,165.66333,-1,move,1577153363
19,l,345.61987,165.6875,-1,move,1577153363
19,l,328.74878,164.14722,-1,move,1577153363
19,l,311.93225,163.35657,-1,move,1577153363
19,l,296.2058,162.19165,-1,move,1577153363
19,l,279.76135,160.61041,-1,move,1577153363
19,l,265.24402,159.20825,-1,move,1577153363
19,l,250.31409,157.54846,-1,move,1577153363
19,l,236.42505,156.33667,-1,move,1577153363
19,l,222.48962,154.77997,-1,move,1577153363
19,l,209.33032,153.58978,-1,move,1577153363
19,l,197.75171,152.54706,-1,move,1577153363
19,l,185.52625,151.67352,-1,move,1577153363
19,l,173.61609,150.49945,-1,move,1577153363
19,l,162.21094,149.32196,-1,move,1577153363
19,l,151.00269,148.19653,-1,move,1577153363
19,l,142.5155,147.51367,-1,move,1577153363
19,l,134.75354,145.53217,-1,move,1577153363
19,l,127.85303,143.96326,-1,move,1577153363
19,l,123.234375,142.71552,-1,move,1577153363
19,l,117.62988,141.46875,-1,move,1577153363
19,l,117.25,140.29688,-1,up,1577153363
20,a,501,157.09375,-1,down,1577153372
20,a,490.75464,165.75696,-1,move,1577153372
20,a,485.80896,170.55408,-1,move,1577153372
20,a,481.80505,173.38745,-1,move,1577153372
20,a,476.56702,177.05182,-1,move,1577153372
20,a,470.86877,179.80469,-1,move,1577153372
20,a,464.7965,182.54504,-1,move,1577153372
20,a,457.50952,186.78735,-1,move,1577153372
20,a,450.2472,191.54865,-1,move,1577153372
20,a,443.91333,195.69,-1,move,1577153372
20,a,436.9945,199.64337,-1,move,1577153372
20,a,430.64233,202.91809,-1,move,1577153373
20,a,421.09167,206.71802,-1,move,1577153373
20,a,410.56677,212.21228,-1,move,1577153373
20,a,400.1809,218.93384,-1,move,1577153373
20,a,390.18213,225.02148,-1,move,1577153373
20,a,381.2467,230.37708,-1,move,1577153373
20,a,367.98828,239.17651,-1,move,1577153373
20,a,355.46826,247.39355,-1,move,1577153373
20,a,345.0891,254.65802,-1,move,1577153373
20,a,335.77075,261.79803,-1,move,1577153373
20,a,327.28857,269.7791,-1,move,1577153373
20,a,315.99304,277.8994,-1,move,1577153373
20,a,305.20056,285.52557,-1,move,1577153373
20,a,295.31604,293.27264,-1,move,1577153373
20,a,285.93262,299.8169,-1,move,1577153373
20,a,278.80798,304.98114,-1,move,1577153373
20,a,268.10974,311.17346,-1,move,1577153373
20,a,257.43042,319.31323,-1,move,1577153373
20,a,247.53711,326.1302,-1,move,1577153373
20,a,239.51648,332.78357,-1,move,1577153373
20,a,232.19153,338.78925,-1,move,1577153373
20,a,223.14453,346.4895,-1,move,1577153373
20,a,213.03564,353.12854,-1,move,1577153373
20,a,204.18274,358.9665,-1,move,1577153373
20,a,194.7417,366.62238,-1,move,1577153373
20,a,188.06055,372.9547,-1,move,1577153373
20,a,180.29956,379.41443,-1,move,1577153373
20,a,173.41235,385.28265,-1,move,1577153373
20,a,165.32947,391.50433,-1,move,1577153373
20,a,158.37976,397.839,-1,move,1577153373
20,a,151.47131,403.2345,-1,move,1577153373
20,a,143.74377,408.86914,-1,move,1577153373
20,a,136.7644,415.14,-1,move,1577153373
20,a,131.11401,420.6587,-1,move,1577153373
20,a,125.47095,425.75385,-1,move,1577153373
20,a,121.33984,429.39594,-1,move,1577153373
20,a,116.871704,432.66943,-1,move,1577153373
20,a,111.14685,437.03418,-1,move,1577153373
20,a,106.94849,438.6333,-1,move,1577153373
20,a,102.37573,439.90625,-1,move,1577153373
20,a,98.20093,440.29688,-1,move,1577153373
20,a,97.875,435.2447,-1,move,1577153373
20,a,103.87329,429.8313,-1,move,1577153373
20,a,107.97827,422.7688,-1,move,1577153373
20,a,113.984985,412.4345,-1,move,1577153373
20,a,120.63757,400.40607,-1,move,1577153373
20,a,128.18225,386.46783,-1,move,1577153373
20,a,136.3125,371.15625,-1,move,1577153374
20,a,146.27222,354.22522,-1,move,1577153374
20,a,155.06958,339.30566,-1,move,1577153374
20,a,162.87463,325.0631,-1,move,1577153374
20,a,170.82922,310.9803,-1,move,1577153374
20,a,178.34973,299.1098,-1,move,1577153374
20,a,186.94983,287.25037,-1,move,1577153374
20,a,197.50366,273.34918,-1,move,1577153374
20,a,208.28503,259.5276,-1,move,1577153374
20,a,218.02466,246.77954,-1,move,1577153374
20,a,226.89417,234.69086,-1,move,1577153374
20,a,234.03784,221.85559,-1,move,1577153374
20,a,240.35669,210.48975,-1,move,1577153374
20,a,245.49622,199.91504,-1,move,1577153374
20,a,248.37683,192.40112,-1,move,1577153374
20,a,250.88806,185.8891,-1,move,1577153374
20,a,253.90735,181.33008,-1,move,1577153374
20,a,258.57996,175.63373,-1,move,1577153374
20,a,263.0265,171.33087,-1,move,1577153374
20,a,267.875,170.76563,-1,move,1577153374
