"","x","y","action","timestamp","trial"
"75",897.4181,556.7887,"up",1571823500,4
"76",1277.8071,833.1851,"down",1571823507,5
"77",1277.8071,833.1851,"move",1571823507,5
"78",1272.252,820.90515,"move",1571823507,5
"79",1244.5731,797.02747,"move",1571823507,5
"80",1207.3431,763.9885,"move",1571823507,5
"81",1166.702,729.1953,"move",1571823507,5
"82",1130.1542,693.91486,"move",1571823507,5
"83",1083.763,650.4477,"move",1571823507,5
"84",1043.4142,612.2434,"move",1571823507,5
"85",1012.22675,583.88257,"move",1571823507,5
"86",976.6536,555.7166,"move",1571823507,5
"87",947.31793,531.3516,"move",1571823507,5
"88",934.6481,522.1904,"move",1571823507,5
"89",930.8471,522.58026,"move",1571823507,5
"90",930.8471,522.58026,"up",1571823507,5
"91",1301.9774,821.1975,"down",1571823513,6
"92",1300.4181,820.028,"move",1571823513,6
"93",1293.7908,805.5065,"move",1571823513,6
"94",1268.8408,776.7558,"move",1571823513,6
"95",1232.9752,740.40326,"move",1571823513,6
"96",1179.3718,681.0501,"move",1571823513,6
"97",1149.0616,651.9096,"move",1571823514,6
"98",1090.3903,602.10754,"move",1571823514,6
"99",1049.7491,568.67883,"move",1571823514,6
"100",1006.1842,534.95764,"move",1571823514,6
"101",977.9206,515.0758,"move",1571823514,6
"102",963.4964,504.4527,"move",1571823514,6
"103",956.1869,498.70258,"move",1571823514,6
"104",954.91986,498.02036,"move",1571823514,6
"105",956.28436,503.86795,"move",1571823514,6
"106",956.28436,503.86795,"up",1571823514,6
"107",1248.0817,551.4284,"down",1571823522,7
"108",1248.0817,551.4284,"move",1571823522,7
"109",1247.7893,552.0132,"move",1571823522,7
"110",1241.0645,562.92865,"move",1571823522,7
"111",1232.6829,581.1537,"move",1571823522,7
"112",1221.9622,606.9806,"move",1571823522,7
"113",1206.076,631.443,"move",1571823522,7
"114",1196.2325,647.7188,"move",1571823522,7
"115",1187.1687,664.48193,"move",1571823522,7
"116",1179.3718,682.9993,"move",1571823522,7
"117",1174.2064,698.30054,"move",1571823522,7
"118",1163.1934,723.7376,"move",1571823522,7
"119",1157.5406,735.04297,"move",1571823522,7
"120",1150.0363,747.128,"move",1571823522,7
"121",1146.4302,757.0689,"move",1571823522,7
"122",1142.2394,771.3955,"move",1571823523,7
"123",1139.7053,783.578,"move",1571823523,7
"124",1138.4384,793.1291,"move",1571823523,7
"125",1136.6841,801.9979,"move",1571823523,7
"126",1135.2222,811.0617,"move",1571823523,7
"127",1134.345,820.5153,"move",1571823523,7
"128",1133.8577,826.9477,"move",1571823523,7
"129",1133.6628,832.8927,"move",1571823523,7
"130",1133.4679,837.3759,"move",1571823523,7
"131",1133.6628,838.25305,"move",1571823523,7
"132",1133.6628,839.3251,"move",1571823523,7
"133",1133.6628,839.3251,"move",1571823523,7
"134",1133.5653,838.7403,"move",1571823523,7
"135",1133.4679,840.59204,"move",1571823523,7
"136",1133.4679,840.59204,"up",1571823523,7
"137",960.47516,459.32874,"down",1571823531,8
"138",960.47516,459.2313,"move",1571823531,8
"139",963.0091,459.71857,"move",1571823531,8
"140",967.2974,472.48584,"move",1571823531,8
"141",969.539,480.76993,"move",1571823531,8
"142",971.0984,496.07114,"move",1571823531,8
"143",972.7552,517.99963,"move",1571823531,8
"144",973.145,534.178,"move",1571823531,8
"145",973.145,557.66583,"move",1571823531,8
"146",973.92474,587.09875,"move",1571823531,8
"147",974.99677,613.3155,"move",1571823531,8
"148",975.9714,634.3668,"move",1571823531,8
"149",980.16223,670.71936,"move",1571823531,8
"150",981.3317,691.5758,"move",1571823531,8
"151",982.5987,717.0129,"move",1571823532,8
"152",984.353,748.0051,"move",1571823532,8
"153",985.0352,765.25555,"move",1571823532,8
"154",985.9124,780.1669,"move",1571823532,8
"155",986.78955,805.409,"move",1571823532,8
"156",987.1794,818.4686,"move",1571823532,8
"157",987.37427,831.1384,"move",1571823532,8
"158",987.37427,849.85077,"move",1571823532,8
"159",987.5692,856.96533,"move",1571823532,8
"160",987.76416,864.17737,"move",1571823532,8
"161",987.95905,871.9742,"move",1571823532,8
"162",988.154,877.52936,"move",1571823532,8
"163",988.154,879.77094,"move",1571823532,8
"164",988.154,880.64813,"move",1571823532,8
"165",987.76416,883.4744,"move",1571823532,8
"166",989.3235,889.4195,"move",1571823532,8
"167",989.3235,889.4195,"up",1571823532,8
"168",1316.5966,818.27374,"down",1571823541,9
"169",1312.3082,813.49817,"move",1571823541,9
"170",1307.7277,808.6252,"move",1571823541,9
"171",1286.0913,793.42145,"move",1571823541,9
"172",1266.5992,779.1923,"move",1571823541,9
"173",1249.8359,763.79364,"move",1571823541,9
"174",1221.7672,740.2083,"move",1571823541,9
"175",1198.2793,717.4027,"move",1571823541,9
"176",1177.4226,697.5209,"move",1571823541,9
"177",1159.8798,680.75775,"move",1571823541,9
"178",1136.4891,658.9267,"move",1571823541,9
"179",1107.1534,634.3668,"move",1571823541,9
"180",1083.763,614.29004,"move",1571823541,9
"181",1064.758,598.5015,"move",1571823541,9
"182",1041.7573,578.81464,"move",1571823541,9
"183",1017.0023,558.8353,"move",1571823541,9
"184",999.0696,544.2164,"move",1571823541,9
"185",987.0819,534.27545,"move",1571823541,9
"186",977.4333,525.2117,"move",1571823541,9
"187",964.66595,513.419,"move",1571823541,9
"188",957.3564,507.18158,"move",1571823541,9
"189",952.6783,504.7451,"move",1571823541,9
"190",948.9748,502.5035,"move",1571823542,9
"191",945.56366,500.26193,"move",1571823542,9
"192",941.6652,506.98666,"move",1571823542,9
"193",941.6652,506.98666,"up",1571823542,9
"194",1007.84106,457.18463,"down",1571823548,10
"195",1007.84106,457.18463,"move",1571823548,10
"196",1007.84106,460.98557,"move",1571823548,10
"197",1004.7223,470.829,"move",1571823548,10
"198",999.84924,495.9737,"move",1571823548,10
"199",997.4127,518.8768,"move",1571823549,10
"200",997.0229,544.0214,"move",1571823549,10
"201",996.828,558.9328,"move",1571823549,10
"202",997.60767,575.59845,"move",1571823549,10
"203",999.75183,594.7981,"move",1571823549,10
"204",1003.4553,618.1885,"move",1571823549,10
"205",1007.6461,639.04486,"move",1571823549,10
"206",1010.6674,655.90546,"move",1571823549,10
"207",1019.82874,686.11804,"move",1571823549,10
"208",1025.0916,703.9532,"move",1571823549,10
"209",1031.1342,725.8817,"move",1571823549,10
"210",1040.2954,755.21716,"move",1571823549,10
"211",1045.5583,771.20056,"move",1571823549,10
"212",1050.5288,784.45514,"move",1571823549,10
"213",1055.6942,800.1462,"move",1571823549,10
"214",1060.08,816.03217,"move",1571823549,10
"215",1062.7114,826.3629,"move",1571823549,10
"216",1064.1733,832.6978,"move",1571823549,10
"217",1065.3429,836.4013,"move",1571823549,10
"218",1065.8302,838.44794,"move",1571823549,10
"219",1065.8302,838.44794,"move",1571823549,10
"220",1066.025,839.7149,"move",1571823549,10
"221",1066.6099,840.4946,"move",1571823549,10
"222",1066.6099,840.4946,"up",1571823549,10
"223",1023.2398,462.35,"down",1571823557,11
"224",1021.48553,459.81604,"move",1571823557,11
"225",1025.6764,464.9814,"move",1571823557,11
"226",1036.6895,479.69788,"move",1571823557,11
"227",1048.9695,494.31686,"move",1571823557,11
"228",1072.7499,521.60565,"move",1571823557,11
"229",1084.2502,536.517,"move",1571823557,11
"230",1100.2338,558.4455,"move",1571823557,11
"231",1114.2681,582.5181,"move",1571823557,11
"232",1123.5269,602.49744,"move",1571823557,11
"233",1132.4933,620.62494,"move",1571823557,11
"234",1143.5063,642.8458,"move",1571823557,11
"235",1156.1763,665.8464,"move",1571823557,11
"236",1162.901,678.4187,"move",1571823557,11
"237",1174.6937,698.78784,"move",1571823558,11
"238",1180.5414,709.70337,"move",1571823558,11
"239",1187.461,722.56805,"move",1571823558,11
"240",1195.4529,738.0642,"move",1571823558,11
"241",1201.5929,750.2467,"move",1571823558,11
"242",1206.8558,761.06476,"move",1571823558,11
"243",1215.6272,778.9974,"move",1571823558,11
"244",1220.5002,789.13324,"move",1571823558,11
"245",1225.7632,800.1462,"move",1571823558,11
"246",1232.0006,813.2058,"move",1571823558,11
"247",1236.8737,821.7823,"move",1571823558,11
"248",1239.2128,826.26544,"move",1571823558,11
"249",1240.5771,829.774,"move",1571823558,11
"250",1241.2594,831.43085,"move",1571823558,11
"251",1241.2594,831.62573,"move",1571823558,11
"252",1239.0178,830.35876,"move",1571823558,11
"253",1239.0178,830.35876,"up",1571823558,11
"254",1026.1637,472.19345,"down",1571823570,12
"255",1027.0408,472.19345,"move",1571823570,12
"256",1030.9392,471.3163,"move",1571823570,12
"257",1039.4183,477.6512,"move",1571823570,12
"258",1054.5247,486.61752,"move",1571823570,12
"259",1070.021,498.1178,"move",1571823570,12
"260",1090.975,514.9784,"move",1571823570,12
"261",1103.7423,526.1863,"move",1571823570,12
"262",1127.9126,547.43256,"move",1571823570,12
"263",1141.1672,560.19977,"move",1571823570,12
"264",1166.702,584.9546,"move",1571823570,12
"265",1181.4186,600.3533,"move",1571823570,12
"266",1200.4233,620.0402,"move",1571823570,12
"267",1216.212,635.82874,"move",1571823570,12
"268",1243.4036,664.6769,"move",1571823570,12
"269",1259.8744,680.8552,"move",1571823570,12
"270",1279.6589,700.8345,"move",1571823570,12
"271",1306.0708,728.5131,"move",1571823570,12
"272",1332.775,756.38666,"move",1571823570,12
"273",1347.8813,771.78534,"move",1571823570,12
"274",1363.7675,786.9891,"move",1571823571,12
"275",1374.3907,796.63763,"move",1571823571,12
"276",1383.0647,802.5827,"move",1571823571,12
"277",1385.4038,804.04456,"move",1571823571,12
"278",1386.4758,803.45984,"move",1571823571,12
"279",1386.4758,803.45984,"up",1571823571,12
"280",1042.4396,471.4138,"down",1571823578,13
"281",1041.0752,469.07474,"move",1571823578,13
"282",1046.2406,473.5579,"move",1571823578,13
"283",1053.745,487.2023,"move",1571823578,13
"284",1061.2495,502.69843,"move",1571823578,13
"285",1073.5295,526.0888,"move",1571823578,13
"286",1088.441,553.67,"move",1571823578,13
"287",1102.6703,578.9121,"move",1571823578,13
"288",1113.196,599.47614,"move",1571823578,13
"289",1123.5269,623.74365,"move",1571823578,13
"290",1132.006,644.1128,"move",1571823578,13
"291",1137.8536,660.09625,"move",1571823578,13
"292",1146.5276,680.3679,"move",1571823579,13
"293",1155.689,704.3431,"move",1571823579,13
"294",1161.7314,723.4452,"move",1571823579,13
"295",1166.4095,737.7718,"move",1571823579,13
"296",1172.0623,755.31464,"move",1571823579,13
"297",1178.8845,777.1456,"move",1571823579,13
"298",1183.6602,793.90875,"move",1571823579,13
"299",1188.0459,807.55316,"move",1571823579,13
"300",1194.8682,824.2188,"move",1571823579,13
"301",1197.2072,829.6766,"move",1571823579,13
"302",1198.2793,833.38,"move",1571823579,13
"303",1198.2793,833.57495,"move",1571823579,13
"304",1198.4741,835.914,"move",1571823579,13
"305",1198.4741,835.914,"up",1571823579,13
"306",1324.4908,804.142,"down",1571823587,14
"307",1323.5162,802.87506,"move",1571823587,14
"308",1310.9438,797.7097,"move",1571823587,14
"309",1275.5656,806.09125,"move",1571823587,14
"310",1208.4152,818.27374,"move",1571823587,14
"311",1160.3671,822.7569,"move",1571823587,14
"312",1099.4541,828.6045,"move",1571823587,14
"313",1069.4362,831.2359,"move",1571823587,14
"314",1031.0367,833.1851,"move",1571823587,14
"315",1019.82874,834.74445,"move",1571823587,14
"316",1012.3242,836.69366,"move",1571823587,14
"317",1010.9598,843.8082,"move",1571823587,14
"318",1010.9598,843.8082,"up",1571823587,14
"319",1053.6476,456.40494,"down",1571823594,15
"320",1056.6688,458.6465,"move",1571823595,15
"321",1062.4191,458.25668,"move",1571823595,15
"322",1089.6106,469.75696,"move",1571823595,15
"323",1134.7349,486.715,"move",1571823595,15
"324",1182.1007,505.2324,"move",1571823595,15
"325",1229.6616,522.77515,"move",1571823595,15
"326",1260.1667,535.3475,"move",1571823595,15
"327",1285.2142,546.65283,"move",1571823595,15
"328",1305.7784,555.42426,"move",1571823595,15
"329",1326.635,565.2677,"move",1571823595,15
"330",1348.3687,575.501,"move",1571823595,15
"331",1359.869,580.1791,"move",1571823595,15
"332",1369.4202,584.07745,"move",1571823595,15
"333",1380.9205,588.9505,"move",1571823595,15
"334",1383.747,589.73016,"move",1571823595,15
"335",1385.1115,590.41235,"move",1571823595,15
"336",1387.5479,592.2641,"move",1571823595,15
"337",1387.5479,592.2641,"up",1571823595,15
"338",1248.2766,456.79477,"down",1571823604,16
"339",1248.2766,456.79477,"move",1571823604,16
"340",1240.5771,455.13797,"move",1571823604,16
"341",1213.678,455.43036,"move",1571823604,16
"342",1162.9984,459.2313,"move",1571823604,16
"343",1125.671,465.17633,"move",1571823604,16
"344",1068.754,474.62994,"move",1571823604,16
"345",1022.7525,483.69373,"move",1571823604,16
"346",992.8321,490.41846,"move",1571823604,16
"347",975.1917,494.99908,"move",1571823604,16
"348",966.12787,497.92288,"move",1571823604,16
"349",960.18274,501.13907,"move",1571823604,16
"350",960.18274,501.13907,"up",1571823604,16
"351",1380.9205,811.8414,"down",1571823614,17
"352",1380.9205,811.8414,"move",1571823614,17
"353",1375.8527,809.5998,"move",1571823614,17
"354",1351.39,813.59564,"move",1571823614,17
"355",1312.6006,819.83307,"move",1571823614,17
"356",1269.2306,822.1721,"move",1571823614,17
"357",1226.4454,824.02386,"move",1571823614,17
"358",1168.3588,826.3629,"move",1571823614,17
"359",1118.3615,828.79944,"move",1571823614,17
"360",1081.3264,830.94354,"move",1571823614,17
"361",1038.1514,833.2826,"move",1571823614,17
"362",999.84924,835.71906,"move",1571823614,17
"363",981.03937,836.5962,"move",1571823614,17
"364",974.02216,836.986,"move",1571823614,17
"365",967.88214,845.0752,"move",1571823614,17
"366",965.5431,846.8295,"move",1571823614,17
"367",965.5431,846.8295,"up",1571823614,17
"368",1367.9583,859.40186,"down",1571823620,18
"369",1367.9583,859.40186,"move",1571823620,18
"370",1352.1697,855.30853,"move",1571823620,18
"371",1290.1847,862.4231,"move",1571823620,18
"372",1227.1276,867.1012,"move",1571823620,18
"373",1149.354,871.3894,"move",1571823620,18
"374",1086.7842,873.5335,"move",1571823620,18
"375",1033.9604,880.4532,"move",1571823620,18
"376",1018.26935,881.9151,"move",1571823620,18
"377",1008.4258,882.69476,"move",1571823620,18
"378",1004.6248,882.11,"move",1571823620,18
"379",1004.6248,882.11,"up",1571823620,18
"380",1193.2113,437.98502,"down",1571823628,19
"381",1195.5503,439.83676,"move",1571823628,19
"382",1194.4783,438.66724,"move",1571823628,19
"383",1195.4529,447.34116,"move",1571823628,19
"384",1190.5798,463.71445,"move",1571823629,19
"385",1187.656,487.2023,"move",1571823629,19
"386",1186.4865,497.43558,"move",1571823629,19
"387",1181.516,519.2666,"move",1571823629,19
"388",1174.7913,537.5891,"move",1571823629,19
"389",1163.096,561.75916,"move",1571823629,19
"390",1155.7864,576.768,"move",1571823629,19
"391",1147.2098,594.11584,"move",1571823629,19
"392",1138.8282,610.0993,"move",1571823629,19
"393",1122.4548,639.53217,"move",1571823629,19
"394",1112.5138,657.7572,"move",1571823629,19
"395",1099.9414,685.04596,"move",1571823629,19
"396",1090.1953,707.75415,"move",1571823629,19
"397",1079.1823,733.8734,"move",1571823629,19
"398",1067.6819,761.74695,"move",1571823629,19
"399",1058.618,783.6755,"move",1571823629,19
"400",1051.7958,800.3411,"move",1571823629,19
"401",1045.266,817.68896,"move",1571823629,19
"402",1039.7107,830.45624,"move",1571823629,19
"403",1033.2783,848.6812,"move",1571823629,19
"404",1030.9392,856.478,"move",1571823629,19
"405",1028.6976,864.95703,"move",1571823629,19
"406",1027.8204,868.07574,"move",1571823629,19
"407",1027.3331,870.8046,"move",1571823629,19
"408",1020.90076,868.2707,"move",1571823629,19
"409",1020.90076,868.2707,"up",1571823629,19
"410",1306.1682,454.16336,"down",1571823638,20
"411",1309.4819,456.3075,"move",1571823638,20
"412",1301.5875,462.93475,"move",1571823638,20
"413",1269.6205,495.09656,"move",1571823638,20
"414",1235.022,530.66943,"move",1571823638,20
"415",1185.5118,575.59845,"move",1571823638,20
"416",1137.2688,619.5529,"move",1571823638,20
"417",1108.128,644.21027,"move",1571823638,20
"418",1069.2413,678.80853,"move",1571823638,20
"419",1018.0744,722.1782,"move",1571823638,20
"420",983.5733,751.806,"move",1571823638,20
"421",956.8691,775.1964,"move",1571823638,20
"422",922.46545,805.8963,"move",1571823638,20
"423",915.9356,812.2312,"move",1571823638,20
"424",910.9651,816.8118,"move",1571823638,20
"425",908.62604,819.1509,"move",1571823638,20
"426",908.62604,819.1509,"up",1571823638,20
"427",1341.8389,831.62573,"down",1571823645,21
"428",1341.8389,831.62573,"move",1571823645,21
"429",1340.2794,821.7823,"move",1571823645,21
"430",1324.8807,807.55316,"move",1571823645,21
"431",1306.4606,791.0824,"move",1571823645,21
"432",1283.7523,770.8107,"move",1571823645,21
"433",1262.116,748.6873,"move",1571823645,21
"434",1242.6239,729.48773,"move",1571823645,21
"435",1226.7378,713.11444,"move",1571823645,21
"436",1196.2325,682.90186,"move",1571823645,21
"437",1178.2024,664.7743,"move",1571823645,21
"438",1154.9092,641.189,"move",1571823645,21
"439",1136.4891,623.3538,"move",1571823645,21
"440",1105.3992,592.94635,"move",1571823645,21
"441",1088.1487,576.2807,"move",1571823645,21
"442",1069.2413,555.2293,"move",1571823645,21
"443",1054.7196,540.4154,"move",1571823645,21
"444",1032.0114,517.8047,"move",1571823645,21
"445",1021.97284,507.47397,"move",1571823645,21
"446",1009.4004,496.07114,"move",1571823645,21
"447",1000.9213,488.3718,"move",1571823645,21
"448",986.30225,475.50708,"move",1571823645,21
"449",979.9673,469.85443,"move",1571823645,21
"450",975.4841,464.2992,"move",1571823645,21
"451",974.7044,463.03223,"move",1571823645,21
"452",975.7765,473.94772,"move",1571823645,21
"453",975.7765,473.94772,"up",1571823645,21
"454",975.58154,484.47342,"down",1571823654,22
"455",975.7765,484.18103,"move",1571823654,22
"456",988.6413,480.3801,"move",1571823654,22
"457",1028.99,475.11725,"move",1571823654,22
"458",1100.6237,467.80777,"move",1571823654,22
"459",1164.9476,457.76938,"move",1571823654,22
"460",1197.1097,454.26083,"move",1571823654,22
"461",1250.908,450.75226,"move",1571823654,22
"462",1270.4001,448.60815,"move",1571823655,22
"463",1291.744,447.5361,"move",1571823655,22
"464",1301.0028,447.0488,"move",1571823655,22
"465",1305.6809,446.7564,"move",1571823655,22
"466",1308.1174,446.95132,"move",1571823655,22
"467",1310.4565,452.4091,"move",1571823655,22
"468",1310.4565,452.4091,"up",1571823655,22
"469",1283.265,453.28622,"down",1571823661,23
"470",1283.265,453.28622,"move",1571823661,23
"471",1274.0062,450.84973,"move",1571823661,23
"472",1244.2806,458.1592,"move",1571823661,23
"473",1185.9017,468.87982,"move",1571823661,23
"474",1146.0403,472.38837,"move",1571823661,23
"475",1072.8473,482.23184,"move",1571823661,23
"476",1022.0703,490.1261,"move",1571823661,23
"477",973.92474,498.4102,"move",1571823661,23
"478",950.5342,502.89334,"move",1571823661,23
"479",942.8348,505.52475,"move",1571823661,23
"480",939.8135,507.96124,"move",1571823661,23
"481",940.59314,516.44025,"move",1571823661,23
"482",940.59314,516.44025,"up",1571823661,23
"483",1362.0132,811.45154,"down",1571823670,24
"484",1365.132,812.7185,"move",1571823670,24
"485",1360.6488,808.6252,"move",1571823670,24
"486",1353.924,811.2566,"move",1571823670,24
"487",1331.8004,817.4941,"move",1571823670,24
"488",1308.9946,822.56195,"move",1571823670,24
"489",1286.5786,825.09595,"move",1571823670,24
"490",1255.6836,827.435,"move",1571823670,24
"491",1233.0728,828.9943,"move",1571823670,24
"492",1213.5806,831.3334,"move",1571823670,24
"493",1181.6134,834.06226,"move",1571823670,24
"494",1162.2188,836.1089,"move",1571823670,24
"495",1141.4596,839.1302,"move",1571823670,24
"496",1115.5352,844.10065,"move",1571823670,24
"497",1081.3264,852.6771,"move",1571823670,24
"498",1063.3937,857.84247,"move",1571823670,24
"499",1048.6771,861.2536,"move",1571823670,24
"500",1033.7656,863.9825,"move",1571823670,24
"501",1024.5068,865.6393,"move",1571823670,24
"502",1017.0998,866.3215,"move",1571823670,24
"503",1015.8328,867.88086,"move",1571823671,24
"504",1014.8582,875.0929,"move",1571823671,24
"505",1014.8582,875.0929,"up",1571823671,24
"506",1346.7119,456.0151,"down",1571823679,25
"507",1346.4196,456.3075,"move",1571823679,25
"508",1337.6481,472.58328,"move",1571823679,25
"509",1325.2705,493.92703,"move",1571823680,25
"510",1315.0371,510.4952,"move",1571823680,25
"511",1302.6597,533.20337,"move",1571823680,25
"512",1292.2313,554.44965,"move",1571823680,25
"513",1284.4344,573.5518,"move",1571823680,25
"514",1276.4427,597.72186,"move",1571823680,25
"515",1271.9595,617.40875,"move",1571823680,25
"516",1267.4763,639.53217,"move",1571823680,25
"517",1265.0398,660.3886,"move",1571823680,25
"518",1262.0186,673.93555,"move",1571823680,25
"519",1258.0227,689.82153,"move",1571823680,25
"520",1253.2471,708.72876,"move",1571823680,25
"521",1247.8867,726.0766,"move",1571823680,25
"522",1243.306,741.3778,"move",1571823680,25
"523",1237.9458,760.3825,"move",1571823680,25
"524",1233.9498,774.1244,"move",1571823680,25
"525",1225.0809,799.5614,"move",1571823680,25
"526",1220.2079,812.5236,"move",1571823680,25
"527",1214.1653,825.58325,"move",1571823680,25
"528",1208.805,835.5242,"move",1571823680,25
"529",1201.4955,848.4863,"move",1571823680,25
"530",1198.2793,854.6263,"move",1571823680,25
"531",1196.1351,859.7917,"move",1571823680,25
"532",1195.1605,862.03326,"move",1571823680,25
"533",1194.6732,864.27484,"move",1571823681,25
"534",1193.8936,867.5885,"move",1571823681,25
"535",1192.529,870.60974,"move",1571823681,25
"536",1183.7576,877.3345,"move",1571823681,25
"537",1183.7576,877.3345,"up",1571823681,25
"538",1312.3082,840.4946,"down",1571823690,26
"539",1312.3082,840.4946,"move",1571823690,26
"540",1311.626,831.041,"move",1571823690,26
"541",1296.6171,816.71436,"move",1571823690,26
"542",1283.9471,802.38776,"move",1571823690,26
"543",1264.7474,781.8237,"move",1571823690,26
"544",1245.2552,757.6536,"move",1571823690,26
"545",1227.0302,733.3861,"move",1571823690,26
"546",1213.4832,710.87286,"move",1571823690,26
"547",1196.7198,681.92725,"move",1571823690,26
"548",1182.1007,656.1004,"move",1571823690,26
"549",1169.6259,636.21857,"move",1571823690,26
"550",1146.5276,599.0863,"move",1571823691,26
"551",1133.8577,579.5943,"move",1571823691,26
"552",1116.7046,553.67,"move",1571823691,26
"553",1104.8145,535.44495,"move",1571823691,26
"554",1084.7375,509.03333,"move",1571823691,26
"555",1075.3813,496.36353,"move",1571823691,26
"556",1066.4149,485.6429,"move",1571823691,26
"557",1060.9572,479.69788,"move",1571823691,26
"558",1056.4739,483.9861,"move",1571823691,26
"559",1054.7196,485.05817,"move",1571823691,26
"560",1054.7196,485.05817,"up",1571823691,26
"561",1110.3698,478.04105,"down",1571823697,27
"562",1110.3698,478.04105,"move",1571823697,27
"563",1117.9717,488.56674,"move",1571823697,27
"564",1144.286,524.33453,"move",1571823697,27
"565",1169.3334,558.9328,"move",1571823697,27
"566",1207.6355,608.73486,"move",1571823697,27
"567",1260.654,661.1683,"move",1571823697,27
"568",1293.4009,690.991,"move",1571823697,27
"569",1339.4998,741.4753,"move",1571823697,27
"570",1363.5726,767.692,"move",1571823697,27
"571",1391.7388,798.58685,"move",1571823697,27
"572",1400.2178,808.3328,"move",1571823697,27
"573",1405.7731,814.2779,"move",1571823697,27
"574",1407.8197,817.0068,"move",1571823697,27
"575",1407.8197,817.0068,"up",1571823697,27
"576",1145.9429,431.55264,"down",1571823704,28
"577",1145.9429,431.4552,"move",1571823704,28
"578",1147.9895,430.87042,"move",1571823704,28
"579",1156.1763,449.29037,"move",1571823704,28
"580",1169.1385,474.5325,"move",1571823705,28
"581",1185.1221,512.2495,"move",1571823705,28
"582",1202.4701,549.08936,"move",1571823705,28
"583",1221.4749,595.2854,"move",1571823705,28
"584",1238.4331,636.41345,"move",1571823705,28
"585",1256.1709,686.7028,"move",1571823705,28
"586",1274.2986,733.1912,"move",1571823705,28
"587",1290.5745,775.6837,"move",1571823705,28
"588",1301.88,803.8497,"move",1571823705,28
"589",1308.6047,822.46454,"move",1571823705,28
"590",1312.6006,832.60034,"move",1571823705,28
"591",1314.5498,837.96063,"move",1571823705,28
