id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p2,Baseline2,1,212,414,0,3558,5061,6950
p2,Baseline2,2,412,414,0,7910,9414,13006
p2,Baseline2,3,421,421,1,13927,15430,18189
p2,Baseline2,4,213,413,0,19110,20614,22901
p2,Baseline2,5,342,141,0,23758,25263,27181
p2,Baseline2,6,432,414,0,27950,29453,31573
p2,Baseline2,7,231,412,0,32462,33966,36333
p2,Baseline2,8,321,132,0,37214,38718,43757
p2,Baseline2,9,124,124,1,44526,46029,49118
p2,Baseline2,10,432,414,0,49975,51478,54222
p2,Baseline2,11,421,421,1,55142,56646,58557
p2,Baseline2,12,123,143,0,59462,60966,63118
p2,Baseline2,13,242,242,1,64024,65528,69037
p2,Baseline2,14,243,234,0,69982,71485,80653
p2,Baseline2,15,123,143,0,81494,83002,84781
p2,Baseline2,16,314,324,0,85766,87270,89918
p2,Baseline2,17,423,423,1,90870,92373,94429
p2,Baseline2,18,424,424,1,95270,96773,99237
p2,Baseline2,19,342,142,0,100102,101606,103813
p2,Baseline2,20,324,124,0,104606,106110,114837
p2,Baseline2,21,424,424,1,146646,148156,150533
p2,Baseline2,22,413,413,1,151438,152943,154885
p2,Baseline2,23,341,141,0,155966,157470,161133
p2,Baseline2,24,134,134,1,162062,163567,165493
p2,Baseline2,25,134,134,1,166301,167805,169774
p2,Baseline2,26,214,414,0,170598,172101,174414
p2,Baseline2,27,313,232,0,175254,176758,179333
p2,Baseline2,28,132,134,0,180326,181829,184957
p2,Baseline2,29,143,143,1,185782,187285,189181
p2,Baseline2,30,313,313,1,190038,191541,193565
p2,Baseline2,31,341,341,1,194382,195886,198565
p2,Baseline2,32,343,343,1,199637,201143,203518
p2,Baseline2,33,243,434,0,204350,205854,215477
p2,Baseline2,34,132,134,0,216374,217877,219654
p2,Baseline2,35,423,423,1,220502,222005,223813
p2,Baseline2,36,321,323,0,224533,226036,232374
p2,Baseline2,37,234,434,0,233158,234661,236837
p2,Baseline2,38,231,431,0,237727,239232,241293
p2,Baseline2,39,142,141,0,242278,243784,245837
p2,Baseline2,40,214,434,0,246638,248142,250965
p2,Baseline2,41,434,434,1,281989,283498,285317
p2,Baseline2,42,142,142,1,286158,287661,289429
p2,Baseline2,43,431,431,1,290294,291797,293597
p2,Baseline2,44,241,241,1,294461,295965,298493
p2,Baseline2,45,131,131,1,299382,300885,303741
p2,Baseline2,46,232,434,0,304589,306093,308189
p2,Baseline2,47,414,414,1,309071,310574,312518
p2,Baseline2,48,243,413,0,313389,314893,318701
p2,Baseline2,49,432,434,0,319565,321069,323357
p2,Baseline2,50,213,413,0,324222,325726,327341
p2,Baseline2,51,121,143,0,328165,329669,337628
p2,Baseline2,52,141,141,1,338438,339941,341989
p2,Baseline2,53,323,434,0,342822,344325,346253
p2,Baseline2,54,234,434,0,347029,348533,351037
p2,Baseline2,55,431,431,1,351829,353334,355244
p2,Baseline2,56,121,143,0,356141,357644,359517
p2,Baseline2,57,232,143,0,360957,362461,365021
p2,Baseline2,58,143,143,1,365822,367325,369501
p2,Baseline2,59,242,242,1,370301,371805,374813
p2,Baseline2,60,434,434,1,375573,377077,379268
p2,Baseline2,61,434,434,1,410325,411836,414133
p2,Baseline2,62,412,414,0,414949,416453,421141
p2,Baseline2,63,212,414,0,422038,423542,425885
p2,Baseline2,64,312,132,0,426790,428294,431293
p2,Baseline2,65,131,131,1,432133,433636,435789
p2,Baseline2,66,231,431,0,436542,438046,439948
p2,Baseline2,67,414,414,1,440791,442294,444485
p2,Baseline2,68,212,434,0,445373,446876,448132
p2,Baseline2,69,124,143,0,448949,450452,453029
p2,Baseline2,70,324,124,0,453773,455276,457332
p2,Baseline2,71,414,414,1,458109,459612,462045
p2,Baseline2,72,141,141,1,462854,464357,466492
p2,Baseline2,73,312,132,0,467405,468909,471013
p2,Baseline2,74,324,143,0,471869,473373,475164
p2,Baseline2,75,242,242,1,475933,477437,479948
p2,Baseline2,76,131,231,0,480741,482245,484644
p2,Baseline2,77,413,213,0,485485,486988,489092
p2,Baseline2,78,141,141,1,489886,491389,494421
p2,Baseline2,79,413,143,0,495262,496765,499452
p2,Baseline2,80,314,314,1,500301,501804,504380
p2,Baseline2,81,314,134,0,535293,536807,539740
p2,Baseline2,82,124,124,1,540453,541957,543477
p2,Baseline2,83,214,414,0,544293,545797,549348
p2,Baseline2,84,134,134,1,550245,551748,553644
p2,Baseline2,85,121,414,0,554588,556092,559100
p2,Baseline2,86,323,323,1,559997,561501,564004
p2,Baseline2,87,341,241,0,564805,566308,571756
p2,Baseline2,88,321,241,0,572581,574090,578285
p2,Baseline2,89,423,413,0,579077,580581,582725
p2,Baseline2,90,142,142,1,583517,585021,587164
p2,Baseline2,91,313,131,0,588133,589636,592093
p2,Baseline2,92,343,143,0,592950,594453,596788
p2,Baseline2,93,232,432,0,597589,599092,600692
p2,Baseline2,94,132,132,1,601509,603013,605196
p2,Baseline2,95,241,241,1,606005,607508,609564
p2,Baseline2,96,312,314,0,610436,611940,614364
p2,Baseline2,97,213,213,1,615181,616685,622676
p2,Baseline2,98,431,231,0,623461,624964,626780
p2,Baseline2,99,234,234,1,627605,629109,631028
p2,Baseline2,100,123,243,0,631869,633372,635228
p2,Baseline2,101,421,241,0,666213,667721,670132
p2,Baseline2,102,323,343,0,670893,672396,674940
p2,Baseline2,103,343,434,0,675717,677220,685347
p2,Baseline2,104,241,434,0,686188,687692,691980
p2,Baseline2,105,412,414,0,692884,694392,697604
p2,Baseline2,106,342,341,0,698445,699948,701852
p2,Baseline2,107,424,414,0,702708,704211,706396
p2,Baseline2,108,143,143,1,707204,708709,710588
