id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p3,Approach,1,231,231,1,215966,217485,219389
p3,Approach,2,124,124,1,220214,221718,223629
p3,Approach,3,132,132,1,224406,225910,227646
p3,Approach,4,412,412,1,228358,229860,231230
p3,Approach,5,232,231,0,231855,233358,234957
p3,Approach,6,241,241,1,235654,237158,240021
