id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p1,Baseline2,37,241,241,1,226998,228502,230854
p1,Baseline2,38,141,131,0,231646,233149,235262
p1,Baseline2,39,142,141,0,236063,237567,241685
p1,Baseline2,40,321,141,0,242550,244053,247413
p1,Baseline2,41,323,342,0,280510,282018,286350
p1,Baseline2,42,412,434,0,287463,288966,292214
p1,Baseline2,43,243,241,0,293167,294671,296797
p1,Baseline2,44,341,141,0,297607,299110,301630
p1,Baseline2,45,131,131,1,302622,304125,306886
p1,Baseline2,46,143,143,1,307974,309478,314621
p1,Baseline2,47,413,413,1,315429,316933,319069
p1,Baseline2,48,323,143,0,319862,321372,335894
p1,Baseline2,49,143,143,1,336672,338182,340309
p1,Baseline2,50,314,323,0,341150,342656,348029
p1,Baseline2,51,421,421,1,349054,350558,353085
p1,Baseline2,52,123,123,1,354222,355726,357662
p1,Baseline2,53,324,124,0,358534,360037,362301
p1,Baseline2,54,234,434,0,363190,364693,366821
p1,Baseline2,55,313,123,0,367727,369230,371309
p1,Baseline2,56,431,431,1,372159,373663,376766
p1,Baseline2,57,323,341,0,377726,379229,381430
p1,Baseline2,58,131,131,1,382222,383726,385917
p1,Baseline2,59,314,314,1,386886,388389,390317
p1,Baseline2,60,321,341,0,391038,392542,394574
p1,Baseline2,61,132,132,1,426223,427736,430446
p1,Baseline2,62,242,242,1,431206,432709,435278
p1,Baseline2,63,312,324,0,435999,437509,440389
p1,Baseline2,64,414,414,1,442407,443911,446239
p1,Baseline2,65,424,424,1,447014,448517,450437
p1,Baseline2,66,434,414,0,451198,452701,456381
p1,Baseline2,67,242,242,1,457342,458845,462254
p1,Baseline2,68,124,143,0,462998,464502,467134
p1,Baseline2,69,213,413,0,467989,469493,471965
p1,Baseline2,70,424,424,1,472758,474261,476173
p1,Baseline2,71,124,234,0,477014,478518,487029
p1,Baseline2,72,341,341,1,487830,489333,492541
p1,Baseline2,73,432,432,1,493333,494836,497381
p1,Baseline2,74,232,234,0,498223,499726,501733
p1,Baseline2,75,413,434,0,502446,503949,507589
p1,Baseline2,76,413,413,1,508478,509982,516621
p1,Baseline2,77,232,234,0,517526,519030,520878
p1,Baseline2,78,213,214,0,521662,523165,525053
p1,Baseline2,79,212,214,0,525830,527332,529733
p1,Baseline2,80,214,214,1,530534,532037,534533
p1,Baseline2,81,342,142,0,565853,567362,569733
p1,Baseline2,82,312,342,0,570574,572078,574685
p1,Baseline2,83,434,434,1,575565,577072,579653
p1,Baseline2,84,234,234,1,580389,581893,584909
p1,Baseline2,85,342,141,0,585742,587245,590045
p1,Baseline2,86,234,234,1,590814,592318,594277
p1,Baseline2,87,313,141,0,595094,596598,601133
p1,Baseline2,88,131,131,1,601869,603374,605389
p1,Baseline2,89,231,231,1,606142,607645,609197
p1,Baseline2,90,343,324,0,609982,611486,613813
p1,Baseline2,91,142,343,0,614478,615981,617757
p1,Baseline2,92,314,314,1,618502,620004,622221
p1,Baseline2,93,231,431,0,622998,624501,627829
p1,Baseline2,94,324,324,1,628814,630318,632493
p1,Baseline2,95,414,412,0,633862,635365,637829
p1,Baseline2,96,123,142,0,638821,640324,644558
p1,Baseline2,97,241,241,1,645893,647400,651364
p1,Baseline2,98,134,134,1,653966,655469,659884
p1,Baseline2,99,414,434,0,660861,662368,664580
p1,Baseline2,100,421,421,1,666077,667581,669869
p1,Baseline2,101,132,132,1,703701,705212,707478
p1,Baseline2,102,423,423,1,708294,709798,712220
p1,Baseline2,103,121,121,1,713125,714638,717076
p1,Baseline2,104,121,121,1,717957,719460,721836
p1,Baseline2,105,214,214,1,722662,724164,726493
p1,Baseline2,106,423,423,1,727229,728732,731381
p1,Baseline2,107,412,414,0,732341,733845,737220
p1,Baseline2,108,423,423,1,737981,739484,741820
