id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p6,Baseline2,1,312,314,0,2349,3853,5933
p6,Baseline2,2,121,143,0,6655,8159,10269
p6,Baseline2,3,234,413,0,11086,12589,15661
p6,Baseline2,4,131,131,1,16462,17965,20293
p6,Baseline2,5,414,413,0,21005,22513,24325
p6,Baseline2,6,414,413,0,25053,26557,28502
p6,Baseline2,7,314,313,0,29581,31087,33548
p6,Baseline2,8,123,123,1,34317,35821,37717
p6,Baseline2,9,423,423,1,38453,39957,41805
p6,Baseline2,10,432,412,0,42518,44021,46460
p6,Baseline2,11,414,423,0,47246,48749,51109
p6,Baseline2,12,124,143,0,51837,53341,55413
p6,Baseline2,13,431,312,0,56613,58117,60069
p6,Baseline2,14,243,231,0,60973,62477,64421
p6,Baseline2,15,413,413,1,65181,66684,68846
p6,Baseline2,16,343,343,1,69685,71189,75581
p6,Baseline2,17,121,121,1,77022,78526,81053
p6,Baseline2,18,213,413,0,82029,83532,85485
p6,Baseline2,19,141,141,1,86293,87797,91158
p6,Baseline2,20,132,134,0,92030,93533,95956
p6,Baseline2,21,342,132,0,126909,128417,130525
p6,Baseline2,22,121,141,0,131246,132749,136101
p6,Baseline2,23,342,342,1,136838,138342,139941
p6,Baseline2,24,212,213,0,140709,142212,144477
p6,Baseline2,25,321,321,1,145230,146733,149309
p6,Baseline2,26,424,424,1,150070,151573,153701
p6,Baseline2,27,142,141,0,154414,155918,158093
p6,Baseline2,28,231,431,0,158886,160390,162157
p6,Baseline2,29,434,434,1,162886,164389,166341
p6,Baseline2,30,242,242,1,167069,168574,171021
p6,Baseline2,31,321,341,0,171797,173301,176573
p6,Baseline2,32,323,343,0,177350,178854,181981
p6,Baseline2,33,141,141,1,182845,184348,186917
p6,Baseline2,34,421,421,1,187774,189278,191941
p6,Baseline2,35,123,143,0,192758,194262,196876
p6,Baseline2,36,231,231,1,197670,199173,201557
p6,Baseline2,37,123,243,0,202366,203869,205980
p6,Baseline2,38,231,432,0,206861,208364,210174
p6,Baseline2,39,243,241,0,210974,212477,215157
p6,Baseline2,40,242,232,0,215925,217428,219604
p6,Baseline2,41,131,131,1,250493,251999,254453
p6,Baseline2,42,134,134,1,255182,256689,258541
p6,Baseline2,43,313,313,1,259646,261149,263300
p6,Baseline2,44,242,434,0,264069,265573,267405
p6,Baseline2,45,323,324,0,268557,270061,272685
p6,Baseline2,46,431,431,1,273597,275101,277413
p6,Baseline2,47,212,414,0,278245,279748,282005
p6,Baseline2,48,421,421,1,282757,284260,286861
p6,Baseline2,49,424,424,1,287573,289077,291068
p6,Baseline2,50,341,341,1,292037,293540,295596
p6,Baseline2,51,341,341,1,296357,297860,300013
p6,Baseline2,52,214,214,1,300797,302301,304221
p6,Baseline2,53,432,432,1,305022,306526,310533
p6,Baseline2,54,143,243,0,311334,312839,316573
p6,Baseline2,55,124,124,1,317381,318885,321093
p6,Baseline2,56,321,121,0,321893,323396,325597
p6,Baseline2,57,413,423,0,326414,327917,332253
p6,Baseline2,58,134,134,1,332989,334492,336397
p6,Baseline2,59,143,143,1,337261,338765,341645
p6,Baseline2,60,413,431,0,342421,343925,346069
p6,Baseline2,61,132,134,0,376909,378415,380565
p6,Baseline2,62,241,241,1,381333,382837,386109
p6,Baseline2,63,424,424,1,386861,388365,390341
p6,Baseline2,64,434,434,1,391094,392597,395045
p6,Baseline2,65,412,424,0,395813,397317,399093
p6,Baseline2,66,434,434,1,400229,401734,405213
p6,Baseline2,67,142,424,0,405990,407493,409965
p6,Baseline2,68,324,343,0,410789,412292,415485
p6,Baseline2,69,314,314,1,416278,417790,420029
p6,Baseline2,70,212,413,0,420853,422358,424717
p6,Baseline2,71,341,341,1,425526,427030,429669
p6,Baseline2,72,132,132,1,430486,431990,434285
p6,Baseline2,73,143,131,0,435061,436566,438829
