id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p8,Baseline2,1,234,234,1,6670,8181,10757
p8,Baseline2,2,323,323,1,11590,13094,15414
p8,Baseline2,3,142,141,0,16663,18166,21063
p8,Baseline2,4,314,314,1,21847,23351,25485
p8,Baseline2,5,213,213,1,26647,28150,30302
p8,Baseline2,6,121,141,0,31110,32614,34573
p8,Baseline2,7,313,313,1,35342,36846,39326
p8,Baseline2,8,123,143,0,40134,41637,43861
p8,Baseline2,9,123,143,0,44687,46190,49149
p8,Baseline2,10,414,414,1,49981,51484,53973
p8,Baseline2,11,312,314,0,54846,56349,58846
p8,Baseline2,12,423,423,1,59630,61134,63221
p8,Baseline2,13,421,421,1,64118,65621,68238
p8,Baseline2,14,121,121,1,69022,70526,74486
p8,Baseline2,15,242,242,1,75198,76702,80542
p8,Baseline2,16,212,212,1,81390,82894,85886
p8,Baseline2,17,123,123,1,86582,88086,90997
p8,Baseline2,18,143,143,1,92062,93565,95438
p8,Baseline2,19,312,314,0,96198,97702,99429
p8,Baseline2,20,342,342,1,100255,101758,106750
p8,Baseline2,21,124,124,1,138078,139583,141453
p8,Baseline2,22,121,121,1,142198,143705,146197
p8,Baseline2,23,321,321,1,147054,148558,151678
p8,Baseline2,24,131,131,1,152414,153917,156221
p8,Baseline2,25,414,414,1,157022,158526,160845
p8,Baseline2,26,312,314,0,161582,163085,165214
p8,Baseline2,27,324,324,1,166046,167549,170989
p8,Baseline2,28,231,231,1,171743,173246,174837
p8,Baseline2,29,421,421,1,175574,177078,179349
p8,Baseline2,30,141,141,1,180247,181750,184309
p8,Baseline2,31,314,314,1,185182,186685,188710
p8,Baseline2,32,434,434,1,189438,190942,193725
p8,Baseline2,33,143,143,1,194654,196159,198366
p8,Baseline2,34,314,314,1,199150,200654,203445
p8,Baseline2,35,434,434,1,204166,205670,208157
p8,Baseline2,36,413,413,1,208918,210421,212749
p8,Baseline2,37,134,134,1,213558,215062,224573
p8,Baseline2,38,341,341,1,225294,226798,229054
p8,Baseline2,39,142,142,1,229974,231480,233854
p8,Baseline2,40,421,421,1,235254,236758,239126
p8,Baseline2,41,343,343,1,270967,272472,274909
p8,Baseline2,42,234,234,1,276286,277791,280549
