id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p8,Baseline1,1,421,421,1,3829,5332,7452
p8,Baseline1,2,132,132,1,8221,9724,12364
p8,Baseline1,3,234,234,1,13726,15231,17677
p8,Baseline1,4,323,323,1,19309,20812,22796
p8,Baseline1,5,424,424,1,23614,25117,26940
p8,Baseline1,6,242,424,0,27766,29271,50396
p8,Baseline1,7,343,343,1,51085,52597,55044
p8,Baseline1,8,341,341,1,55989,57493,59772
p8,Baseline1,9,212,212,1,60685,62192,64325
p8,Baseline1,10,241,241,1,65085,66588,68804
p8,Baseline1,11,214,214,1,69613,71116,73524
p8,Baseline1,12,232,234,0,74957,76461,78988
p8,Baseline1,13,413,413,1,79837,81340,83236
p8,Baseline1,14,213,213,1,84053,85556,89756
p8,Baseline1,15,414,414,1,90461,91964,93868
p8,Baseline1,16,432,432,1,94652,96156,100413
p8,Baseline1,17,143,123,0,101149,102652,104748
p8,Baseline1,18,423,423,1,105469,106973,109244
p8,Baseline1,19,134,134,1,110133,111636,113396
p8,Baseline1,20,231,231,1,114493,115997,119124
p8,Baseline1,21,313,313,1,155197,156704,158772
p8,Baseline1,22,134,134,1,159541,161047,162541
p8,Baseline1,23,431,431,1,163325,164828,166765
p8,Baseline1,24,212,212,1,167437,168941,170652
p8,Baseline1,25,342,424,0,171357,172861,177277
p8,Baseline1,26,242,242,1,178029,179533,181813
p8,Baseline1,27,121,121,1,182572,184076,185492
p8,Baseline1,28,421,421,1,186285,187789,189476
p8,Baseline1,29,243,243,1,190253,191756,195621
p8,Baseline1,30,231,231,1,196357,197861,199933
p8,Baseline1,31,413,413,1,200621,202125,207093
p8,Baseline1,32,314,314,1,208037,209541,212164
p8,Baseline1,33,321,321,1,212877,214380,216981
p8,Baseline1,34,242,242,1,217685,219188,221364
p8,Baseline1,35,341,341,1,222101,223605,225404
p8,Baseline1,36,123,123,1,226101,227604,229580
p8,Baseline1,37,312,314,0,230461,231965,234060
p8,Baseline1,38,431,431,1,234813,236316,238277
p8,Baseline1,39,241,241,1,239197,240700,242244
p8,Baseline1,40,342,342,1,242997,244500,246348
p8,Baseline1,41,323,323,1,277877,279384,281220
p8,Baseline1,42,423,423,1,282053,283556,285644
p8,Baseline1,43,132,134,0,286341,287845,290140
p8,Baseline1,44,434,434,1,290861,292365,294628
p8,Baseline1,45,324,124,0,295365,296869,299172
p8,Baseline1,46,141,141,1,300053,301557,304012
p8,Baseline1,47,424,424,1,304764,306268,312205
p8,Baseline1,48,324,124,0,312917,314420,316172
p8,Baseline1,49,232,234,0,316949,318452,320829
p8,Baseline1,50,213,213,1,321517,323020,324700
p8,Baseline1,51,121,141,0,325437,326941,329532
p8,Baseline1,52,343,343,1,330293,331796,333964
p8,Baseline1,53,342,342,1,334758,336261,338517
p8,Baseline1,54,324,324,1,339237,340741,343780
p8,Baseline1,55,243,243,1,344494,345997,347844
p8,Baseline1,56,423,423,1,348621,350130,352364
p8,Baseline1,57,212,212,1,353085,354589,356948
p8,Baseline1,58,243,243,1,357709,359212,360908
p8,Baseline1,59,414,414,1,361757,363260,366036
p8,Baseline1,60,424,424,1,367005,368509,370484
p8,Baseline1,61,132,132,1,401821,403328,405941
p8,Baseline1,62,313,313,1,406669,408174,410492
p8,Baseline1,63,231,231,1,411269,412773,414740
p8,Baseline1,64,143,143,1,415533,417036,419188
p8,Baseline1,65,124,124,1,420045,421548,425820
p8,Baseline1,66,414,414,1,427325,428829,431724
p8,Baseline1,67,134,134,1,432486,433989,436052
p8,Baseline1,68,432,434,0,436877,438386,441541
p8,Baseline1,69,312,314,0,442261,443766,446212
p8,Baseline1,70,131,131,1,450613,452117,454908
p8,Baseline1,71,214,214,1,455604,457107,459140
p8,Baseline1,72,131,131,1,459860,461364,463244
p8,Baseline1,73,421,421,1,463973,465476,467252
p8,Baseline1,74,431,431,1,467949,469453,472708
p8,Baseline1,75,321,321,1,473902,475405,480452
p8,Baseline1,76,123,143,0,481261,482765,484924
p8,Baseline1,77,131,131,1,485726,487236,489509
p8,Baseline1,78,434,434,1,490229,491735,494196
p8,Baseline1,79,313,313,1,494869,496373,498412
p8,Baseline1,80,323,323,1,499357,500861,502940
p8,Baseline1,81,412,414,0,534501,536011,538412
p8,Baseline1,82,141,141,1,539350,540854,545428
p8,Baseline1,83,432,432,1,546141,547646,551389
p8,Baseline1,84,434,434,1,552181,553684,555557
