id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p12,Baseline2,1,323,324,0,182765,184277,186805
p12,Baseline2,2,234,234,1,187652,189156,191188
p12,Baseline2,3,212,214,0,191956,193462,196892
p12,Baseline2,4,143,143,1,197805,199309,203260
p12,Baseline2,5,423,423,1,204254,205758,208044
p12,Baseline2,6,241,241,1,208885,210388,212396
