id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p9,Baseline1,1,121,121,1,3135,4638,6982
p9,Baseline1,2,413,413,1,7935,9445,11599
p9,Baseline1,3,212,212,1,12383,13887,16758
p9,Baseline1,4,121,121,1,17495,18998,21222
p9,Baseline1,5,143,143,1,21951,23455,25927
p9,Baseline1,6,432,432,1,26679,28182,30439
p9,Baseline1,7,243,243,1,31335,32839,35126
p9,Baseline1,8,432,432,1,35920,37423,39863
p9,Baseline1,9,343,343,1,40639,42143,45095
p9,Baseline1,10,412,412,1,45855,47360,50255
p9,Baseline1,11,421,421,1,51399,52902,56255
p9,Baseline1,12,431,431,1,57015,58519,60590
p9,Baseline1,13,323,343,0,61343,62847,65079
p9,Baseline1,14,234,234,1,65807,67311,71190
p9,Baseline1,15,312,312,1,71927,73431,76671
p9,Baseline1,16,213,213,1,77431,78938,81991
p9,Baseline1,17,412,412,1,82800,84302,86543
p9,Baseline1,18,124,124,1,87280,88783,91103
p9,Baseline1,19,434,434,1,91862,93368,95934
p9,Baseline1,20,423,423,1,96688,98192,100703
p9,Baseline1,21,321,321,1,131887,133396,135847
p9,Baseline1,22,124,124,1,137063,138567,140607
p9,Baseline1,23,121,121,1,141335,142841,144951
p9,Baseline1,24,123,121,0,145655,147159,149614
p9,Baseline1,25,134,134,1,150344,151848,154318
p9,Baseline1,26,424,424,1,155032,156536,158711
p9,Baseline1,27,434,434,1,159408,160911,163398
p9,Baseline1,28,431,431,1,164151,165654,168046
p9,Baseline1,29,423,421,0,168792,170296,172591
p9,Baseline1,30,314,314,1,173287,174790,177223
p9,Baseline1,31,143,143,1,177919,179423,182039
p9,Baseline1,32,414,414,1,182832,184336,189231
p9,Baseline1,33,212,212,1,189992,191496,194318
p9,Baseline1,34,341,341,1,195152,196655,199367
p9,Baseline1,35,424,424,1,201759,203263,206135
p9,Baseline1,36,231,231,1,206895,208400,210982
p9,Baseline1,37,323,343,0,211727,213230,216022
p9,Baseline1,38,232,434,0,216799,218303,220615
p9,Baseline1,39,343,343,1,221415,222918,225959
p9,Baseline1,40,131,131,1,226712,228215,230471
p9,Baseline1,41,142,142,1,261527,263036,266919
p9,Baseline1,42,312,312,1,267663,269166,271583
p9,Baseline1,43,132,132,1,272375,273878,276238
p9,Baseline1,44,143,143,1,276991,278494,280711
p9,Baseline1,45,243,243,1,281439,282942,285694
p9,Baseline1,46,323,323,1,286463,287967,290544
p9,Baseline1,47,242,242,1,291295,292798,296246
p9,Baseline1,48,342,342,1,296983,298486,301727
p9,Baseline1,49,341,341,1,302519,304023,306383
p9,Baseline1,50,423,243,0,307183,308692,311542
p9,Baseline1,51,241,241,1,312367,313873,316686
p9,Baseline1,52,314,314,1,317520,319024,321502
p9,Baseline1,53,241,241,1,322279,323782,326814
p9,Baseline1,54,231,431,0,327623,329128,331839
p9,Baseline1,55,421,421,1,332600,334104,336222
p9,Baseline1,56,412,414,0,337023,338527,342607
p9,Baseline1,57,324,324,1,343487,344991,347311
p9,Baseline1,58,342,324,0,348095,349600,353086
p9,Baseline1,59,141,143,0,353855,355360,358014
p9,Baseline1,60,421,321,0,359143,360647,362838
p9,Baseline1,61,212,212,1,394136,395642,397887
p9,Baseline1,62,131,131,1,398647,400150,402431
p9,Baseline1,63,414,414,1,403215,404719,407606
p9,Baseline1,64,324,324,1,408345,409848,412214
p9,Baseline1,65,141,141,1,412967,414471,417071
p9,Baseline1,66,341,341,1,417800,419303,421846
p9,Baseline1,67,142,142,1,422823,424327,427038
p9,Baseline1,68,424,424,1,427815,429318,431599
p9,Baseline1,69,413,413,1,432439,433942,436206
p9,Baseline1,70,314,312,0,436967,438470,441279
p9,Baseline1,71,241,241,1,442023,443526,446143
p9,Baseline1,72,123,121,0,447055,448558,452271
p9,Baseline1,73,313,313,1,453007,454510,457494
p9,Baseline1,74,321,321,1,458327,459832,462318
p9,Baseline1,75,213,213,1,463038,464542,467823
p9,Baseline1,76,134,134,1,468680,470183,473255
p9,Baseline1,77,232,232,1,474031,475536,479486
p9,Baseline1,78,243,243,1,480304,481807,484918
p9,Baseline1,79,213,213,1,486927,488430,491015
p9,Baseline1,80,313,313,1,491943,493453,496047
p9,Baseline1,81,214,214,1,527047,528560,531631
p9,Baseline1,82,431,431,1,532383,533886,536151
p9,Baseline1,83,324,324,1,536903,538406,540894
p9,Baseline1,84,242,242,1,541623,543127,545663
p9,Baseline1,85,234,234,1,546431,547934,550471
p9,Baseline1,86,313,313,1,551280,552783,555294
p9,Baseline1,87,231,231,1,556032,557535,559830
p9,Baseline1,88,134,134,1,560607,562117,564374
p9,Baseline1,89,413,413,1,565103,566606,569038
p9,Baseline1,90,242,424,0,569823,571326,574167
p9,Baseline1,91,132,134,0,574919,576425,578950
p9,Baseline1,92,123,123,1,579736,581240,583743
p9,Baseline1,93,234,234,1,585247,586753,589318
