id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p3,Baseline2,1,312,312,1,17981,19494,21637
p3,Baseline2,2,431,431,1,22446,23949,27459
p3,Baseline2,3,313,313,1,28238,29743,33740
p3,Baseline2,4,212,212,1,34557,36060,38283
p3,Baseline2,5,212,212,1,39084,40587,42692
p3,Baseline2,6,231,231,1,43412,44915,47660
p3,Baseline2,7,142,142,1,48388,49890,51460
p3,Baseline2,8,141,141,1,52229,53732,57044
p3,Baseline2,9,323,121,0,59396,60899,63435
p3,Baseline2,10,313,313,1,64172,65676,67292
p3,Baseline2,11,132,132,1,68012,69516,71212
p3,Baseline2,12,414,414,1,71924,73437,74988
p3,Baseline2,13,134,234,0,75684,77187,82740
p3,Baseline2,14,421,421,1,83509,85012,87275
p3,Baseline2,15,321,321,1,88173,89677,91700
p3,Baseline2,16,412,414,0,92372,93875,96355
p3,Baseline2,17,414,414,1,97173,98676,100341
p3,Baseline2,18,213,213,1,101133,102636,104643
p3,Baseline2,19,423,423,1,105453,106956,109156
p3,Baseline2,20,434,214,0,109828,111331,113628
p3,Baseline2,21,342,242,0,144748,146260,149884
p3,Baseline2,22,312,142,0,150597,152100,154780
p3,Baseline2,23,321,321,1,155540,157043,159932
p3,Baseline2,24,143,143,1,160645,162149,164334
p3,Baseline2,25,231,232,0,165133,166636,168652
p3,Baseline2,26,232,212,0,169348,170851,173596
p3,Baseline2,27,431,431,1,174404,175907,178076
p3,Baseline2,28,131,131,1,178796,180300,182508
p3,Baseline2,29,123,143,0,183348,184851,186539
p3,Baseline2,30,413,413,1,187372,188875,189851
p3,Baseline2,31,312,312,1,190564,192067,197124
p3,Baseline2,32,412,414,0,198012,199515,201669
p3,Baseline2,33,212,212,1,202429,203931,205788
p3,Baseline2,34,314,312,0,206597,208107,210475
p3,Baseline2,35,434,434,1,211204,212708,215892
p3,Baseline2,36,131,131,1,216612,218116,220220
p3,Baseline2,37,421,421,1,220908,222411,224603
p3,Baseline2,38,242,242,1,225285,226790,228939
p3,Baseline2,39,414,414,1,229613,231116,234508
p3,Baseline2,40,241,241,1,235285,236789,239036
p3,Baseline2,41,231,431,0,269932,271441,273795
p3,Baseline2,42,214,214,1,274628,276132,280964
p3,Baseline2,43,343,143,0,281812,283315,285364
p3,Baseline2,44,142,142,1,286356,287859,290940
p3,Baseline2,45,242,242,1,291708,293213,294900
p3,Baseline2,46,431,412,0,295573,297077,299452
p3,Baseline2,47,242,242,1,300156,301660,303820
p3,Baseline2,48,123,123,1,304524,306027,308972
p3,Baseline2,49,343,421,0,309749,311253,313707
p3,Baseline2,50,313,313,1,314428,315932,318084
p3,Baseline2,51,432,434,0,318852,320355,321964
p3,Baseline2,52,241,241,1,322820,324323,326483
p3,Baseline2,53,214,214,1,327268,328771,330651
p3,Baseline2,54,131,131,1,331332,332835,335259
p3,Baseline2,55,323,343,0,336062,337565,343292
p3,Baseline2,56,124,123,0,344140,345644,348612
p3,Baseline2,57,314,314,1,349340,350843,354411
p3,Baseline2,58,132,134,0,356717,358221,361716
p3,Baseline2,59,142,142,1,362572,364076,365691
p3,Baseline2,60,341,341,1,366477,367980,370084
p3,Baseline2,61,214,214,1,401188,402696,404884
p3,Baseline2,62,234,232,0,405566,407074,408948
p3,Baseline2,63,341,141,0,409652,411156,413221
p3,Baseline2,64,432,232,0,413924,415427,417884
p3,Baseline2,65,424,424,1,418590,420094,423851
p3,Baseline2,66,423,423,1,425372,426874,428876
p3,Baseline2,67,141,141,1,429612,431115,433036
p3,Baseline2,68,434,214,0,433733,435236,438147
p3,Baseline2,69,424,424,1,438892,440394,442780
p3,Baseline2,70,134,134,1,443452,444958,447884
p3,Baseline2,71,423,423,1,449988,451491,453404
p3,Baseline2,72,121,143,0,454092,455598,457556
p3,Baseline2,73,234,234,1,458484,459988,465140
p3,Baseline2,74,432,432,1,465828,467331,469780
p3,Baseline2,75,121,121,1,470476,471980,475164
p3,Baseline2,76,321,341,0,476180,477683,480427
p3,Baseline2,77,342,342,1,481157,482661,485276
p3,Baseline2,78,324,324,1,486228,487732,491292
p3,Baseline2,79,413,413,1,491948,493452,495660
p3,Baseline2,80,213,213,1,496389,497892,500340
p3,Baseline2,81,424,424,1,531284,532797,535596
p3,Baseline2,82,213,213,1,536436,537939,541156
p3,Baseline2,83,132,134,0,541964,543467,545283
p3,Baseline2,84,341,141,0,546044,547548,550291
p3,Baseline2,85,324,321,0,551085,552589,557716
p3,Baseline2,86,232,232,1,558476,559980,562612
p3,Baseline2,87,124,124,1,563284,564787,566500
p3,Baseline2,88,324,324,1,567236,568739,571101
p3,Baseline2,89,134,134,1,571789,573293,575108
p3,Baseline2,90,243,243,1,575812,577316,579572
p3,Baseline2,91,232,234,0,580229,581733,583692
p3,Baseline2,92,421,421,1,584436,585939,588803
p3,Baseline2,93,241,241,1,589549,591052,593316
p3,Baseline2,94,123,143,0,594029,595532,597971
p3,Baseline2,95,413,413,1,598692,600195,602251
p3,Baseline2,96,143,141,0,603157,604660,606755
p3,Baseline2,97,121,121,1,607404,608907,611796
p3,Baseline2,98,124,124,1,612604,614108,616508
p3,Baseline2,99,323,343,0,617420,618923,621027
p3,Baseline2,100,243,243,1,622276,623779,625772
p3,Baseline2,101,314,314,1,656740,658251,661115
p3,Baseline2,102,243,243,1,662052,663555,665660
p3,Baseline2,103,141,143,0,666516,668019,670412
p3,Baseline2,104,412,432,0,671124,672626,675844
p3,Baseline2,105,342,342,1,676964,678467,680931
p3,Baseline2,106,234,234,1,681708,683215,685148
p3,Baseline2,107,143,143,1,685908,687414,689443
p3,Baseline2,108,343,343,1,690220,691724,693339
