id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p10,Baseline2,1,234,234,1,31982,33494,36325
p10,Baseline2,2,243,243,1,37438,38941,41414
p10,Baseline2,3,232,434,0,42318,43824,46678
p10,Baseline2,4,432,432,1,47823,49327,52846
p10,Baseline2,5,412,414,0,53814,55317,59190
p10,Baseline2,6,341,341,1,60230,61734,64910
p10,Baseline2,7,342,342,1,65855,67358,70743
p10,Baseline2,8,343,343,1,71815,73318,75982
p10,Baseline2,9,214,214,1,76950,78453,83350
p10,Baseline2,10,341,341,1,84358,85861,88510
p10,Baseline2,11,413,413,1,89823,91325,94213
p10,Baseline2,12,241,241,1,95303,96811,99534
p10,Baseline2,13,412,414,0,100742,102246,106246
p10,Baseline2,14,343,343,1,107175,108678,111191
p10,Baseline2,15,314,314,1,112062,113565,115958
p10,Baseline2,16,123,143,0,117095,118599,121029
p10,Baseline2,17,241,241,1,123734,125238,127910
p10,Baseline2,18,121,141,0,128871,130373,133126
p10,Baseline2,19,321,341,0,134174,135678,138910
p10,Baseline2,20,324,324,1,140151,141654,143910
p10,Baseline2,21,212,212,1,176462,177972,181270
p10,Baseline2,22,324,324,1,182462,183966,186318
p10,Baseline2,23,232,234,0,187567,189070,191903
p10,Baseline2,24,432,432,1,192878,194382,197005
p10,Baseline2,25,124,123,0,198151,199654,201654
p10,Baseline2,26,412,414,0,202590,204093,207126
p10,Baseline2,27,323,321,0,208646,210149,214142
p10,Baseline2,28,313,313,1,215151,216655,218990
p10,Baseline2,29,131,131,1,220015,221518,225382
p10,Baseline2,30,423,423,1,226415,227922,230605
p10,Baseline2,31,423,421,0,231566,233069,235565
p10,Baseline2,32,141,141,1,237206,238709,241622
p10,Baseline2,33,134,134,1,244095,245598,247846
p10,Baseline2,34,314,314,1,248799,250302,253118
p10,Baseline2,35,234,434,0,254183,255689,258270
p10,Baseline2,36,342,342,1,259278,260781,263837
p10,Baseline2,37,421,421,1,264910,266414,268974
p10,Baseline2,38,123,121,0,270198,271702,273894
p10,Baseline2,39,231,231,1,275094,276598,279302
p10,Baseline2,40,214,214,1,280382,281886,284702
p10,Baseline2,41,242,242,1,316422,317929,320638
p10,Baseline2,42,212,212,1,321855,323361,325622
p10,Baseline2,43,121,121,1,326766,328269,330878
p10,Baseline2,44,424,424,1,332254,333758,336357
p10,Baseline2,45,142,142,1,337463,338966,342022
p10,Baseline2,46,312,314,0,343943,345447,348822
p10,Baseline2,47,424,424,1,350143,351647,354190
p10,Baseline2,48,213,213,1,355366,356870,359446
p10,Baseline2,49,324,342,0,360430,361934,364525
p10,Baseline2,50,243,243,1,365926,367429,369758
p10,Baseline2,51,132,132,1,370886,372390,374949
p10,Baseline2,52,434,434,1,375998,377502,379638
p10,Baseline2,53,143,143,1,380646,382149,384182
p10,Baseline2,54,434,434,1,385134,386637,388574
p10,Baseline2,55,132,134,0,389479,390982,393206
p10,Baseline2,56,313,313,1,394366,395870,397917
p10,Baseline2,57,323,343,0,398942,400445,402758
p10,Baseline2,58,314,314,1,403871,405375,407549
p10,Baseline2,59,134,134,1,408567,410070,412214
p10,Baseline2,60,321,321,1,413271,414775,417357
p10,Baseline2,61,424,424,1,450446,451956,454654
p10,Baseline2,62,321,341,0,455671,457174,459158
p10,Baseline2,63,231,231,1,460102,461606,463742
p10,Baseline2,64,214,214,1,464790,466293,469061
p10,Baseline2,65,313,313,1,470127,471630,474182
p10,Baseline2,66,131,131,1,475295,476799,479038
p10,Baseline2,67,414,414,1,479927,481431,484054
p10,Baseline2,68,142,142,1,485031,486534,489086
p10,Baseline2,69,432,412,0,489950,491454,495070
p10,Baseline2,70,343,343,1,496030,497534,499934
p10,Baseline2,71,414,414,1,500998,502501,505326
p10,Baseline2,72,323,323,1,506655,508158,510733
p10,Baseline2,73,131,131,1,511822,513325,515885
p10,Baseline2,74,423,421,0,516934,518437,521782
p10,Baseline2,75,341,341,1,523670,525174,527621
p10,Baseline2,76,312,314,0,528686,530190,532430
p10,Baseline2,77,434,434,1,533447,534951,537414
p10,Baseline2,78,414,414,1,538607,540110,542549
p10,Baseline2,79,413,413,1,543494,544997,549406
p10,Baseline2,80,213,213,1,550734,552238,555966
p10,Baseline2,81,242,242,1,589494,591001,593662
p10,Baseline2,82,413,413,1,594590,596093,598670
p10,Baseline2,83,123,123,1,599623,601126,603462
p10,Baseline2,84,213,213,1,604495,605999,607998
p10,Baseline2,85,241,241,1,608918,610422,612318
p10,Baseline2,86,312,312,1,613286,614790,617390
p10,Baseline2,87,342,342,1,618303,619806,622102
p10,Baseline2,88,121,141,0,622927,624430,629758
p10,Baseline2,89,143,143,1,630783,632286,634590
p10,Baseline2,90,242,242,1,635590,637093,639781
p10,Baseline2,91,124,143,0,640870,642373,644846
p10,Baseline2,92,132,134,0,645895,647398,650310
p10,Baseline2,93,124,124,1,651294,652798,655797
p10,Baseline2,94,421,421,1,656759,658262,661053
p10,Baseline2,95,431,431,1,662431,663934,666790
p10,Baseline2,96,212,212,1,667798,669302,672317
p10,Baseline2,97,243,243,1,673366,674869,678790
p10,Baseline2,98,234,234,1,680158,681661,683846
p10,Baseline2,99,141,141,1,684902,686406,689974
p10,Baseline2,100,134,134,1,691230,692733,695166
p10,Baseline2,101,141,141,1,738655,740163,743078
p10,Baseline2,102,143,143,1,744063,745573,747621
p10,Baseline2,103,142,142,1,748582,750086,752422
p10,Baseline2,104,421,421,1,753391,754894,757534
p10,Baseline2,105,431,431,1,758430,759935,762901
p10,Baseline2,106,431,431,1,763911,765414,767733
p10,Baseline2,107,232,212,0,768662,770166,772566
p10,Baseline2,108,231,231,1,773566,775070,777350
