id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p11,Baseline1,55,323,321,0,466797,468302,472021
p11,Baseline1,56,343,341,0,474077,475586,487357
p11,Baseline1,57,432,432,1,488549,490055,494605
p11,Baseline1,58,231,231,1,496069,497581,501044
p11,Baseline1,59,213,213,1,502036,503540,509764
p11,Baseline1,60,424,424,1,510933,512436,515268
p11,Baseline1,61,432,432,1,546269,547778,551916
p11,Baseline1,62,341,142,0,552861,554365,558004
p11,Baseline1,63,342,142,0,560869,562373,571948
p11,Baseline1,64,214,214,1,572741,574253,581292
p11,Baseline1,65,431,431,1,582869,584372,591036
p11,Baseline1,66,212,214,0,592038,593541,597308
p11,Baseline1,67,241,243,0,598741,600245,606516
p11,Baseline1,68,312,312,1,613094,614600,617165
p11,Baseline1,69,124,142,0,618206,619711,623044
p11,Baseline1,70,132,132,1,624388,625892,628533
p11,Baseline1,71,414,414,1,631557,633061,643668
p11,Baseline1,72,424,424,1,644653,646163,656404
p11,Baseline1,73,412,424,0,657765,659270,664909
p11,Baseline1,74,214,214,1,665764,667268,670540
p11,Baseline1,75,313,124,0,671485,672989,690652
p11,Baseline1,76,121,141,0,691789,693293,696181
p11,Baseline1,77,413,413,1,697117,698622,703844
p11,Baseline1,78,243,243,1,704797,706301,709876
p11,Baseline1,79,421,421,1,710805,712310,722124
p11,Baseline1,80,242,242,1,723221,724732,726780
p11,Baseline1,81,143,143,1,757901,759409,764436
p11,Baseline1,82,132,132,1,765389,766894,769420
p11,Baseline1,83,124,124,1,770341,771844,776580
p11,Baseline1,84,413,214,0,801781,803294,806149
p11,Baseline1,85,424,424,1,807069,808573,811140
p11,Baseline1,86,412,412,1,811940,813444,819653
p11,Baseline1,87,423,423,1,820677,822181,825500
p11,Baseline1,88,242,242,1,826373,827877,831500
p11,Baseline1,89,341,341,1,832334,833837,838316
p11,Baseline1,90,413,413,1,839292,840796,844141
p11,Baseline1,91,421,421,1,844885,846388,850740
p11,Baseline1,92,314,314,1,854989,856493,860717
p11,Baseline1,93,434,212,0,878373,879881,887364
p11,Baseline1,94,342,142,0,888557,890064,893940
p11,Baseline1,95,143,141,0,894790,896293,899164
p11,Baseline1,96,414,414,1,900006,901509,903805
p11,Baseline1,97,423,421,0,904693,906196,912372
p11,Baseline1,98,143,143,1,913277,914781,918068
p11,Baseline1,99,321,343,0,918812,920316,923565
p11,Baseline1,100,434,434,1,924533,926035,929708
p11,Baseline1,101,313,123,0,961661,963170,967060
p11,Baseline1,102,141,143,0,967965,969468,972780
p11,Baseline1,103,243,242,0,974061,975564,981772
p11,Baseline1,104,232,234,0,982669,984173,989580
p11,Baseline1,105,131,131,1,990949,992457,1007508
p11,Baseline1,106,142,142,1,1008820,1010330,1014164
p11,Baseline1,107,134,134,1,1015068,1016571,1019828
p11,Baseline1,108,312,312,1,1024660,1026164,1038308
