id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p4,Baseline1,1,314,123,0,3814,5318,7814
p4,Baseline1,2,143,231,0,8551,10055,12262
p4,Baseline1,3,413,421,0,12943,14446,16119
p4,Baseline1,4,143,231,0,16839,18342,19958
p4,Baseline1,5,434,313,0,20688,22191,24390
p4,Baseline1,6,234,413,0,25143,26647,29326
p4,Baseline1,7,421,321,0,30079,31583,34159
p4,Baseline1,8,432,314,0,34967,36470,38366
p4,Baseline1,9,132,212,0,39096,40599,42726
p4,Baseline1,10,314,123,0,43496,45000,46822
p4,Baseline1,11,141,232,0,47607,49110,51759
p4,Baseline1,12,432,314,0,52567,54070,55951
p4,Baseline1,13,412,324,0,56687,58191,60366
p4,Baseline1,14,123,241,0,61087,62591,64510
p4,Baseline1,15,312,124,0,65271,66775,68934
p4,Baseline1,16,432,314,0,69702,71206,73863
p4,Baseline1,17,243,431,0,74743,76247,78615
p4,Baseline1,18,232,424,0,79407,80910,82903
p4,Baseline1,19,423,321,0,83624,85127,86934
p4,Baseline1,20,131,121,0,87678,89182,93638
p4,Baseline1,21,421,421,1,126583,128093,132046
p4,Baseline1,22,123,231,0,132839,134343,136094
p4,Baseline1,23,212,424,0,136831,138336,140183
p4,Baseline1,24,414,323,0,146006,147509,151686
p4,Baseline1,25,323,141,0,152551,154055,156415
p4,Baseline1,26,121,242,0,157382,158885,160711
p4,Baseline1,27,414,323,0,161583,163086,166422
p4,Baseline1,28,124,243,0,167223,168726,170590
p4,Baseline1,29,343,131,0,171343,172847,175494
p4,Baseline1,30,243,431,0,176279,177783,180150
p4,Baseline1,31,321,142,0,180887,182391,184982
p4,Baseline1,32,242,434,0,185879,187382,189278
p4,Baseline1,33,123,244,0,190095,191598,193894
p4,Baseline1,34,131,212,0,200543,202048,206182
p4,Baseline1,35,242,434,0,207071,208574,211783
p4,Baseline1,36,132,214,0,212735,214238,217159
p4,Baseline1,37,212,424,0,217983,219487,221655
p4,Baseline1,38,242,434,0,222463,223966,225950
p4,Baseline1,39,414,323,0,226735,228239,230351
p4,Baseline1,40,343,131,0,231590,233094,235159
p4,Baseline1,41,141,242,0,268447,269954,272359
p4,Baseline1,42,243,431,0,273199,274703,276566
p4,Baseline1,43,314,123,0,277471,278974,281352
p4,Baseline1,44,142,234,0,282167,283670,286046
p4,Baseline1,45,131,212,0,286823,288327,290518
p4,Baseline1,46,241,432,0,291374,292878,295198
p4,Baseline1,47,121,242,0,296039,297543,299871
p4,Baseline1,48,324,143,0,300663,302167,304062
p4,Baseline1,49,142,232,0,304871,306374,308615
p4,Baseline1,50,231,412,0,309407,310910,313286
p4,Baseline1,51,234,413,0,314031,315535,317871
p4,Baseline1,52,342,132,0,318631,320134,322566
p4,Baseline1,53,434,424,0,323295,324798,327398
p4,Baseline1,54,412,323,0,328263,329767,332198
p4,Baseline1,55,323,141,0,333007,334511,337190
p4,Baseline1,56,213,421,0,337991,339494,341359
p4,Baseline1,57,423,421,0,342190,343694,345886
p4,Baseline1,58,421,342,0,346695,348198,350735
p4,Baseline1,59,321,142,0,351471,352974,354878
p4,Baseline1,60,124,243,0,355631,357135,359270
p4,Baseline1,61,121,242,0,391191,392698,394638
p4,Baseline1,62,343,132,0,395423,396928,399118
p4,Baseline1,63,341,242,0,399862,401366,403430
p4,Baseline1,64,342,242,0,404142,405647,408398
p4,Baseline1,65,424,343,0,409135,410638,412535
p4,Baseline1,66,313,121,0,414359,415862,417718
p4,Baseline1,67,142,234,0,418423,419925,422078
p4,Baseline1,68,214,423,0,422799,424303,426022
p4,Baseline1,69,312,124,0,426703,428206,430766
p4,Baseline1,70,431,312,0,431575,433085,435334
p4,Baseline1,71,313,121,0,436055,437559,439070
p4,Baseline1,72,241,431,0,439847,441352,444206
p4,Baseline1,73,313,121,0,444927,446430,448662
p4,Baseline1,74,312,123,0,449383,450886,454878
p4,Baseline1,75,134,214,0,455782,457286,461854
p4,Baseline1,76,412,321,0,462639,464143,466278
p4,Baseline1,77,212,424,0,467015,468520,470150
p4,Baseline1,78,324,143,0,470887,472391,474894
p4,Baseline1,79,213,421,0,475615,477120,479126
p4,Baseline1,80,424,343,0,479887,481390,483382
p4,Baseline1,81,143,231,0,517935,519439,521542
p4,Baseline1,82,341,132,0,522383,523885,525799
p4,Baseline1,83,214,423,0,526560,528067,529807
p4,Baseline1,84,434,313,0,530559,532063,534310
p4,Baseline1,85,431,312,0,535103,536607,538494
p4,Baseline1,86,231,312,0,539270,540775,542702
p4,Baseline1,87,231,312,0,543423,544925,546918
p4,Baseline1,88,423,341,0,547782,549285,551014
p4,Baseline1,89,413,321,0,551814,553318,555166
p4,Baseline1,90,213,321,0,555951,557454,559742
p4,Baseline1,91,413,321,0,560519,562023,564358
p4,Baseline1,92,431,312,0,565135,566638,570462
p4,Baseline1,93,134,213,0,571216,572720,574822
p4,Baseline1,94,342,132,0,575616,577119,579254
p4,Baseline1,95,241,231,0,580078,581583,584014
p4,Baseline1,96,424,343,0,584855,586359,588398
p4,Baseline1,97,134,214,0,589207,590711,592534
p4,Baseline1,98,214,424,0,593342,594846,596958
p4,Baseline1,99,324,243,0,597767,599270,601374
p4,Baseline1,100,321,241,0,602143,603646,606239
p4,Baseline1,101,132,214,0,638775,640282,644230
p4,Baseline1,102,323,141,0,645000,646503,648502
p4,Baseline1,103,234,413,0,649262,650765,653077
p4,Baseline1,104,232,424,0,653863,655366,657622
p4,Baseline1,105,124,243,0,658407,659910,661606
p4,Baseline1,106,341,132,0,662327,663830,665702
p4,Baseline1,107,232,414,0,666479,667982,670286
p4,Baseline1,108,141,231,0,671055,672559,674791
