id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p12,Baseline1,1,313,213,0,4007,5510,8391
p12,Baseline1,2,341,341,1,9286,10792,13486
p12,Baseline1,3,231,231,1,14351,15855,17790
p12,Baseline1,4,123,324,0,18527,20033,23158
p12,Baseline1,5,231,231,1,23942,25446,28415
p12,Baseline1,6,423,413,0,29238,30742,33542
p12,Baseline1,7,432,434,0,34278,35781,38654
p12,Baseline1,8,412,414,0,41142,42645,46246
p12,Baseline1,9,232,212,0,47087,48591,51006
p12,Baseline1,10,321,321,1,51863,53368,55670
p12,Baseline1,11,414,414,1,56495,57998,60198
p12,Baseline1,12,212,414,0,61039,62543,64606
p12,Baseline1,13,242,241,0,65286,66790,69983
p12,Baseline1,14,412,214,0,70838,72341,75494
p12,Baseline1,15,142,141,0,76831,78336,81238
p12,Baseline1,16,341,341,1,82030,83534,85990
p12,Baseline1,17,214,214,1,86790,88294,90582
p12,Baseline1,18,232,232,1,91383,92887,95798
p12,Baseline1,19,431,431,1,96790,98295,100326
p12,Baseline1,20,243,243,1,101015,102519,105375
p12,Baseline1,21,121,121,1,136552,138057,140438
p12,Baseline1,22,421,421,1,141246,142749,144911
p12,Baseline1,23,241,241,1,145639,147144,151406
p12,Baseline1,24,431,231,0,152111,153615,155727
p12,Baseline1,25,413,434,0,156703,158206,160471
p12,Baseline1,26,242,241,0,161494,162998,166664
p12,Baseline1,27,343,343,1,167502,169006,171622
p12,Baseline1,28,342,342,1,172391,173895,176022
p12,Baseline1,29,124,124,1,176776,178279,180990
p12,Baseline1,30,314,314,1,182024,183528,186070
p12,Baseline1,31,314,314,1,186919,188422,190366
p12,Baseline1,32,324,124,0,191079,192583,195318
p12,Baseline1,33,131,131,1,196375,197879,200343
p12,Baseline1,34,342,342,1,201302,202806,205694
p12,Baseline1,35,431,431,1,206479,207983,210798
p12,Baseline1,36,121,343,0,211638,213141,215438
p12,Baseline1,37,421,421,1,216406,217910,220270
p12,Baseline1,38,234,234,1,221079,222582,225327
p12,Baseline1,39,412,434,0,226174,227678,229710
p12,Baseline1,40,434,434,1,230447,231951,234710
p12,Baseline1,41,424,424,1,268702,270210,273542
p12,Baseline1,42,132,142,0,274375,275879,278743
p12,Baseline1,43,413,413,1,279526,281030,283574
p12,Baseline1,44,231,231,1,284351,285854,287903
p12,Baseline1,45,243,241,0,288655,290158,292718
p12,Baseline1,46,142,142,1,293566,295070,299334
p12,Baseline1,47,212,214,0,300143,301646,304302
p12,Baseline1,48,121,141,0,305087,306591,308526
p12,Baseline1,49,432,434,0,309391,310894,313415
p12,Baseline1,50,341,241,0,314079,315583,318542
p12,Baseline1,51,143,143,1,319767,321271,323671
p12,Baseline1,52,321,321,1,324415,325920,328950
p12,Baseline1,53,123,123,1,329703,331208,333462
p12,Baseline1,54,141,141,1,334182,335686,338023
p12,Baseline1,55,312,314,0,338759,340263,342958
p12,Baseline1,56,124,124,1,343871,345374,348670
p12,Baseline1,57,313,313,1,349575,351080,353342
p12,Baseline1,58,423,423,1,354087,355591,357719
p12,Baseline1,59,414,434,0,358511,360014,362334
p12,Baseline1,60,123,143,0,363279,364783,367814
p12,Baseline1,61,321,321,1,402494,404000,406390
p12,Baseline1,62,312,314,0,407135,408641,410943
p12,Baseline1,63,424,424,1,411630,413134,415470
p12,Baseline1,64,324,324,1,416639,418143,420566
p12,Baseline1,65,432,432,1,421335,422839,425902
p12,Baseline1,66,241,243,0,426734,428238,431423
p12,Baseline1,67,323,323,1,432166,433670,436094
p12,Baseline1,68,242,242,1,436872,438374,442095
p12,Baseline1,69,423,423,1,442879,444382,446471
p12,Baseline1,70,213,213,1,447175,448678,450479
p12,Baseline1,71,314,314,1,451151,452655,454895
p12,Baseline1,72,213,213,1,455711,457214,459606
p12,Baseline1,73,134,134,1,460367,461871,463958
