id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p2,Approach,1,314,124,0,16836,18351,21460
p2,Approach,2,123,123,1,22484,23987,26451
p2,Approach,3,143,121,0,27675,29179,35531
p2,Approach,4,131,132,0,36628,38131,41515
p2,Approach,5,314,124,0,42484,43987,50123
p2,Approach,6,321,121,0,51067,52571,55691
p2,Approach,7,242,242,1,56668,58171,60499
p2,Approach,8,141,141,1,61539,63043,66594
p2,Approach,9,132,132,1,67731,69234,73003
p2,Approach,10,414,121,0,73995,75499,78339
p2,Approach,11,132,132,1,79395,80898,83507
p2,Approach,12,343,141,0,84539,86043,88683
p2,Approach,13,421,421,1,89803,91307,94035
p2,Approach,14,212,212,1,94893,96397,99650
p2,Approach,15,124,143,0,100820,102323,104467
p2,Approach,16,423,421,0,105323,106827,108627
p2,Approach,17,123,341,0,109595,111098,125595
p2,Approach,18,231,412,0,126524,128030,131043
p2,Approach,19,214,212,0,131907,133410,136490
p2,Approach,20,234,212,0,137395,138906,141251
p2,Approach,21,134,134,1,173027,174540,178171
p2,Approach,22,213,213,1,179268,180771,183667
p2,Approach,23,431,412,0,184803,186307,189250
p2,Approach,24,123,123,1,190204,191707,194283
p2,Approach,25,423,423,1,195140,196643,204475
p2,Approach,26,424,424,1,205771,207275,210930
p2,Approach,27,432,414,0,211883,213387,217307
p2,Approach,28,141,141,1,218363,219866,222883
p2,Approach,29,412,414,0,223771,225274,227835
p2,Approach,30,242,242,1,228676,230180,232899
p2,Approach,31,312,324,0,233763,235266,238171
p2,Approach,32,121,121,1,239131,240635,243330
p2,Approach,33,141,141,1,244252,245756,248378
p2,Approach,34,341,141,0,249411,250915,253531
p2,Approach,35,324,124,0,254532,256035,264314
p2,Approach,36,214,414,0,265155,266658,268755
p2,Approach,37,413,413,1,269595,271098,273058
p2,Approach,38,212,124,0,273899,275402,279595
p2,Approach,39,243,243,1,280491,281995,285027
p2,Approach,40,241,243,0,285867,287371,289787
p2,Approach,41,343,141,0,321260,322768,326915
p2,Approach,42,131,131,1,327819,329323,331795
p2,Approach,43,421,421,1,332643,334150,336626
p2,Approach,44,231,431,0,338828,340331,343570
p2,Approach,45,234,434,0,344579,346082,348762
p2,Approach,46,232,434,0,349651,351155,353507
p2,Approach,47,121,141,0,354548,356051,358898
p2,Approach,48,213,413,0,359899,361403,364906
p2,Approach,49,412,414,0,365747,367251,369810
p2,Approach,50,243,413,0,370899,372402,376106
p2,Approach,51,312,314,0,376883,378386,382562
p2,Approach,52,131,131,1,383499,385003,387066
p2,Approach,53,313,313,1,387931,389434,392130
p2,Approach,54,214,414,0,393067,394571,397202
p2,Approach,55,413,413,1,398283,399786,402570
p2,Approach,56,124,124,1,403507,405011,407539
p2,Approach,57,314,314,1,408579,410083,412722
p2,Approach,58,232,212,0,413635,415138,418394
p2,Approach,59,313,313,1,419458,420961,423250
p2,Approach,60,234,434,0,424156,425660,428018
p2,Approach,61,142,142,1,459723,461228,464170
p2,Approach,62,423,423,1,465051,466553,469010
p2,Approach,63,212,212,1,469907,471410,473259
p2,Approach,64,312,314,0,474107,475610,478002
p2,Approach,65,143,143,1,478924,480428,482289
p2,Approach,66,142,142,1,483114,484617,487011
p2,Approach,67,341,141,0,487930,489433,492026
p2,Approach,68,323,141,0,493010,494515,497066
p2,Approach,69,134,134,1,497931,499435,501593
p2,Approach,70,421,421,1,502418,503922,506562
p2,Approach,71,342,142,0,507394,508899,511354
p2,Approach,72,132,134,0,512250,513754,515970
p2,Approach,73,243,124,0,516883,518387,526043
p2,Approach,74,121,141,0,526900,528403,532122
p2,Approach,75,343,141,0,533242,534746,538106
p2,Approach,76,412,414,0,540666,542169,544507
p2,Approach,77,432,412,0,545538,547042,549290
p2,Approach,78,424,424,1,550266,551770,553962
p2,Approach,79,241,241,1,554763,556266,558610
p2,Approach,80,241,241,1,559482,560985,563154
p2,Approach,81,342,142,0,594507,596016,598491
p2,Approach,82,431,412,0,599451,600954,602803
p2,Approach,83,232,212,0,603755,605259,607474
p2,Approach,84,142,142,1,608459,609963,612170
p2,Approach,85,414,414,1,612954,614457,616402
p2,Approach,86,434,434,1,617227,618729,620762
p2,Approach,87,431,432,0,621618,623122,624602
p2,Approach,88,434,434,1,625426,626930,629266
p2,Approach,89,134,134,1,630090,631594,633761
p2,Approach,90,324,124,0,634547,636058,637945
p2,Approach,91,323,121,0,638754,640259,642361
p2,Approach,92,231,231,1,643330,644833,646978
p2,Approach,93,313,131,0,647866,649369,651146
p2,Approach,94,124,124,1,651978,653482,655658
p2,Approach,95,324,124,0,656699,658202,660002
p2,Approach,96,213,213,1,660875,662378,664458
p2,Approach,97,434,414,0,665394,666898,669529
p2,Approach,98,342,142,0,670611,672114,674185
p2,Approach,99,424,424,1,675138,676642,678602
p2,Approach,100,432,414,0,680050,681553,683457
p2,Approach,101,321,141,0,715579,717094,720210
p2,Approach,102,143,143,1,721187,722690,724929
p2,Approach,103,323,143,0,725866,727370,729418
p2,Approach,104,413,413,1,730251,731754,733329
p2,Approach,105,414,414,1,734339,735842,737873
p2,Approach,106,341,141,0,738618,740122,742721
p2,Approach,107,242,242,1,743730,745233,754826
p2,Approach,108,321,141,0,755674,757178,760202
