id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p12,Baseline2,1,213,213,1,3777,5281,6976
p12,Baseline2,2,312,314,0,7992,9496,11496
p12,Baseline2,3,132,132,1,12288,13792,16088
p12,Baseline2,4,232,232,1,16801,18305,20792
p12,Baseline2,5,424,424,1,21745,23248,25320
p12,Baseline2,6,232,232,1,26041,27545,30432
p12,Baseline2,7,141,141,1,31240,32743,34560
p12,Baseline2,8,313,313,1,35272,36776,38616
p12,Baseline2,9,242,242,1,39329,40832,43112
p12,Baseline2,10,121,121,1,43817,45319,47584
p12,Baseline2,11,132,132,1,48433,49937,53496
p12,Baseline2,12,342,342,1,54817,56321,58903
p12,Baseline2,13,321,321,1,59720,61223,63769
p12,Baseline2,14,123,123,1,64536,66040,68112
p12,Baseline2,15,421,421,1,68912,70416,72632
p12,Baseline2,16,213,213,1,73346,74849,76368
p12,Baseline2,17,241,241,1,77073,78577,80400
p12,Baseline2,18,412,412,1,81041,82545,85128
p12,Baseline2,19,312,314,0,85897,87400,89232
p12,Baseline2,20,341,341,1,89873,91376,93336
p12,Baseline2,21,141,141,1,124160,125667,128640
p12,Baseline2,22,231,214,0,129385,130892,134536
p12,Baseline2,23,414,414,1,136504,138007,140544
p12,Baseline2,24,431,431,1,141265,142769,144616
p12,Baseline2,25,324,124,0,145352,146856,152057
p12,Baseline2,26,432,432,1,152905,154408,157625
p12,Baseline2,27,212,234,0,158305,159808,163057
p12,Baseline2,28,234,234,1,164280,165783,168009
p12,Baseline2,29,313,313,1,168697,170201,172008
p12,Baseline2,30,131,131,1,172721,174224,176065
p12,Baseline2,31,321,321,1,176745,178248,180929
p12,Baseline2,32,314,314,1,181593,183096,185168
p12,Baseline2,33,421,421,1,186048,187551,190184
p12,Baseline2,34,342,142,0,190897,192401,194456
p12,Baseline2,35,124,124,1,195193,196697,199216
p12,Baseline2,36,243,243,1,199937,201441,204040
p12,Baseline2,37,232,232,1,204753,206257,208952
p12,Baseline2,38,314,314,1,209713,211216,213696
p12,Baseline2,39,434,434,1,214457,215960,218561
p12,Baseline2,40,123,143,0,219433,220936,223120
p12,Baseline2,41,242,242,1,254001,255511,257608
p12,Baseline2,42,324,124,0,258288,259791,261656
p12,Baseline2,43,212,214,0,262321,263824,265752
p12,Baseline2,44,323,323,1,266409,267912,270272
p12,Baseline2,45,142,141,0,270889,272393,276592
p12,Baseline2,46,412,414,0,277304,278808,281208
p12,Baseline2,47,234,234,1,281968,283475,285719
p12,Baseline2,48,414,414,1,286369,287873,290400
p12,Baseline2,49,323,323,1,291105,292611,294817
p12,Baseline2,50,413,413,1,295465,296969,298952
p12,Baseline2,51,134,234,0,299672,301176,303424
p12,Baseline2,52,134,134,1,304144,305648,308016
