id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p4,Baseline2,1,412,142,0,15382,16893,22214
p4,Baseline2,2,131,232,0,23598,25104,32262
p4,Baseline2,3,321,142,0,33494,35001,38949
p4,Baseline2,4,323,141,0,40262,41769,50582
p4,Baseline2,5,314,123,0,51854,53357,57813
p4,Baseline2,6,241,432,0,59103,60614,65133
p4,Baseline2,7,314,123,0,66047,67550,70117
p4,Baseline2,8,342,124,0,71094,72598,78821
p4,Baseline2,9,341,132,0,79742,81247,83998
p4,Baseline2,10,132,234,0,85278,86781,89784
p4,Baseline2,11,242,432,0,90982,92492,94653
p4,Baseline2,12,243,431,0,95622,97128,99974
p4,Baseline2,13,324,143,0,100878,102381,105350
p4,Baseline2,14,343,141,0,106326,107830,112229
p4,Baseline2,15,431,312,0,113191,114697,118526
p4,Baseline2,16,123,241,0,119358,120861,123766
p4,Baseline2,17,212,423,0,124606,126112,128693
p4,Baseline2,18,213,423,0,129414,130917,133790
p4,Baseline2,19,421,321,0,134750,136253,140230
p4,Baseline2,20,414,423,0,141174,142677,146021
p4,Baseline2,21,324,143,0,180246,181754,184429
p4,Baseline2,22,313,121,0,185791,187300,191198
p4,Baseline2,23,231,412,0,192534,194038,197485
p4,Baseline2,24,323,141,0,198414,199917,203590
p4,Baseline2,25,121,231,0,204495,205998,209710
p4,Baseline2,26,123,143,0,210566,212070,214494
p4,Baseline2,27,313,121,0,215422,216924,219111
p4,Baseline2,28,313,123,0,220078,221581,224838
p4,Baseline2,29,232,414,0,225758,227262,230421
p4,Baseline2,30,124,243,0,231678,233183,236430
p4,Baseline2,31,432,414,0,237542,239050,242029
p4,Baseline2,32,124,243,0,243102,244612,247317
p4,Baseline2,33,121,242,0,248454,249957,253030
p4,Baseline2,34,241,432,0,254183,255687,265094
p4,Baseline2,35,424,434,0,266543,268046,270766
p4,Baseline2,36,143,231,0,271696,273199,275790
p4,Baseline2,37,143,231,0,276790,278293,280798
