id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p10,Baseline2,1,423,423,1,117211,118724,122819
p10,Baseline2,2,434,434,1,125651,127157,129994
p10,Baseline2,3,213,213,1,172059,173570,176547
p10,Baseline2,4,234,234,1,177819,179322,181570
p10,Baseline2,5,123,123,1,182644,184148,187035
p10,Baseline2,6,232,234,0,188163,189667,193363
