id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p7,Baseline1,1,431,431,1,18688,20196,23407
p7,Baseline1,2,432,434,0,25185,26691,32320
p7,Baseline1,3,212,214,0,33880,35383,38591
p7,Baseline1,4,314,324,0,39880,41384,44487
p7,Baseline1,5,123,143,0,46312,47816,51103
p7,Baseline1,6,121,143,0,52656,54160,57687
p7,Baseline1,7,324,343,0,59184,60688,67031
p7,Baseline1,8,243,243,1,68224,69728,72920
p7,Baseline1,9,413,413,1,74608,76112,79471
p7,Baseline1,10,412,214,0,81384,82888,85879
p7,Baseline1,11,143,243,0,87328,88832,92311
p7,Baseline1,12,131,131,1,93999,95503,100135
p7,Baseline1,13,342,134,0,101993,103497,110503
p7,Baseline1,14,134,234,0,112216,113719,119303
p7,Baseline1,15,413,413,1,120737,122245,125031
p7,Baseline1,16,323,343,0,126296,127800,131567
p7,Baseline1,17,213,213,1,134368,135871,143143
p7,Baseline1,18,232,214,0,144136,145645,150671
p7,Baseline1,19,431,431,1,151944,153448,157000
p7,Baseline1,20,241,243,0,158696,160200,165431
p7,Baseline1,21,323,343,0,197191,198699,202783
p7,Baseline1,22,142,142,1,204456,205962,211151
p7,Baseline1,23,414,413,0,212392,213896,217487
p7,Baseline1,24,421,421,1,218736,220240,224295
p7,Baseline1,25,234,214,0,225279,226782,230367
p7,Baseline1,26,343,343,1,231336,232841,235655
p7,Baseline1,27,343,121,0,236848,238351,241624
p7,Baseline1,28,214,214,1,242608,244111,246559
p7,Baseline1,29,124,124,1,247600,249104,252319
p7,Baseline1,30,231,212,0,253848,255352,259936
p7,Baseline1,31,124,124,1,260920,262423,268703
p7,Baseline1,32,323,343,0,269952,271456,273719
p7,Baseline1,33,324,123,0,274960,276464,280591
p7,Baseline1,34,134,134,1,281503,283009,285439
p7,Baseline1,35,431,431,1,287304,288815,291631
p7,Baseline1,36,123,123,1,293215,294719,297567
p7,Baseline1,37,231,431,0,298840,300343,303935
p7,Baseline1,38,321,121,0,305152,306655,310183
p7,Baseline1,39,313,324,0,311400,312904,316007
p7,Baseline1,40,342,342,1,317712,319216,322384
p7,Baseline1,41,232,212,0,354064,355575,358815
p7,Baseline1,42,241,241,1,360855,362359,365815
p7,Baseline1,43,434,434,1,367544,369047,373408
p7,Baseline1,44,434,214,0,374448,375953,379920
p7,Baseline1,45,314,314,1,381240,382744,385303
p7,Baseline1,46,141,241,0,386456,387960,390207
p7,Baseline1,47,121,123,0,391456,392960,396303
p7,Baseline1,48,343,343,1,397783,399288,401695
p7,Baseline1,49,312,314,0,403008,404511,407672
p7,Baseline1,50,342,342,1,409167,410671,413943
p7,Baseline1,51,214,214,1,416039,417544,420175
p7,Baseline1,52,421,421,1,421384,422888,424791
p7,Baseline1,53,232,212,0,426248,427757,430279
p7,Baseline1,54,243,243,1,431511,433017,436223
p7,Baseline1,55,324,124,0,437799,439303,442296
p7,Baseline1,56,243,243,1,443897,445403,448112
p7,Baseline1,57,424,424,1,449264,450769,453231
p7,Baseline1,58,132,134,0,454952,456455,459527
p7,Baseline1,59,242,242,1,460576,462081,464447
p7,Baseline1,60,412,424,0,466016,467519,470672
p7,Baseline1,61,131,131,1,501960,503467,506360
p7,Baseline1,62,424,424,1,508872,510379,513743
p7,Baseline1,63,341,341,1,515016,516520,519127
p7,Baseline1,64,341,141,0,520399,521903,527151
p7,Baseline1,65,421,421,1,528415,529919,533199
p7,Baseline1,66,213,123,0,534680,536183,540975
p7,Baseline1,67,231,231,1,542040,543544,548591
p7,Baseline1,68,121,243,0,549760,551263,554759
p7,Baseline1,69,312,314,0,555888,557391,559719
p7,Baseline1,70,143,243,0,561113,562617,564527
p7,Baseline1,71,312,314,0,565696,567200,569511
p7,Baseline1,72,141,241,0,570633,572136,574719
p7,Baseline1,73,234,214,0,576168,577671,580039
p7,Baseline1,74,434,414,0,581151,582656,586175
p7,Baseline1,75,424,424,1,588000,589504,592487
p7,Baseline1,76,432,434,0,593705,595209,597463
p7,Baseline1,77,142,242,0,598632,600135,602343
p7,Baseline1,78,432,434,0,603752,605255,607744
p7,Baseline1,79,241,241,1,609000,610504,613063
p7,Baseline1,80,414,424,0,614392,615895,618287
p7,Baseline1,81,214,214,1,650288,651798,654287
p7,Baseline1,82,413,421,0,655440,656947,659232
p7,Baseline1,83,423,423,1,660136,661639,664359
p7,Baseline1,84,212,214,0,665280,666783,670263
p7,Baseline1,85,131,131,1,671312,672815,675383
p7,Baseline1,86,143,241,0,676600,678105,680495
p7,Baseline1,87,132,234,0,681488,682991,685439
p7,Baseline1,88,123,243,0,686472,687976,690551
p7,Baseline1,89,242,242,1,691559,693063,695560
p7,Baseline1,90,321,341,0,696560,698064,700391
p7,Baseline1,91,314,324,0,701305,702809,705392
p7,Baseline1,92,313,343,0,706511,708014,710424
p7,Baseline1,93,212,212,1,711424,712927,715111
p7,Baseline1,94,142,132,0,716175,717678,721567
p7,Baseline1,95,141,131,0,722767,724271,726239
p7,Baseline1,96,242,242,1,727336,728839,732607
p7,Baseline1,97,341,121,0,733472,734979,737736
p7,Baseline1,98,423,421,0,738944,740450,742479
p7,Baseline1,99,321,341,0,743728,745232,748711
p7,Baseline1,100,213,213,1,750032,751535,753711
p7,Baseline1,101,234,234,1,785463,786972,790095
p7,Baseline1,102,132,134,0,791400,792903,798255
p7,Baseline1,103,423,423,1,799264,800767,803191
p7,Baseline1,104,414,424,0,804471,805975,808360
p7,Baseline1,105,313,121,0,809440,810943,813679
p7,Baseline1,106,412,424,0,814784,816287,820367
p7,Baseline1,107,134,134,1,821728,823232,826199
p7,Baseline1,108,124,124,1,827488,828991,834831
