id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p5,Baseline2,1,341,341,1,5031,6534,9358
p5,Baseline2,2,142,142,1,12743,14250,17750
p5,Baseline2,3,342,324,0,18831,20334,25399
p5,Baseline2,4,421,412,0,26319,27824,33430
p5,Baseline2,5,431,431,1,34695,36199,38742
p5,Baseline2,6,314,313,0,39646,41150,43478
p5,Baseline2,7,434,434,1,44367,45871,49639
p5,Baseline2,8,231,131,0,50663,52167,57614
p5,Baseline2,9,131,131,1,58654,60157,62422
p5,Baseline2,10,212,212,1,63247,64750,67990
p5,Baseline2,11,412,414,0,69438,70941,73894
p5,Baseline2,12,341,341,1,74712,76224,78942
p5,Baseline2,13,134,134,1,79975,81478,84279
p5,Baseline2,14,131,131,1,85199,86702,89238
p5,Baseline2,15,241,213,0,90095,91598,97646
p5,Baseline2,16,323,323,1,98495,99997,102614
p5,Baseline2,17,213,213,1,103447,104949,107902
p5,Baseline2,18,314,314,1,108870,110374,112662
p5,Baseline2,19,413,413,1,113471,114973,117534
p5,Baseline2,20,324,343,0,118303,119806,122374
p5,Baseline2,21,312,312,1,153543,155049,158510
p5,Baseline2,22,432,434,0,159447,160951,163671
p5,Baseline2,23,123,143,0,164559,166063,169846
p5,Baseline2,24,424,424,1,170831,172334,175703
p5,Baseline2,25,242,242,1,176631,178135,182694
p5,Baseline2,26,312,314,0,183542,185048,188582
p5,Baseline2,27,121,343,0,189695,191203,194302
p5,Baseline2,28,123,123,1,195398,196902,199574
p5,Baseline2,29,432,434,0,200470,201974,205486
p5,Baseline2,30,412,414,0,206342,207846,211350
p5,Baseline2,31,413,413,1,212214,213718,216782
p5,Baseline2,32,234,234,1,218118,219622,222878
p5,Baseline2,33,141,141,1,223719,225226,228174
p5,Baseline2,34,123,123,1,229359,230862,235422
p5,Baseline2,35,431,431,1,237031,238537,241822
p5,Baseline2,36,231,231,1,242775,244278,246502
p5,Baseline2,37,132,132,1,247351,248855,252158
p5,Baseline2,38,343,121,0,253094,254598,257934
p5,Baseline2,39,231,231,1,260454,261959,264790
p5,Baseline2,40,121,121,1,265687,267191,270054
p5,Baseline2,41,131,131,1,304406,305915,308302
p5,Baseline2,42,214,214,1,309431,310934,313542
p5,Baseline2,43,341,343,0,314454,315957,318630
p5,Baseline2,44,313,313,1,319454,320958,323526
p5,Baseline2,45,212,212,1,324510,326013,329118
p5,Baseline2,46,323,323,1,330303,331806,334230
p5,Baseline2,47,142,141,0,335175,336678,339918
p5,Baseline2,48,213,413,0,341870,343374,345822
p5,Baseline2,49,242,242,1,346743,348247,350206
p5,Baseline2,50,232,232,1,351326,352830,356575
p5,Baseline2,51,421,421,1,357446,358953,362462
p5,Baseline2,52,321,321,1,363327,364830,367295
p5,Baseline2,53,421,421,1,368086,369590,372334
p5,Baseline2,54,314,314,1,373159,374663,378174
p5,Baseline2,55,241,243,0,378982,380485,383926
p5,Baseline2,56,134,134,1,384793,386297,388630
p5,Baseline2,57,324,324,1,389486,390989,393822
p5,Baseline2,58,423,423,1,394575,396079,398694
p5,Baseline2,59,343,321,0,399534,401037,403870
p5,Baseline2,60,241,241,1,404775,406279,409342
p5,Baseline2,61,424,414,0,440358,441865,444902
p5,Baseline2,62,234,232,0,445815,447318,449918
p5,Baseline2,63,234,234,1,451063,452572,454902
p5,Baseline2,64,313,313,1,456934,458437,460903
p5,Baseline2,65,342,341,0,461735,463240,465709
p5,Baseline2,66,321,343,0,466559,468070,470285
p5,Baseline2,67,124,124,1,471078,472582,475070
p5,Baseline2,68,143,141,0,475895,477397,480022
p5,Baseline2,69,243,243,1,480793,482296,484389
p5,Baseline2,70,414,414,1,485230,486734,489246
p5,Baseline2,71,323,323,1,490127,491631,494222
p5,Baseline2,72,232,232,1,495063,496566,499630
p5,Baseline2,73,132,134,0,500534,502037,505446
p5,Baseline2,74,313,313,1,506215,507718,511102
p5,Baseline2,75,141,141,1,511926,513430,516534
p5,Baseline2,76,141,141,1,517342,518846,521550
p5,Baseline2,77,132,134,0,522335,523839,526694
p5,Baseline2,78,343,343,1,527574,529078,531710
p5,Baseline2,79,214,434,0,532495,533998,536622
p5,Baseline2,80,423,423,1,537478,538981,541990
p5,Baseline2,81,143,141,0,573111,574626,577246
p5,Baseline2,82,431,431,1,578072,579575,581887
p5,Baseline2,83,232,232,1,582703,584205,586870
p5,Baseline2,84,143,143,1,587792,589296,591486
p5,Baseline2,85,412,414,0,592279,593782,596542
p5,Baseline2,86,434,434,1,597319,598823,601854
p5,Baseline2,87,124,124,1,602679,604182,608526
p5,Baseline2,88,321,321,1,609358,610864,614614
p5,Baseline2,89,312,312,1,615431,616934,621926
p5,Baseline2,90,432,432,1,622727,624233,627078
p5,Baseline2,91,342,341,0,627823,629326,631991
p5,Baseline2,92,142,141,0,632766,634270,636934
p5,Baseline2,93,121,121,1,637862,639366,642990
p5,Baseline2,94,243,243,1,643718,645222,648910
p5,Baseline2,95,414,212,0,649686,651191,655046
p5,Baseline2,96,124,124,1,655799,657302,659926
p5,Baseline2,97,213,213,1,660751,662254,664486
p5,Baseline2,98,414,214,0,665270,666774,669926
p5,Baseline2,99,243,213,0,670631,672135,676606
p5,Baseline2,100,134,134,1,677423,678928,681598
p5,Baseline2,101,212,212,1,712719,714233,716878
p5,Baseline2,102,424,242,0,717758,719263,722614
p5,Baseline2,103,214,212,0,723430,724933,727446
p5,Baseline2,104,423,423,1,728264,729767,732166
p5,Baseline2,105,242,241,0,733023,734526,736966
p5,Baseline2,106,413,413,1,737711,739214,742062
p5,Baseline2,107,324,324,1,742823,744326,746878
p5,Baseline2,108,434,434,1,747686,749189,751878
