id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p9,Baseline2,1,424,413,0,107003,108516,112523
p9,Baseline2,2,123,123,1,114323,115827,119674
p9,Baseline2,3,421,241,0,148268,149776,154170
p9,Baseline2,4,212,212,1,155459,156966,160915
p9,Baseline2,5,343,343,1,162483,163986,169682
p9,Baseline2,6,134,134,1,170971,172475,175307
