id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p12,Approach,1,243,243,1,116063,117574,120598
p12,Approach,2,341,341,1,124399,125905,128646
p12,Approach,3,214,214,1,168975,170486,173351
p12,Approach,4,343,343,1,174559,176066,178806
p12,Approach,5,213,413,0,179959,181462,185823
p12,Approach,6,414,414,1,187031,188535,191846
