id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p2,Baseline1,1,421,421,1,3164,4667,7051
p2,Baseline1,2,124,143,0,7812,9315,12611
p2,Baseline1,3,142,142,1,13508,15011,17251
p2,Baseline1,4,412,414,0,18086,19591,23843
p2,Baseline1,5,121,141,0,24884,26388,28331
p2,Baseline1,6,424,424,1,29188,30692,33395
p2,Baseline1,7,314,124,0,34244,35748,38019
p2,Baseline1,8,242,424,0,39005,40508,42675
p2,Baseline1,9,423,423,1,43571,45075,47292
p2,Baseline1,10,241,421,0,48140,49643,51731
p2,Baseline1,11,412,414,0,52612,54115,55891
p2,Baseline1,12,232,434,0,56723,58226,59907
p2,Baseline1,13,242,242,1,60556,62059,64083
p2,Baseline1,14,312,314,0,65139,66643,68484
p2,Baseline1,15,413,413,1,69187,70692,72228
p2,Baseline1,16,214,434,0,72901,74405,75939
p2,Baseline1,17,342,342,1,76700,78203,80403
p2,Baseline1,18,341,141,0,81228,82732,84740
p2,Baseline1,19,131,131,1,85532,87035,88836
p2,Baseline1,20,414,414,1,89651,91154,92987
p2,Baseline1,21,323,343,0,123908,125422,128451
p2,Baseline1,22,312,242,0,129253,130756,132731
p2,Baseline1,23,323,143,0,133501,135004,137132
p2,Baseline1,24,423,423,1,137925,139428,141588
p2,Baseline1,25,343,143,0,142467,143971,145923
p2,Baseline1,26,132,134,0,146724,148227,150429
p2,Baseline1,27,434,434,1,151292,152796,154659
p2,Baseline1,28,341,141,0,155516,157020,159107
p2,Baseline1,29,212,434,0,159963,161466,162978
p2,Baseline1,30,141,141,1,164275,165778,169627
p2,Baseline1,31,214,414,0,170420,171923,173515
p2,Baseline1,32,243,343,0,174267,175770,183803
p2,Baseline1,33,313,324,0,184532,186036,189116
p2,Baseline1,34,231,431,0,189925,191428,193747
p2,Baseline1,35,434,434,1,194571,196074,197954
p2,Baseline1,36,413,413,1,198947,200450,202715
p2,Baseline1,37,143,143,1,203499,205003,207755
p2,Baseline1,38,434,434,1,208612,210115,211922
p2,Baseline1,39,342,142,0,212787,214290,216611
