"X","x","y","action","timestamp","trial","pattern","startpoint","endpoint","startpoint_expected","endpoint_expected"
959,1195.9402,626.27765,"move",1571811326,45,"k(2)",3,2,0,0
960,1204.0294,634.0744,"move",1571811326,45,"k(2)",3,2,0,0
961,1217.3816,653.5664,"move",1571811326,45,"k(2)",3,2,0,0
962,1232.293,678.71106,"move",1571811326,45,"k(2)",3,2,0,0
963,1249.5436,702.49133,"move",1571811326,45,"k(2)",3,2,0,0
964,1270.1078,728.22076,"move",1571811326,45,"k(2)",3,2,0,0
965,1281.6082,741.6702,"move",1571811326,45,"k(2)",3,2,0,0
966,1300.7104,766.42505,"move",1571811326,45,"k(2)",3,2,0,0
967,1309.8717,779.3872,"move",1571811326,45,"k(2)",3,2,0,0
968,1320.1051,794.7859,"move",1571811326,45,"k(2)",3,2,0,0
969,1333.4573,814.37537,"move",1571811326,45,"k(2)",3,2,0,0
970,1340.182,823.3417,"move",1571811326,45,"k(2)",3,2,0,0
971,1346.2246,830.94354,"move",1571811326,45,"k(2)",3,2,0,0
972,1354.7036,843.61334,"move",1571811327,45,"k(2)",3,2,0,0
973,1359.9666,852.1898,"move",1571811327,45,"k(2)",3,2,0,0
974,1363.0853,857.1603,"move",1571811327,45,"k(2)",3,2,0,0
975,1365.7167,862.3256,"move",1571811327,45,"k(2)",3,2,0,0
976,1366.1066,863.78754,"move",1571811327,45,"k(2)",3,2,0,0
977,1365.5219,864.27484,"move",1571811327,45,"k(2)",3,2,0,0
978,1365.5219,864.27484,"up",1571811327,45,"k(2)",3,2,0,0
979,1345.9323,611.0739,"down",1571811333,46,"b(4)",1,4,0,0
980,1346.8093,611.2688,"move",1571811333,46,"b(4)",1,4,0,0
981,1346.7119,611.3663,"move",1571811333,46,"b(4)",1,4,0,0
982,1342.716,615.8494,"move",1571811333,46,"b(4)",1,4,0,0
983,1334.9192,627.5446,"move",1571811333,46,"b(4)",1,4,0,0
984,1326.4401,641.57886,"move",1571811333,46,"b(4)",1,4,0,0
985,1314.0625,663.9946,"move",1571811333,46,"b(4)",1,4,0,0
986,1304.6089,679.10095,"move",1571811333,46,"b(4)",1,4,0,0
987,1288.0405,704.63544,"move",1571811333,46,"b(4)",1,4,0,0
988,1278.6843,720.1316,"move",1571811333,46,"b(4)",1,4,0,0
989,1262.116,745.95844,"move",1571811333,46,"b(4)",1,4,0,0
990,1251.7852,762.5267,"move",1571811333,46,"b(4)",1,4,0,0
991,1238.1406,784.845,"move",1571811333,46,"b(4)",1,4,0,0
992,1222.2545,812.5236,"move",1571811333,46,"b(4)",1,4,0,0
993,1213.8729,826.26544,"move",1571811333,46,"b(4)",1,4,0,0
994,1205.2964,838.93524,"move",1571811333,46,"b(4)",1,4,0,0
995,1197.2072,852.57965,"move",1571811333,46,"b(4)",1,4,0,0
996,1193.0164,864.95703,"move",1571811333,46,"b(4)",1,4,0,0
997,1193.4063,865.93164,"move",1571811333,46,"b(4)",1,4,0,0
998,1193.4063,865.93164,"up",1571811333,46,"b(4)",1,4,0,0
999,1181.1261,888.8347,"down",1571811338,47,"g(7)",4,3,0,0
1000,1181.321,888.7373,"move",1571811338,47,"g(7)",4,3,0,0
1001,1181.4186,886.39825,"move",1571811338,47,"g(7)",4,3,0,0
1002,1185.2195,885.3262,"move",1571811338,47,"g(7)",4,3,0,0
1003,1184.7322,877.7243,"move",1571811338,47,"g(7)",4,3,0,0
1004,1182.4906,859.6942,"move",1571811338,47,"g(7)",4,3,0,0
1005,1182.1007,842.1514,"move",1571811338,47,"g(7)",4,3,0,0
1006,1181.4186,816.12964,"move",1571811338,47,"g(7)",4,3,0,0
1007,1181.6134,784.5526,"move",1571811338,47,"g(7)",4,3,0,0
1008,1183.2703,755.8019,"move",1571811338,47,"g(7)",4,3,0,0
1009,1183.8551,732.8988,"move",1571811338,47,"g(7)",4,3,0,0
1010,1184.7322,714.77124,"move",1571811338,47,"g(7)",4,3,0,0
1011,1188.1433,686.5079,"move",1571811338,47,"g(7)",4,3,0,0
1012,1189.2155,672.76605,"move",1571811338,47,"g(7)",4,3,0,0
1013,1190.0925,654.0537,"move",1571811338,47,"g(7)",4,3,0,0
1014,1190.9697,646.7442,"move",1571811338,47,"g(7)",4,3,0,0
1015,1194.1859,638.1677,"move",1571811338,47,"g(7)",4,3,0,0
1016,1196.7198,627.5446,"move",1571811339,47,"g(7)",4,3,0,0
1017,1197.1097,622.7691,"move",1571811339,47,"g(7)",4,3,0,0
1018,1197.1097,618.5783,"move",1571811339,47,"g(7)",4,3,0,0
1019,1196.3301,608.44244,"move",1571811339,47,"g(7)",4,3,0,0
1020,1196.3301,608.44244,"up",1571811339,47,"g(7)",4,3,0,0
1021,1153.2524,884.7414,"down",1571811345,48,"h(0)",4,1,0,0
1022,1153.2524,884.7414,"move",1571811345,48,"h(0)",4,1,0,0
1023,1150.8159,882.79224,"move",1571811345,48,"h(0)",4,1,0,0
1024,1151.2057,882.4998,"move",1571811345,48,"h(0)",4,1,0,0
1025,1151.7905,880.9405,"move",1571811345,48,"h(0)",4,1,0,0
1026,1154.7144,875.5802,"move",1571811345,48,"h(0)",4,1,0,0
1027,1159.9772,867.1986,"move",1571811345,48,"h(0)",4,1,0,0
1028,1170.4055,854.139,"move",1571811345,48,"h(0)",4,1,0,0
1029,1189.2155,830.6511,"move",1571811345,48,"h(0)",4,1,0,0
1030,1206.271,808.8201,"move",1571811345,48,"h(0)",4,1,0,0
1031,1222.4495,787.6713,"move",1571811345,48,"h(0)",4,1,0,0
1032,1253.0521,750.3442,"move",1571811345,48,"h(0)",4,1,0,0
1033,1267.7687,730.8522,"move",1571811345,48,"h(0)",4,1,0,0
1034,1296.7146,693.3301,"move",1571811346,48,"h(0)",4,1,0,0
1035,1315.427,672.1813,"move",1571811346,48,"h(0)",4,1,0,0
1036,1331.6055,652.29944,"move",1571811346,48,"h(0)",4,1,0,0
1037,1344.8601,635.73126,"move",1571811346,48,"h(0)",4,1,0,0
1038,1351.2925,626.86237,"move",1571811346,48,"h(0)",4,1,0,0
1039,1359.6742,621.89197,"move",1571811346,48,"h(0)",4,1,0,0
1040,1360.5513,620.2351,"move",1571811346,48,"h(0)",4,1,0,0
1041,1360.5513,620.2351,"up",1571811346,48,"h(0)",4,1,0,0
1042,1346.1271,873.3386,"down",1571811351,49,"d(5)",2,4,0,0
1043,1344.2754,869.7326,"move",1571811351,49,"d(5)",2,4,0,0
1044,1346.4196,868.56305,"move",1571811351,49,"d(5)",2,4,0,0
1045,1347.589,870.2199,"move",1571811351,49,"d(5)",2,4,0,0
1046,1347.6865,870.9021,"move",1571811351,49,"d(5)",2,4,0,0
1047,1336.4785,870.9021,"move",1571811351,49,"d(5)",2,4,0,0
1048,1301.9774,874.1183,"move",1571811351,49,"d(5)",2,4,0,0
1049,1256.8531,879.77094,"move",1571811351,49,"d(5)",2,4,0,0
1050,1223.4241,884.93634,"move",1571811351,49,"d(5)",2,4,0,0
1051,1192.0417,892.5382,"move",1571811351,49,"d(5)",2,4,0,0
1052,1180.249,895.85187,"move",1571811351,49,"d(5)",2,4,0,0
1053,1178.3972,896.53406,"move",1571811351,49,"d(5)",2,4,0,0
1054,1179.8591,897.801,"move",1571811351,49,"d(5)",2,4,0,0
1055,1179.8591,897.801,"up",1571811351,49,"d(5)",2,4,0,0
1056,1356.1655,611.0739,"down",1571811356,50,"a(3)",1,2,0,0
1057,1353.0469,606.5907,"move",1571811356,50,"a(3)",1,2,0,0
1058,1353.0469,603.66693,"move",1571811356,50,"a(3)",1,2,0,0
1059,1355.1909,606.78564,"move",1571811356,50,"a(3)",1,2,0,0
1060,1356.458,611.8536,"move",1571811356,50,"a(3)",1,2,0,0
1061,1356.6528,627.93445,"move",1571811356,50,"a(3)",1,2,0,0
1062,1357.8224,665.7489,"move",1571811356,50,"a(3)",1,2,0,0
1063,1358.0173,702.5888,"move",1571811357,50,"a(3)",1,2,0,0
1064,1357.3351,733.28864,"move",1571811357,50,"a(3)",1,2,0,0
1065,1354.7036,778.02277,"move",1571811357,50,"a(3)",1,2,0,0
1066,1354.9961,795.858,"move",1571811357,50,"a(3)",1,2,0,0
1067,1355.9707,819.1509,"move",1571811357,50,"a(3)",1,2,0,0
1068,1354.2163,836.4013,"move",1571811357,50,"a(3)",1,2,0,0
1069,1354.1189,839.7149,"move",1571811357,50,"a(3)",1,2,0,0
1070,1354.1189,839.7149,"up",1571811357,50,"a(3)",1,2,0,0
1071,1359.2843,862.9104,"down",1571811361,51,"e(6)",2,3,0,0
1072,1359.4792,863.69006,"move",1571811361,51,"e(6)",2,3,0,0
1073,1358.3097,862.13074,"move",1571811361,51,"e(6)",2,3,0,0
1074,1360.1615,859.2069,"move",1571811361,51,"e(6)",2,3,0,0
1075,1357.2377,855.1136,"move",1571811361,51,"e(6)",2,3,0,0
1076,1351.4874,850.7279,"move",1571811361,51,"e(6)",2,3,0,0
1077,1345.8347,844.9778,"move",1571811361,51,"e(6)",2,3,0,0
1078,1336.6735,834.74445,"move",1571811361,51,"e(6)",2,3,0,0
1079,1327.0248,820.6128,"move",1571811361,51,"e(6)",2,3,0,0
1080,1314.4524,793.324,"move",1571811361,51,"e(6)",2,3,0,0
1081,1305.3885,779.3872,"move",1571811361,51,"e(6)",2,3,0,0
1082,1296.2273,764.6708,"move",1571811361,51,"e(6)",2,3,0,0
1083,1278.6843,737.5769,"move",1571811361,51,"e(6)",2,3,0,0
1084,1267.9636,722.2757,"move",1571811361,51,"e(6)",2,3,0,0
1085,1248.9589,693.2326,"move",1571811362,51,"e(6)",2,3,0,0
1086,1234.2422,677.63904,"move",1571811362,51,"e(6)",2,3,0,0
1087,1217.7714,662.92255,"move",1571811362,51,"e(6)",2,3,0,0
1088,1208.3177,651.12994,"move",1571811362,51,"e(6)",2,3,0,0
1089,1207.3431,649.08325,"move",1571811362,51,"e(6)",2,3,0,0
1090,1208.7075,648.4985,"move",1571811362,51,"e(6)",2,3,0,0
1091,1208.7075,648.4985,"up",1571811362,51,"e(6)",2,3,0,0
1092,1306.1682,629.59125,"down",1571811370,52,"c(5)",1,3,0,0
1093,1306.1682,629.59125,"move",1571811370,52,"c(5)",1,3,0,0
1094,1290.3796,629.7862,"move",1571811370,52,"c(5)",1,3,0,0
1095,1266.7941,631.2481,"move",1571811370,52,"c(5)",1,3,0,0
1096,1230.6362,632.80743,"move",1571811370,52,"c(5)",1,3,0,0
1097,1198.4741,632.80743,"move",1571811370,52,"c(5)",1,3,0,0
1098,1183.0753,632.80743,"move",1571811370,52,"c(5)",1,3,0,0
1099,1178.982,633.3922,"move",1571811370,52,"c(5)",1,3,0,0
1100,1179.7617,635.5363,"move",1571811370,52,"c(5)",1,3,0,0
1101,1179.7617,635.5363,"up",1571811370,52,"c(5)",1,3,0,0
1102,1322.5416,598.79395,"down",1571811378,53,"b(4)",1,4,0,0
1103,1320.2025,595.2854,"move",1571811378,53,"b(4)",1,4,0,0
1104,1318.4482,594.7981,"move",1571811378,53,"b(4)",1,4,0,0
1105,1315.232,600.93805,"move",1571811378,53,"b(4)",1,4,0,0
1106,1313.2828,606.78564,"move",1571811378,53,"b(4)",1,4,0,0
1107,1309.8717,622.67163,"move",1571811378,53,"b(4)",1,4,0,0
1108,1304.024,648.7909,"move",1571811378,53,"b(4)",1,4,0,0
1109,1298.7612,670.427,"move",1571811378,53,"b(4)",1,4,0,0
1110,1289.8923,710.87286,"move",1571811378,53,"b(4)",1,4,0,0
1111,1284.337,735.4328,"move",1571811378,53,"b(4)",1,4,0,0
1112,1274.2986,776.7558,"move",1571811378,53,"b(4)",1,4,0,0
1113,1269.8154,794.88336,"move",1571811378,53,"b(4)",1,4,0,0
1114,1266.2094,812.5236,"move",1571811379,53,"b(4)",1,4,0,0
1115,1261.4337,828.6045,"move",1571811379,53,"b(4)",1,4,0,0
1116,1260.1667,835.1343,"move",1571811379,53,"b(4)",1,4,0,0
1117,1257.0481,845.4651,"move",1571811379,53,"b(4)",1,4,0,0
1118,1254.1243,851.11774,"move",1571811379,53,"b(4)",1,4,0,0
1119,1254.514,851.8,"move",1571811379,53,"b(4)",1,4,0,0
1120,1254.514,851.8,"up",1571811379,53,"b(4)",1,4,0,0
1121,1312.8931,880.55066,"down",1571811384,54,"e(6)",2,3,0,0
1122,1312.8931,880.55066,"move",1571811384,54,"e(6)",2,3,0,0
1123,1312.6006,879.4786,"move",1571811384,54,"e(6)",2,3,0,0
1124,1312.9905,881.03796,"move",1571811384,54,"e(6)",2,3,0,0
1125,1312.0159,880.3557,"move",1571811384,54,"e(6)",2,3,0,0
1126,1311.4312,879.9659,"move",1571811384,54,"e(6)",2,3,0,0
1127,1309.4819,878.7964,"move",1571811384,54,"e(6)",2,3,0,0
1128,1306.5581,874.5081,"move",1571811384,54,"e(6)",2,3,0,0
1129,1297.3967,860.37646,"move",1571811384,54,"e(6)",2,3,0,0
1130,1289.0151,846.73206,"move",1571811384,54,"e(6)",2,3,0,0
1131,1269.523,814.4728,"move",1571811384,54,"e(6)",2,3,0,0
1132,1257.4379,792.73926,"move",1571811384,54,"e(6)",2,3,0,0
1133,1242.5264,765.25555,"move",1571811384,54,"e(6)",2,3,0,0
1134,1225.7632,730.94965,"move",1571811384,54,"e(6)",2,3,0,0
1135,1213.9705,704.4405,"move",1571811384,54,"e(6)",2,3,0,0
1136,1201.6903,675.59235,"move",1571811384,54,"e(6)",2,3,0,0
1137,1191.5544,654.6385,"move",1571811384,54,"e(6)",2,3,0,0
1138,1180.6388,634.9516,"move",1571811385,54,"e(6)",2,3,0,0
1139,1180.8337,633.29474,"move",1571811385,54,"e(6)",2,3,0,0
1140,1183.0753,635.6338,"move",1571811385,54,"e(6)",2,3,0,0
1141,1183.0753,635.6338,"up",1571811385,54,"e(6)",2,3,0,0
1142,1252.3699,877.0421,"down",1571811389,55,"f(7)",2,1,0,0
1143,1252.3699,877.0421,"move",1571811389,55,"f(7)",2,1,0,0
1144,1252.2725,877.3345,"move",1571811389,55,"f(7)",2,1,0,0
1145,1251.5902,876.84717,"move",1571811389,55,"f(7)",2,1,0,0
1146,1251.2004,876.2624,"move",1571811389,55,"f(7)",2,1,0,0
1147,1251.2004,876.2624,"move",1571811389,55,"f(7)",2,1,0,0
1148,1251.1029,876.1649,"move",1571811389,55,"f(7)",2,1,0,0
1149,1250.7131,876.1649,"move",1571811389,55,"f(7)",2,1,0,0
1150,1250.4207,873.5335,"move",1571811389,55,"f(7)",2,1,0,0
1151,1255.8785,860.7663,"move",1571811389,55,"f(7)",2,1,0,0
1152,1265.8195,842.3463,"move",1571811390,55,"f(7)",2,1,0,0
1153,1281.4132,813.3033,"move",1571811390,55,"f(7)",2,1,0,0
1154,1296.0323,778.9974,"move",1571811390,55,"f(7)",2,1,0,0
1155,1315.7194,736.115,"move",1571811390,55,"f(7)",2,1,0,0
1156,1336.8684,694.10974,"move",1571811390,55,"f(7)",2,1,0,0
1157,1353.924,662.82513,"move",1571811390,55,"f(7)",2,1,0,0
1158,1366.8862,636.31604,"move",1571811390,55,"f(7)",2,1,0,0
1159,1374.3907,621.5021,"move",1571811390,55,"f(7)",2,1,0,0
1160,1380.0435,613.3155,"move",1571811390,55,"f(7)",2,1,0,0
1161,1381.7977,611.6586,"move",1571811390,55,"f(7)",2,1,0,0
1162,1381.7977,611.6586,"up",1571811390,55,"f(7)",2,1,0,0
1163,1209.8771,627.73956,"down",1571811395,56,"k(2)",3,2,0,0
1164,1209.8771,627.73956,"move",1571811395,56,"k(2)",3,2,0,0
1165,1205.7837,623.9386,"move",1571811395,56,"k(2)",3,2,0,0
1166,1204.1268,624.5234,"move",1571811395,56,"k(2)",3,2,0,0
1167,1201.6903,633.3922,"move",1571811395,56,"k(2)",3,2,0,0
1168,1201.203,641.3839,"move",1571811395,56,"k(2)",3,2,0,0
1169,1207.9279,665.6514,"move",1571811395,56,"k(2)",3,2,0,0
1170,1221.6698,696.3513,"move",1571811396,56,"k(2)",3,2,0,0
1171,1232.1956,713.40686,"move",1571811396,56,"k(2)",3,2,0,0
1172,1251.6877,742.06006,"move",1571811396,56,"k(2)",3,2,0,0
1173,1262.2135,757.7511,"move",1571811396,56,"k(2)",3,2,0,0
1174,1277.3198,776.46344,"move",1571811396,56,"k(2)",3,2,0,0
1175,1297.1044,799.8538,"move",1571811396,56,"k(2)",3,2,0,0
1176,1314.6473,819.0534,"move",1571811396,56,"k(2)",3,2,0,0
1177,1330.9232,832.01556,"move",1571811396,56,"k(2)",3,2,0,0
1178,1347.2966,843.12604,"move",1571811396,56,"k(2)",3,2,0,0
1179,1367.0812,858.7196,"move",1571811396,56,"k(2)",3,2,0,0
1180,1376.34,866.7113,"move",1571811396,56,"k(2)",3,2,0,0
1181,1383.552,870.51227,"move",1571811396,56,"k(2)",3,2,0,0
1182,1391.8362,879.57605,"move",1571811396,56,"k(2)",3,2,0,0
1183,1391.8362,879.57605,"up",1571811396,56,"k(2)",3,2,0,0
1184,1141.2648,620.3326,"down",1571811402,57,"j(1)",3,1,0,0
1185,1141.2648,620.3326,"move",1571811402,57,"j(1)",3,1,0,0
1186,1142.3368,616.5316,"move",1571811402,57,"j(1)",3,1,0,0
1187,1143.1165,618.96814,"move",1571811402,57,"j(1)",3,1,0,0
1188,1145.2606,619.5529,"move",1571811402,57,"j(1)",3,1,0,0
1189,1155.0067,621.3072,"move",1571811402,57,"j(1)",3,1,0,0
1190,1165.8248,623.64624,"move",1571811402,57,"j(1)",3,1,0,0
1191,1189.0205,629.88367,"move",1571811402,57,"j(1)",3,1,0,0
1192,1206.6609,633.58716,"move",1571811402,57,"j(1)",3,1,0,0
1193,1234.0474,637.0957,"move",1571811402,57,"j(1)",3,1,0,0
1194,1267.0865,639.62964,"move",1571811402,57,"j(1)",3,1,0,0
1195,1293.1085,642.6509,"move",1571811402,57,"j(1)",3,1,0,0
1196,1319.9102,647.0366,"move",1571811402,57,"j(1)",3,1,0,0
1197,1337.4531,650.3502,"move",1571811402,57,"j(1)",3,1,0,0
1198,1350.123,652.78674,"move",1571811402,57,"j(1)",3,1,0,0
1199,1365.7167,655.41815,"move",1571811402,57,"j(1)",3,1,0,0
1200,1371.5643,656.2953,"move",1571811402,57,"j(1)",3,1,0,0
1201,1378.1917,658.14703,"move",1571811402,57,"j(1)",3,1,0,0
1202,1378.1917,658.14703,"up",1571811402,57,"j(1)",3,1,0,0
1203,1245.4502,912.3226,"down",1571811409,58,"f(7)",2,1,0,0
1204,1245.4502,912.3226,"move",1571811409,58,"f(7)",2,1,0,0
1205,1244.5731,910.8607,"move",1571811409,58,"f(7)",2,1,0,0
1206,1244.8655,909.8861,"move",1571811409,58,"f(7)",2,1,0,0
1207,1244.1832,907.4496,"move",1571811409,58,"f(7)",2,1,0,0
1208,1245.8401,898.09344,"move",1571811409,58,"f(7)",2,1,0,0
1209,1252.0775,878.60144,"move",1571811409,58,"f(7)",2,1,0,0
1210,1257.2429,855.69836,"move",1571811409,58,"f(7)",2,1,0,0
1211,1262.9932,830.35876,"move",1571811409,58,"f(7)",2,1,0,0
1212,1269.3281,799.26904,"move",1571811409,58,"f(7)",2,1,0,0
1213,1276.1504,768.7641,"move",1571811409,58,"f(7)",2,1,0,0
1214,1283.4598,742.3524,"move",1571811409,58,"f(7)",2,1,0,0
1215,1295.6425,701.7116,"move",1571811409,58,"f(7)",2,1,0,0
1216,1301.4901,684.5587,"move",1571811409,58,"f(7)",2,1,0,0
1217,1310.1641,665.45654,"move",1571811409,58,"f(7)",2,1,0,0
1218,1317.2788,647.1341,"move",1571811409,58,"f(7)",2,1,0,0
1219,1318.1559,642.74835,"move",1571811409,58,"f(7)",2,1,0,0
1220,1319.7152,640.9941,"move",1571811409,58,"f(7)",2,1,0,0
1221,1324.101,641.57886,"move",1571811410,58,"f(7)",2,1,0,0
1222,1324.101,641.57886,"up",1571811410,58,"f(7)",2,1,0,0
1223,1201.3005,888.05505,"down",1571811417,59,"d(5)",2,4,0,0
1224,1201.3005,888.05505,"move",1571811417,59,"d(5)",2,4,0,0
1225,1235.6067,884.35156,"move",1571811417,59,"d(5)",2,4,0,0
1226,1290.3796,882.0126,"move",1571811417,59,"d(5)",2,4,0,0
1227,1352.8519,879.8684,"move",1571811417,59,"d(5)",2,4,0,0
1228,1381.213,879.2837,"move",1571811417,59,"d(5)",2,4,0,0
1229,1388.3276,879.4786,"move",1571811417,59,"d(5)",2,4,0,0
1230,1390.4717,879.3811,"move",1571811417,59,"d(5)",2,4,0,0
1231,1390.8616,879.6735,"move",1571811417,59,"d(5)",2,4,0,0
1232,1390.8616,879.6735,"up",1571811417,59,"d(5)",2,4,0,0
1233,1160.8544,879.77094,"down",1571811421,60,"i(1)",4,2,0,0
1234,1157.833,875.0929,"move",1571811421,60,"i(1)",4,2,0,0
1235,1160.0747,872.9488,"move",1571811421,60,"i(1)",4,2,0,0
1236,1161.4391,873.0462,"move",1571811421,60,"i(1)",4,2,0,0
1237,1163.096,873.4361,"move",1571811421,60,"i(1)",4,2,0,0
1238,1175.7659,872.4615,"move",1571811422,60,"i(1)",4,2,0,0
1239,1206.7583,871.29193,"move",1571811422,60,"i(1)",4,2,0,0
1240,1256.2683,871.29193,"move",1571811422,60,"i(1)",4,2,0,0
1241,1308.8971,872.26654,"move",1571811422,60,"i(1)",4,2,0,0
1242,1362.1107,872.6564,"move",1571811422,60,"i(1)",4,2,0,0
1243,1391.5438,872.8513,"move",1571811422,60,"i(1)",4,2,0,0
1244,1398.4635,873.24115,"move",1571811422,60,"i(1)",4,2,0,0
1245,1399.9254,872.07166,"move",1571811422,60,"i(1)",4,2,0,0
1246,1399.9254,872.07166,"up",1571811422,60,"i(1)",4,2,0,0
1247,1387.7428,873.92334,"down",1571811431,61,"e(6)",2,3,0,0
1248,1389.7896,875.7751,"move",1571811431,61,"e(6)",2,3,0,0
1249,1385.5988,871.1945,"move",1571811431,61,"e(6)",2,3,0,0
1250,1385.0139,869.7326,"move",1571811431,61,"e(6)",2,3,0,0
1251,1381.5054,865.0545,"move",1571811431,61,"e(6)",2,3,0,0
1252,1373.6111,858.2323,"move",1571811431,61,"e(6)",2,3,0,0
1253,1366.0092,850.8254,"move",1571811431,61,"e(6)",2,3,0,0
1254,1348.0763,835.914,"move",1571811432,61,"e(6)",2,3,0,0
1255,1330.1436,822.7569,"move",1571811432,61,"e(6)",2,3,0,0
1256,1311.9185,809.9896,"move",1571811432,61,"e(6)",2,3,0,0
1257,1277.3198,784.845,"move",1571811432,61,"e(6)",2,3,0,0
1258,1257.8278,768.6666,"move",1571811432,61,"e(6)",2,3,0,0
1259,1239.2128,752.19586,"move",1571811432,61,"e(6)",2,3,0,0
1260,1213.8729,730.6572,"move",1571811432,61,"e(6)",2,3,0,0
1261,1200.5209,720.229,"move",1571811432,61,"e(6)",2,3,0,0
1262,1191.9443,714.08905,"move",1571811432,61,"e(6)",2,3,0,0
1263,1181.0287,711.6525,"move",1571811432,61,"e(6)",2,3,0,0
1264,1177.8125,713.6992,"move",1571811432,61,"e(6)",2,3,0,0
1265,1177.8125,713.6992,"up",1571811432,61,"e(6)",2,3,0,0
1266,1143.214,654.0537,"down",1571811437,62,"k(2)",3,2,0,0
1267,1142.8241,653.6639,"move",1571811437,62,"k(2)",3,2,0,0
1268,1147.8921,656.39276,"move",1571811437,62,"k(2)",3,2,0,0
1269,1166.5071,664.7743,"move",1571811437,62,"k(2)",3,2,0,0
1270,1186.4865,673.8381,"move",1571811437,62,"k(2)",3,2,0,0
1271,1219.1359,683.38916,"move",1571811437,62,"k(2)",3,2,0,0
1272,1256.8531,691.47833,"move",1571811437,62,"k(2)",3,2,0,0
1273,1277.9047,696.05896,"move",1571811438,62,"k(2)",3,2,0,0
1274,1317.2788,705.02527,"move",1571811438,62,"k(2)",3,2,0,0
1275,1339.987,709.5084,"move",1571811438,62,"k(2)",3,2,0,0
1276,1362.4031,714.1865,"move",1571811438,62,"k(2)",3,2,0,0
1277,1381.8951,718.6697,"move",1571811438,62,"k(2)",3,2,0,0
1278,1392.9082,721.9833,"move",1571811438,62,"k(2)",3,2,0,0
1279,1392.9082,721.9833,"up",1571811438,62,"k(2)",3,2,0,0
1280,1149.2565,656.0029,"down",1571811442,63,"j(1)",3,1,0,0
1281,1149.2565,656.0029,"move",1571811442,63,"j(1)",3,1,0,0
1282,1147.5022,649.3757,"move",1571811442,63,"j(1)",3,1,0,0
1283,1149.354,649.8629,"move",1571811442,63,"j(1)",3,1,0,0
1284,1153.6422,651.3248,"move",1571811442,63,"j(1)",3,1,0,0
1285,1157.7356,649.7655,"move",1571811442,63,"j(1)",3,1,0,0
1286,1170.2106,648.88837,"move",1571811442,63,"j(1)",3,1,0,0
1287,1191.3595,647.7188,"move",1571811442,63,"j(1)",3,1,0,0
1288,1220.8901,647.5239,"move",1571811443,63,"j(1)",3,1,0,0
1289,1262.7982,648.10864,"move",1571811443,63,"j(1)",3,1,0,0
1290,1289.5024,647.0366,"move",1571811443,63,"j(1)",3,1,0,0
1291,1331.9954,644.89246,"move",1571811443,63,"j(1)",3,1,0,0
1292,1352.2671,644.21027,"move",1571811443,63,"j(1)",3,1,0,0
1293,1372.539,643.82043,"move",1571811443,63,"j(1)",3,1,0,0
1294,1386.8657,643.82043,"move",1571811443,63,"j(1)",3,1,0,0
1295,1391.0565,644.89246,"move",1571811443,63,"j(1)",3,1,0,0
1296,1394.76,647.7188,"move",1571811443,63,"j(1)",3,1,0,0
1297,1394.76,647.7188,"up",1571811443,63,"j(1)",3,1,0,0
1298,1355.6782,734.9455,"down",1571811448,64,"e(6)",2,3,0,0
1299,1355.6782,734.9455,"move",1571811448,64,"e(6)",2,3,0,0
1300,1358.3097,731.63184,"move",1571811448,64,"e(6)",2,3,0,0
1301,1355.8732,731.53436,"move",1571811448,64,"e(6)",2,3,0,0
1302,1349.7332,727.73346,"move",1571811448,64,"e(6)",2,3,0,0
1303,1336.3811,721.0087,"move",1571811448,64,"e(6)",2,3,0,0
1304,1314.5498,712.7246,"move",1571811448,64,"e(6)",2,3,0,0
1305,1280.6335,697.61835,"move",1571811448,64,"e(6)",2,3,0,0
1306,1243.1112,681.5374,"move",1571811448,64,"e(6)",2,3,0,0
1307,1223.4241,671.0118,"move",1571811448,64,"e(6)",2,3,0,0
1308,1188.4357,650.7401,"move",1571811448,64,"e(6)",2,3,0,0
1309,1171.7699,644.4052,"move",1571811448,64,"e(6)",2,3,0,0
1310,1150.3286,642.3585,"move",1571811448,64,"e(6)",2,3,0,0
1311,1141.8495,642.26105,"move",1571811448,64,"e(6)",2,3,0,0
1312,1141.8495,642.26105,"up",1571811448,64,"e(6)",2,3,0,0
1313,1307.5327,630.4684,"down",1571811462,65,"a(3)",1,2,0,0
1314,1304.6089,626.95984,"move",1571811462,65,"a(3)",1,2,0,0
1315,1306.3632,631.05316,"move",1571811462,65,"a(3)",1,2,0,0
1316,1304.8038,652.4944,"move",1571811462,65,"a(3)",1,2,0,0
1317,1301.7825,681.5374,"move",1571811462,65,"a(3)",1,2,0,0
1318,1300.5155,726.0766,"move",1571811462,65,"a(3)",1,2,0,0
1319,1300.1256,779.1923,"move",1571811462,65,"a(3)",1,2,0,0
1320,1300.1256,804.142,"move",1571811462,65,"a(3)",1,2,0,0
1321,1299.7358,826.55786,"move",1571811462,65,"a(3)",1,2,0,0
1322,1299.151,843.51587,"move",1571811462,65,"a(3)",1,2,0,0
1323,1298.6637,849.266,"move",1571811462,65,"a(3)",1,2,0,0
1324,1299.8333,846.73206,"move",1571811462,65,"a(3)",1,2,0,0
1325,1299.8333,846.73206,"up",1571811462,65,"a(3)",1,2,0,0
1326,1264.5525,618.091,"down",1571811466,66,"l(3)",3,4,0,0
1327,1261.4337,615.3621,"move",1571811466,66,"l(3)",3,4,0,0
