,x,y,action,timestamp,trial
907,1275.5656,630.07855,move,1571811307,42
908,1275.9554,638.46014,move,1571811307,42
909,1276.7351,658.9267,move,1571811307,42
910,1276.93,683.2917,move,1571811307,42
911,1276.93,729.6826,move,1571811307,42
912,1279.3666,769.2514,move,1571811307,42
913,1277.4174,794.39606,move,1571811307,42
914,1275.2732,809.5998,move,1571811307,42
915,1276.93,815.05756,move,1571811307,42
916,1278.4894,815.8372,move,1571811307,42
917,1278.4894,815.8372,up,1571811307,42
918,1212.0212,876.7497,down,1571811315,43
919,1214.2628,880.06335,move,1571811315,43
920,1210.072,877.52936,move,1571811315,43
921,1211.6313,877.1395,move,1571811315,43
922,1212.0212,872.5589,move,1571811315,43
923,1212.0212,858.8171,move,1571811315,43
924,1214.4578,845.8549,move,1571811315,43
925,1215.6272,827.8248,move,1571811315,43
926,1216.8943,808.8201,move,1571811315,43
927,1217.479,792.6418,move,1571811315,43
928,1220.013,771.5904,move,1571811315,43
929,1224.0089,752.4883,move,1571811315,43
930,1228.3947,737.1871,move,1571811315,43
931,1237.166,709.41095,move,1571811315,43
932,1242.7213,689.5291,move,1571811315,43
933,1246.035,675.3,move,1571811315,43
934,1249.8359,656.2953,move,1571811315,43
935,1251.8826,647.91376,move,1571811315,43
936,1252.4674,639.04486,move,1571811315,43
937,1251.1029,632.3201,move,1571811315,43
938,1251.1029,632.3201,up,1571811315,43
939,1143.7013,887.1779,down,1571811320,44
940,1139.218,884.644,move,1571811320,44
941,1140.0952,886.983,move,1571811320,44
942,1148.9641,882.79224,move,1571811320,44
943,1156.3711,876.1649,move,1571811320,44
944,1169.7233,863.20276,move,1571811321,44
945,1182.6855,844.19806,move,1571811321,44
946,1205.8812,806.77344,move,1571811321,44
947,1218.551,783.38306,move,1571811321,44
948,1236.289,752.8781,move,1571811321,44
949,1265.1373,709.9957,move,1571811321,44
950,1277.9047,690.0164,move,1571811321,44
951,1291.2567,673.0584,move,1571811321,44
952,1310.1641,652.9817,move,1571811321,44
953,1328.1943,636.5109,move,1571811321,44
954,1334.8217,631.3456,move,1571811321,44
955,1341.3516,629.2989,move,1571811321,44
956,1341.3516,629.2989,up,1571811321,44
