id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p9,B(Approach),1,31,41,0,0,1,1876,2877,5204,2327
p9,B(Approach),2,31,31,1,1,1,5922,6924,8861,1937
p9,B(Approach),3,43,43,1,1,1,9599,10602,12875,2273
p9,B(Approach),4,23,13,0,0,1,13711,14713,19371,4658
p9,B(Approach),5,13,13,1,1,1,20167,21169,22638,1469
p9,B(Approach),6,24,13,0,0,0,23365,24367,26937,2570
p9,B(Approach),7,12,12,1,1,1,27628,28631,31166,2535
p9,B(Approach),8,21,13,0,0,0,31988,32991,35102,2111
p9,B(Approach),9,41,41,1,1,1,35886,36888,39332,2444
p9,B(Approach),10,42,42,1,1,1,40150,41151,45376,4225
p9,B(Approach),11,34,34,1,1,1,46099,47101,49039,1938
p9,B(Approach),12,21,12,0,0,0,49947,50950,53933,2983
p9,B(Approach),13,34,34,1,1,1,54635,55637,58744,3107
p9,B(Approach),14,41,41,1,1,1,61640,62641,66481,3840
p9,B(Approach),15,12,12,1,1,1,67216,68218,71877,3659
p9,B(Approach),16,42,42,1,1,1,72571,73573,75626,2053
p9,B(Approach),17,24,24,1,1,1,76318,77320,78983,1663
p9,B(Approach),18,34,34,1,1,1,79714,80716,82909,2193
p9,B(Approach),19,13,13,1,1,1,83620,84622,86188,1566
p9,B(Approach),20,13,13,1,1,1,87249,88251,90406,2155
p9,B(Approach),21,41,41,1,1,1,122594,123599,125544,1945
p9,B(Approach),22,23,13,0,0,1,126286,127287,129305,2018
p9,B(Approach),23,34,32,0,1,0,130054,131056,132498,1442
p9,B(Approach),24,32,31,0,1,0,133188,134193,136000,1807
p9,B(Approach),25,23,13,0,0,1,136723,137725,139210,1485
p9,B(Approach),26,32,31,0,1,0,139920,140921,142651,1730
p9,B(Approach),27,24,13,0,0,0,143378,144380,145868,1488
p9,B(Approach),28,14,13,0,1,0,146563,147565,149050,1485
p9,B(Approach),29,43,34,0,0,0,149741,150743,152576,1833
p9,B(Approach),30,32,31,0,1,0,153287,154289,155730,1441
p9,B(Approach),31,34,32,0,1,0,156430,157432,158979,1547
p9,B(Approach),32,21,23,0,1,0,159773,160775,162879,2104
p9,B(Approach),33,13,13,1,1,1,163607,164609,166257,1648
p9,B(Approach),34,24,13,0,0,0,167033,168036,169754,1718
p9,B(Approach),35,43,24,0,0,0,170461,171463,172986,1523
p9,B(Approach),36,21,21,1,1,1,173744,174745,176470,1725
p9,B(Approach),37,12,42,0,0,1,177216,178218,179752,1534
p9,B(Approach),38,31,31,1,1,1,180600,181602,183284,1682
p9,B(Approach),39,21,21,1,1,1,184315,185316,187219,1903
p9,B(Approach),40,32,31,0,1,0,188217,189219,190637,1418
p9,B(Approach),41,12,12,1,1,1,222069,223074,225193,2119
p9,B(Approach),42,42,41,0,1,0,225932,226935,231073,4138
p9,B(Approach),43,41,43,0,1,0,231796,232800,235160,2360
p9,B(Approach),44,42,41,0,1,0,235918,236921,238836,1915
p9,B(Approach),45,23,23,1,1,1,239505,240506,242591,2085
p9,B(Approach),46,24,23,0,1,0,243287,244289,246229,1940
p9,B(Approach),47,31,31,1,1,1,246925,247930,249890,1960
p9,B(Approach),48,42,21,0,0,0,250571,251572,253501,1929
p9,B(Approach),49,43,13,0,0,1,254158,255161,256935,1774
p9,B(Approach),50,13,13,1,1,1,257602,258604,260451,1847
p9,B(Approach),51,43,23,0,0,1,261125,262127,263781,1654
p9,B(Approach),52,14,13,0,1,0,264477,265480,266946,1466
p9,B(Approach),53,31,31,1,1,1,267740,268742,270460,1718
p9,B(Approach),54,41,21,0,0,1,271163,272165,273537,1372
p9,B(Approach),55,12,21,0,0,0,274209,275212,276510,1298
p9,B(Approach),56,32,41,0,0,0,277300,278302,279886,1584
p9,B(Approach),57,14,14,1,1,1,280752,281754,283350,1596
p9,B(Approach),58,23,14,0,0,0,284025,285027,286856,1829
p9,B(Approach),59,14,13,0,1,0,287554,288556,290144,1588
p9,B(Approach),60,14,14,1,1,1,290889,291891,294143,2252
