id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p5,A(Baseline1),1,34,42,0,0,0,31320,32336,34443,2107
p5,A(Baseline1),2,41,21,0,0,1,35507,36509,39445,2936
p5,A(Baseline1),3,24,24,1,1,1,40519,41521,44847,3326
p5,A(Baseline1),4,24,23,0,1,0,45726,46729,49581,2852
p5,A(Baseline1),5,14,24,0,0,1,50558,51560,53816,2256
p5,A(Baseline1),6,12,12,1,1,1,54763,55765,57883,2118
p5,A(Baseline1),7,43,43,1,1,1,58962,59964,62729,2765
p5,A(Baseline1),8,32,32,1,1,1,63668,64670,67208,2538
p5,A(Baseline1),9,42,42,1,1,1,68123,69129,71365,2236
p5,A(Baseline1),10,42,42,1,1,1,72380,73384,75662,2278
p5,A(Baseline1),11,13,13,1,1,1,76512,77514,79477,1963
p5,A(Baseline1),12,23,23,1,1,1,80363,81365,83832,2467
p5,A(Baseline1),13,13,13,1,1,1,84938,85940,88030,2090
p5,A(Baseline1),14,31,31,1,1,1,88852,89854,91919,2065
p5,A(Baseline1),15,24,24,1,1,1,92792,93794,96546,2752
p5,A(Baseline1),16,43,43,1,1,1,97359,98362,100290,1928
p5,A(Baseline1),17,42,42,1,1,1,101145,102147,103812,1665
p5,A(Baseline1),18,23,23,1,1,1,104678,105680,108116,2436
p5,A(Baseline1),19,13,13,1,1,1,109743,110745,115427,4682
p5,A(Baseline1),20,32,32,1,1,1,118292,119295,121211,1916
p5,A(Baseline1),21,31,31,1,1,1,152806,153813,156030,2217
p5,A(Baseline1),22,31,31,1,1,1,157109,158115,160549,2434
p5,A(Baseline1),23,21,23,0,1,0,161475,162477,165403,2926
p5,A(Baseline1),24,24,24,1,1,1,166249,167251,169216,1965
p5,A(Baseline1),25,21,23,0,1,0,170143,171145,176275,5130
p5,A(Baseline1),26,14,14,1,1,1,177151,178153,181322,3169
p5,A(Baseline1),27,42,42,1,1,1,182241,183243,185061,1818
p5,A(Baseline1),28,14,14,1,1,1,185981,186983,188707,1724
p5,A(Baseline1),29,32,42,0,0,1,189589,190592,193228,2636
p5,A(Baseline1),30,41,41,1,1,1,194093,195095,197233,2138
p5,A(Baseline1),31,21,23,0,1,0,198096,199099,200549,1450
p5,A(Baseline1),32,41,41,1,1,1,201387,202389,205898,3509
p5,A(Baseline1),33,21,23,0,1,0,206935,207937,210189,2252
p5,A(Baseline1),34,13,13,1,1,1,211026,212028,213913,1885
p5,A(Baseline1),35,24,23,0,1,0,214803,215806,217928,2122
p5,A(Baseline1),36,43,43,1,1,1,218780,219782,222518,2736
p5,A(Baseline1),37,23,23,1,1,1,223476,224478,226440,1962
p5,A(Baseline1),38,21,24,0,1,0,227341,228343,230730,2387
p5,A(Baseline1),39,34,34,1,1,1,231596,232598,236156,3558
p5,A(Baseline1),40,34,34,1,1,1,237057,238060,240970,2910
p5,A(Baseline1),41,41,41,1,1,1,272495,273503,275420,1917
p5,A(Baseline1),42,12,12,1,1,1,276414,277423,279353,1930
p5,A(Baseline1),43,32,31,0,1,0,280300,281302,285907,4605
p5,A(Baseline1),44,41,41,1,1,1,286764,287767,289731,1964
p5,A(Baseline1),45,31,31,1,1,1,290623,291625,293331,1706
p5,A(Baseline1),46,31,31,1,1,1,294335,295337,296878,1541
p5,A(Baseline1),47,12,12,1,1,1,297769,298771,300723,1952
p5,A(Baseline1),48,43,31,0,0,0,301627,302629,307749,5120
p5,A(Baseline1),49,43,43,1,1,1,308573,309575,312763,3188
p5,A(Baseline1),50,23,23,1,1,1,313866,314869,316812,1943
p5,A(Baseline1),51,42,41,0,1,0,317747,318749,320887,2138
p5,A(Baseline1),52,32,31,0,1,0,321815,322817,324484,1667
p5,A(Baseline1),53,12,12,1,1,1,325405,326406,328260,1854
p5,A(Baseline1),54,12,12,1,1,1,329189,330192,331956,1764
p5,A(Baseline1),55,14,14,1,1,1,332830,333831,335667,1836
p5,A(Baseline1),56,13,14,0,1,0,336595,337597,339607,2010
p5,A(Baseline1),57,34,34,1,1,1,340535,341537,344091,2554
p5,A(Baseline1),58,23,24,0,1,0,345015,346016,348953,2937
p5,A(Baseline1),59,34,34,1,1,1,349991,350992,352814,1822
p5,A(Baseline1),60,14,14,1,1,1,353736,354738,356839,2101
