id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p5,B(Approach),1,12,12,1,1,1,1953,2955,5059,2104
p5,B(Approach),2,14,24,0,0,1,6920,7929,9898,1969
p5,B(Approach),3,23,24,0,1,0,10886,11888,14192,2304
p5,B(Approach),4,12,42,0,0,1,15137,16146,18266,2120
p5,B(Approach),5,42,42,1,1,1,19239,20241,22100,1859
p5,B(Approach),6,31,42,0,0,0,23039,24041,26268,2227
p5,B(Approach),7,41,41,1,1,1,27131,28133,30379,2246
p5,B(Approach),8,32,42,0,0,1,31287,32289,34312,2023
p5,B(Approach),9,31,31,1,1,1,35291,36293,37695,1402
p5,B(Approach),10,41,41,1,1,1,38633,39635,41228,1593
p5,B(Approach),11,34,42,0,0,0,42158,43160,46030,2870
p5,B(Approach),12,31,31,1,1,1,46890,47892,49989,2097
p5,B(Approach),13,34,42,0,0,0,51027,52029,54334,2305
p5,B(Approach),14,34,34,1,1,1,55228,56233,58006,1773
p5,B(Approach),15,42,42,1,1,1,58922,59926,61650,1724
p5,B(Approach),16,34,34,1,1,1,62631,63634,65463,1829
p5,B(Approach),17,41,41,1,1,1,66420,67422,69203,1781
p5,B(Approach),18,21,24,0,1,0,70123,71126,73173,2047
p5,B(Approach),19,13,13,1,1,1,74176,75178,77011,1833
p5,B(Approach),20,13,13,1,1,1,77947,78948,81329,2381
p5,B(Approach),21,24,24,1,1,1,112838,113844,116239,2395
p5,B(Approach),22,24,24,1,1,1,117222,118224,120459,2235
p5,B(Approach),23,14,24,0,0,1,121342,122343,124178,1835
p5,B(Approach),24,41,41,1,1,1,125122,126131,127708,1577
p5,B(Approach),25,23,24,0,1,0,128622,129624,131889,2265
p5,B(Approach),26,23,24,0,1,0,132819,133822,135306,1484
p5,B(Approach),27,32,31,0,1,0,136228,137230,138906,1676
p5,B(Approach),28,21,21,1,1,1,139815,140817,142335,1518
p5,B(Approach),29,42,42,1,1,1,143279,144280,145941,1661
p5,B(Approach),30,31,31,1,1,1,146941,147943,150059,2116
p5,B(Approach),31,14,24,0,0,1,150969,151972,153635,1663
p5,B(Approach),32,23,24,0,1,0,154562,155564,157261,1697
p5,B(Approach),33,14,24,0,0,1,158189,159191,160912,1721
p5,B(Approach),34,21,21,1,1,1,161863,162865,164777,1912
p5,B(Approach),35,12,42,0,0,1,165653,166654,168569,1915
p5,B(Approach),36,43,43,1,1,1,169533,170535,172693,2158
p5,B(Approach),37,42,43,0,1,0,173742,174743,177971,3228
p5,B(Approach),38,43,43,1,1,1,178893,179895,182528,2633
p5,B(Approach),39,23,23,1,1,1,183523,184525,186862,2337
p5,B(Approach),40,12,12,1,1,1,187857,188859,191184,2325
p5,B(Approach),41,24,24,1,1,1,222600,223610,225851,2241
p5,B(Approach),42,43,43,1,1,1,227878,228882,232625,3743
p5,B(Approach),43,32,42,0,0,1,233521,234523,236100,1577
p5,B(Approach),44,21,21,1,1,1,237051,238053,239366,1313
p5,B(Approach),45,14,24,0,0,1,240438,241441,243304,1863
p5,B(Approach),46,21,21,1,1,1,244280,245283,246755,1472
p5,B(Approach),47,32,42,0,0,1,247708,248709,250585,1876
p5,B(Approach),48,24,24,1,1,1,251526,252529,254847,2318
p5,B(Approach),49,13,24,0,0,0,255777,256778,258878,2100
p5,B(Approach),50,13,24,0,0,0,259753,260755,262689,1934
p5,B(Approach),51,32,42,0,0,1,263692,264694,266693,1999
p5,B(Approach),52,12,12,1,1,1,267573,268575,271202,2627
p5,B(Approach),53,34,34,1,1,1,272138,273140,276168,3028
p5,B(Approach),54,24,24,1,1,1,277140,278142,279967,1825
p5,B(Approach),55,43,43,1,1,1,281013,282014,284112,2098
p5,B(Approach),56,42,42,1,1,1,285041,286043,287867,1824
p5,B(Approach),57,41,41,1,1,1,288796,289798,292612,2814
p5,B(Approach),58,43,43,1,1,1,293523,294525,296543,2018
p5,B(Approach),59,13,24,0,0,0,297478,298480,300279,1799
p5,B(Approach),60,31,42,0,0,0,301251,302253,303928,1675
