id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p6,C(Baseline2),1,31,31,1,1,1,1561,2562,3717,1155
p6,C(Baseline2),2,21,21,1,1,1,4462,5463,6564,1101
p6,C(Baseline2),3,23,24,0,1,0,7267,8269,14039,5770
p6,C(Baseline2),4,13,14,0,1,0,14786,15790,17360,1570
p6,C(Baseline2),5,31,41,0,0,1,18098,19101,23058,3957
p6,C(Baseline2),6,34,42,0,0,0,23737,24739,26270,1531
p6,C(Baseline2),7,43,43,1,1,1,27067,28069,29316,1247
p6,C(Baseline2),8,21,21,1,1,1,30059,31061,33092,2031
p6,C(Baseline2),9,14,14,1,1,1,33865,34868,36203,1335
p6,C(Baseline2),10,32,41,0,0,0,36935,37937,39316,1379
p6,C(Baseline2),11,13,14,0,1,0,40110,41112,42821,1709
p6,C(Baseline2),12,14,14,1,1,1,43492,44494,47135,2641
p6,C(Baseline2),13,42,42,1,1,1,47901,48902,53418,4516
p6,C(Baseline2),14,24,24,1,1,1,54162,55165,56336,1171
p6,C(Baseline2),15,21,21,1,1,1,57082,58084,59713,1629
p6,C(Baseline2),16,32,42,0,0,1,60467,61469,63056,1587
p6,C(Baseline2),17,43,43,1,1,1,63877,64879,66541,1662
p6,C(Baseline2),18,24,24,1,1,1,67318,68319,70147,1828
p6,C(Baseline2),19,32,32,1,1,1,70908,71910,76887,4977
p6,C(Baseline2),20,23,23,1,1,1,77641,78642,82112,3470
p6,C(Baseline2),21,32,41,0,0,0,113382,114387,119214,4827
p6,C(Baseline2),22,42,41,0,1,0,119972,120976,124932,3956
p6,C(Baseline2),23,12,12,1,1,1,125758,126760,128634,1874
p6,C(Baseline2),24,23,24,0,1,0,129434,130436,131899,1463
p6,C(Baseline2),25,43,43,1,1,1,132608,133610,135565,1955
p6,C(Baseline2),26,34,43,0,0,0,136240,137242,139752,2510
p6,C(Baseline2),27,41,41,1,1,1,140455,141457,144371,2914
p6,C(Baseline2),28,24,24,1,1,1,145072,146074,150166,4092
p6,C(Baseline2),29,14,14,1,1,1,150937,151938,171203,19265
p6,C(Baseline2),30,42,41,0,1,0,172119,173129,175936,2807
p6,C(Baseline2),31,41,43,0,1,0,176646,177647,180409,2762
p6,C(Baseline2),32,12,12,1,1,1,181287,182291,186005,3714
p6,C(Baseline2),33,32,32,1,1,1,186882,187884,191335,3451
p6,C(Baseline2),34,14,14,1,1,1,192160,193162,195459,2297
p6,C(Baseline2),35,12,12,1,1,1,196441,197443,199037,1594
p6,C(Baseline2),36,13,14,0,1,0,199803,200805,202760,1955
p6,C(Baseline2),37,12,12,1,1,1,203571,204573,207208,2635
p6,C(Baseline2),38,43,43,1,1,1,208014,209016,210501,1485
p6,C(Baseline2),39,12,12,1,1,1,211267,212269,213802,1533
p6,C(Baseline2),40,23,23,1,1,1,214707,215708,218408,2700
p6,C(Baseline2),41,21,21,1,1,1,249736,250741,252409,1668
p6,C(Baseline2),42,43,43,1,1,1,253526,254529,256298,1769
p6,C(Baseline2),43,34,34,1,1,1,257029,258036,260838,2802
p6,C(Baseline2),44,42,42,1,1,1,261604,262606,265010,2404
p6,C(Baseline2),45,34,34,1,1,1,265760,266762,268645,1883
p6,C(Baseline2),46,41,41,1,1,1,269398,270400,271939,1539
p6,C(Baseline2),47,31,41,0,0,1,272726,273728,276344,2616
p6,C(Baseline2),48,21,21,1,1,1,277072,278075,281542,3467
p6,C(Baseline2),49,42,42,1,1,1,282282,283284,285035,1751
p6,C(Baseline2),50,24,24,1,1,1,285815,286820,288501,1681
p6,C(Baseline2),51,14,14,1,1,1,289235,290236,292064,1828
p6,C(Baseline2),52,41,41,1,1,1,292800,293802,295927,2125
p6,C(Baseline2),53,24,24,1,1,1,296694,297695,300409,2714
p6,C(Baseline2),54,34,34,1,1,1,301221,302223,304090,1867
p6,C(Baseline2),55,13,14,0,1,0,304992,305995,311970,5975
p6,C(Baseline2),56,31,43,0,0,0,312722,313725,315717,1992
p6,C(Baseline2),57,23,13,0,0,1,316546,317548,319727,2179
p6,C(Baseline2),58,41,41,1,1,1,320661,321663,323460,1797
p6,C(Baseline2),59,31,31,1,1,1,324328,325329,326864,1535
p6,C(Baseline2),60,13,13,1,1,1,328090,329092,330949,1857
