id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p4,B(Approach),1,41,41,1,1,1,3478,4479,5616,1137
p4,B(Approach),2,24,24,1,1,1,6251,7253,8052,799
p4,B(Approach),3,14,14,1,1,1,8696,9698,11387,1689
p4,B(Approach),4,43,43,1,1,1,12027,13029,14228,1199
p4,B(Approach),5,13,14,0,1,0,14877,15879,16995,1116
p4,B(Approach),6,41,43,0,1,0,17650,18652,19714,1062
p4,B(Approach),7,32,42,0,0,1,20385,21388,22723,1335
p4,B(Approach),8,12,12,1,1,1,23358,24360,25894,1534
p4,B(Approach),9,21,23,0,1,0,26589,27591,28494,903
p4,B(Approach),10,43,43,1,1,1,29149,30151,31558,1407
p4,B(Approach),11,34,34,1,1,1,32227,33229,34484,1255
p4,B(Approach),12,23,23,1,1,1,35160,36162,37485,1323
p4,B(Approach),13,34,34,1,1,1,38139,39142,40570,1428
p4,B(Approach),14,24,24,1,1,1,41245,42247,43290,1043
p4,B(Approach),15,14,34,0,0,1,44003,45005,46475,1470
p4,B(Approach),16,43,43,1,1,1,47153,48155,49226,1071
p4,B(Approach),17,31,31,1,1,1,49895,50896,51816,920
p4,B(Approach),18,31,31,1,1,1,52484,53486,54475,989
p4,B(Approach),19,12,12,1,1,1,55124,56126,57331,1205
p4,B(Approach),20,34,31,0,1,0,57982,58984,60707,1723
p4,B(Approach),21,13,13,1,1,1,91615,92623,93394,771
p4,B(Approach),22,13,13,1,1,1,94075,95082,95953,871
p4,B(Approach),23,21,23,0,1,0,96696,97697,98582,885
p4,B(Approach),24,12,12,1,1,1,99264,100267,101249,982
p4,B(Approach),25,42,42,1,1,1,101896,102898,103943,1045
p4,B(Approach),26,32,42,0,0,1,104632,105634,106677,1043
p4,B(Approach),27,31,31,1,1,1,107311,108314,109676,1362
p4,B(Approach),28,13,13,1,1,1,110337,111339,112263,924
p4,B(Approach),29,32,32,1,1,1,112946,113948,115582,1634
p4,B(Approach),30,34,34,1,1,1,116236,117237,118485,1248
p4,B(Approach),31,34,34,1,1,1,119148,120151,121422,1271
p4,B(Approach),32,41,43,0,1,0,122109,123111,124073,962
p4,B(Approach),33,43,43,1,1,1,124710,125713,126470,757
p4,B(Approach),34,21,23,0,1,0,127145,128148,129128,980
p4,B(Approach),35,24,24,1,1,1,129829,130831,132374,1543
p4,B(Approach),36,12,32,0,0,1,133039,134041,135694,1653
p4,B(Approach),37,21,23,0,1,0,136338,137340,138348,1008
p4,B(Approach),38,42,42,1,1,1,139043,140045,141477,1432
p4,B(Approach),39,42,42,1,1,1,142129,143130,143948,818
p4,B(Approach),40,23,24,0,1,0,144760,145762,146546,784
p4,B(Approach),41,23,24,0,1,0,177444,178450,179617,1167
p4,B(Approach),42,32,42,0,0,1,180265,181267,182570,1303
p4,B(Approach),43,23,24,0,1,0,183202,184207,185127,920
p4,B(Approach),44,24,24,1,1,1,185783,186785,187631,846
p4,B(Approach),45,41,23,0,0,0,188303,189305,190088,783
p4,B(Approach),46,24,24,1,1,1,190757,191759,192772,1013
p4,B(Approach),47,14,24,0,0,1,193451,194453,197162,2709
p4,B(Approach),48,32,42,0,0,1,197820,198822,199792,970
p4,B(Approach),49,43,43,1,1,1,200457,201459,202277,818
p4,B(Approach),50,14,14,1,1,1,202958,203962,205078,1116
p4,B(Approach),51,21,23,0,1,0,205744,206746,208419,1673
p4,B(Approach),52,31,31,1,1,1,209090,210092,211215,1123
p4,B(Approach),53,12,12,1,1,1,211906,212909,213970,1061
p4,B(Approach),54,23,23,1,1,1,214659,215661,217289,1628
p4,B(Approach),55,13,13,1,1,1,217992,218995,220339,1344
p4,B(Approach),56,42,42,1,1,1,221016,222018,224560,2542
p4,B(Approach),57,42,42,1,1,1,225228,226230,229289,3059
p4,B(Approach),58,31,31,1,1,1,229977,230979,232633,1654
p4,B(Approach),59,14,12,0,1,0,233287,234289,235313,1024
p4,B(Approach),60,41,41,1,1,1,235969,236971,239259,2288
