id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p8,C(Baseline2),1,41,41,1,1,1,3610,4612,6380,1768
p8,C(Baseline2),2,31,43,0,0,0,7486,8494,10328,1834
p8,C(Baseline2),3,31,41,0,0,1,11533,12538,14305,1767
p8,C(Baseline2),4,43,23,0,0,1,15597,16599,18208,1609
p8,C(Baseline2),5,42,41,0,1,0,19037,20038,22277,2239
p8,C(Baseline2),6,32,41,0,0,0,23009,24011,25988,1977
p8,C(Baseline2),7,34,42,0,0,0,26678,27680,28925,1245
p8,C(Baseline2),8,24,24,1,1,1,29695,30697,32494,1797
p8,C(Baseline2),9,24,24,1,1,1,33275,34276,38198,3922
p8,C(Baseline2),10,14,12,0,1,0,39040,40042,42656,2614
p8,C(Baseline2),11,23,23,1,1,1,43453,44455,46743,2288
p8,C(Baseline2),12,13,14,0,1,0,47502,48504,50738,2234
p8,C(Baseline2),13,13,13,1,1,1,51510,52512,54405,1893
p8,C(Baseline2),14,21,23,0,1,0,55188,56190,59642,3452
p8,C(Baseline2),15,14,14,1,1,1,60381,61384,63856,2472
p8,C(Baseline2),16,32,41,0,0,0,64619,65621,67621,2000
p8,C(Baseline2),17,23,23,1,1,1,68411,69413,72809,3396
p8,C(Baseline2),18,21,13,0,0,0,73902,74905,76418,1513
p8,C(Baseline2),19,32,41,0,0,0,77138,78140,83432,5292
p8,C(Baseline2),20,23,23,1,1,1,84351,85353,89513,4160
p8,C(Baseline2),21,34,32,0,1,0,121265,122270,124305,2035
p8,C(Baseline2),22,34,12,0,0,0,125113,126118,128526,2408
p8,C(Baseline2),23,31,31,1,1,1,129385,130388,131838,1450
p8,C(Baseline2),24,12,12,1,1,1,132597,133599,135692,2093
p8,C(Baseline2),25,43,43,1,1,1,136445,137447,138923,1476
p8,C(Baseline2),26,43,23,0,0,1,139641,140643,143322,2679
p8,C(Baseline2),27,41,21,0,0,1,144032,145034,146915,1881
p8,C(Baseline2),28,14,14,1,1,1,147712,148715,150772,2057
p8,C(Baseline2),29,42,41,0,1,0,151483,152485,154132,1647
p8,C(Baseline2),30,12,12,1,1,1,154844,155846,158798,2952
p8,C(Baseline2),31,14,14,1,1,1,159494,160496,162318,1822
p8,C(Baseline2),32,32,31,0,1,0,163066,164067,165727,1660
p8,C(Baseline2),33,21,13,0,0,0,166450,167452,169919,2467
p8,C(Baseline2),34,34,42,0,0,0,170675,171677,175967,4290
p8,C(Baseline2),35,34,42,0,0,0,176701,177703,184498,6795
p8,C(Baseline2),36,23,23,1,1,1,185234,186236,189229,2993
p8,C(Baseline2),37,43,23,0,0,1,190067,191077,192841,1764
p8,C(Baseline2),38,31,31,1,1,1,193615,194616,196862,2246
p8,C(Baseline2),39,24,23,0,1,0,197598,198602,199911,1309
p8,C(Baseline2),40,23,23,1,1,1,200637,201639,203353,1714
p8,C(Baseline2),41,24,14,0,0,1,235880,236890,238367,1477
p8,C(Baseline2),42,31,31,1,1,1,239476,240481,243785,3304
p8,C(Baseline2),43,42,21,0,0,0,244652,245653,246987,1334
p8,C(Baseline2),44,13,34,0,0,0,247691,248693,250184,1491
p8,C(Baseline2),45,42,21,0,0,0,250899,251902,254221,2319
p8,C(Baseline2),46,13,13,1,1,1,254954,255956,257192,1236
p8,C(Baseline2),47,41,41,1,1,1,258018,259020,260437,1417
p8,C(Baseline2),48,41,43,0,1,0,261278,262280,263951,1671
p8,C(Baseline2),49,32,31,0,1,0,264728,265730,267470,1740
p8,C(Baseline2),50,43,43,1,1,1,268271,269273,271070,1797
p8,C(Baseline2),51,21,13,0,0,0,271831,272833,274801,1968
p8,C(Baseline2),52,21,13,0,0,0,275541,276543,277855,1312
p8,C(Baseline2),53,24,14,0,0,1,278598,279600,281290,1690
p8,C(Baseline2),54,42,21,0,0,0,282019,283021,287091,4070
p8,C(Baseline2),55,12,32,0,0,1,288025,289027,292024,2997
p8,C(Baseline2),56,13,34,0,0,0,292852,293853,296078,2225
p8,C(Baseline2),57,12,12,1,1,1,297115,298118,300087,1969
p8,C(Baseline2),58,41,41,1,1,1,300797,301799,303821,2022
p8,C(Baseline2),59,14,34,0,0,1,304577,305579,308964,3385
p8,C(Baseline2),60,12,32,0,0,1,309745,310747,312799,2052
