id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp
p12,Distal,1,23,23,1,1,1,26475,27488,31322
p12,Distal,2,23,21,0,1,0,33122,34124,36562
p12,Distal,3,21,21,1,1,1,38130,39135,41946
p12,Distal,4,32,32,1,1,1,43699,44700,49193
p12,Distal,5,21,41,0,0,1,50578,51589,55929
p12,Distal,6,13,13,1,1,1,57027,58030,60834
p12,Distal,7,24,24,1,1,1,61906,62909,66578
p12,Distal,8,42,42,1,1,1,67610,68611,71193
p12,Distal,9,43,41,0,1,0,72106,73108,78930
p12,Distal,10,13,13,1,1,1,80114,81116,84665
p12,Distal,11,43,41,0,1,0,86275,87276,90426
p12,Distal,12,12,24,0,0,0,91803,92808,95833
p12,Distal,13,21,42,0,0,0,96642,97645,103218
p12,Distal,14,43,41,0,1,0,104282,105289,107954
p12,Distal,15,31,12,0,0,0,108779,109792,117385
p12,Distal,16,24,24,1,1,1,118395,119397,122138
p12,Distal,17,12,12,1,1,1,123715,124716,126378
p12,Distal,18,32,32,1,1,1,127338,128340,135353
p12,Distal,19,12,12,1,1,1,136898,137900,140898
p12,Distal,20,24,24,1,1,1,141818,142820,145298
p12,Distal,21,31,32,0,1,0,177114,178121,181274
p12,Distal,22,32,32,1,1,1,182491,183493,186193
p12,Distal,23,32,34,0,1,0,187066,188069,190274
p12,Distal,24,31,31,1,1,1,191243,192245,194074
p12,Distal,25,14,14,1,1,1,194938,195941,198330
p12,Distal,26,14,14,1,1,1,199291,200294,201859
p12,Distal,27,23,21,0,1,0,202666,203668,205385
p12,Distal,28,31,32,0,1,0,206178,207180,209266
p12,Distal,29,41,41,1,1,1,209954,210960,214266
p12,Distal,30,41,41,1,1,1,215170,216174,219161
p12,Distal,31,42,42,1,1,1,220186,221189,223881
p12,Distal,32,43,43,1,1,1,224843,225844,228882
p12,Distal,33,23,43,0,0,1,229995,230997,232937
p12,Distal,34,24,24,1,1,1,234090,235092,236906
p12,Distal,35,43,43,1,1,1,237651,238653,241866
p12,Distal,36,12,14,0,1,0,243003,244005,247073
p12,Distal,37,41,41,1,1,1,248402,249408,252658
p12,Distal,38,34,34,1,1,1,253579,254590,256842
p12,Distal,39,31,32,0,1,0,257770,258772,262642
p12,Distal,40,42,42,1,1,1,263419,264420,266642
p12,Distal,41,12,14,0,1,0,297570,298577,300562
p12,Distal,42,14,14,1,1,1,301514,302516,304642
p12,Distal,43,42,42,1,1,1,305395,306397,308098
p12,Distal,44,34,34,1,1,1,308819,309826,312082
p12,Distal,45,21,21,1,1,1,312938,313940,316762
p12,Distal,46,13,13,1,1,1,317955,318957,322138
p12,Distal,47,13,13,1,1,1,323018,324021,325818
p12,Distal,48,34,34,1,1,1,326635,327637,331634
p12,Distal,49,34,34,1,1,1,332594,333596,335754
p12,Distal,50,24,24,1,1,1,336699,337701,339346
p12,Distal,51,41,41,1,1,1,340442,341444,344210
p12,Distal,52,32,32,1,1,1,345075,346078,348282
p12,Distal,53,23,23,1,1,1,349163,350166,353801
p12,Distal,54,34,14,0,0,1,354603,355606,358755
p12,Distal,55,42,42,1,1,1,359450,360452,362914
p12,Distal,56,21,21,1,1,1,363722,364729,366570
p12,Distal,57,41,41,1,1,1,367370,368372,371050
p12,Distal,58,14,14,1,1,1,371994,372999,375378
p12,Distal,59,13,13,1,1,1,376514,377516,379122
p12,Distal,60,14,14,1,1,1,380186,381189,383258
