id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp
p9,Distal,1,23,21,0,1,0,18359,19365,21638
p9,Distal,2,34,12,0,0,0,22648,23650,25798
p9,Distal,3,32,32,1,1,1,26734,27736,31183
p9,Distal,4,42,42,1,1,1,32030,33032,35782
p9,Distal,5,43,21,0,0,0,36711,37714,40550
p9,Distal,6,31,21,0,0,1,41559,42562,48510
p9,Distal,7,14,14,1,1,1,49455,50457,53398
p9,Distal,8,23,21,0,1,0,54335,55340,58055
p9,Distal,9,12,12,1,1,1,58944,59946,62142
p9,Distal,10,12,12,1,1,1,63359,64366,66950
p9,Distal,11,43,43,1,1,1,67760,68761,72030
p9,Distal,12,21,21,1,1,1,72775,73777,76063
p9,Distal,13,21,21,1,1,1,76831,77833,79854
p9,Distal,14,13,13,1,1,1,80832,81833,84367
p9,Distal,15,43,21,0,0,0,85167,86169,88422
p9,Distal,16,21,43,0,0,0,89399,90402,93910
p9,Distal,17,34,34,1,1,1,94759,95762,98150
p9,Distal,18,14,14,1,1,1,99128,100131,102703
p9,Distal,19,13,13,1,1,1,103599,104601,107086
p9,Distal,20,14,14,1,1,1,108000,109002,116495
p9,Distal,21,31,12,0,0,0,147688,148692,154343
p9,Distal,22,12,12,1,1,1,155079,156082,159030
p9,Distal,23,12,12,1,1,1,159863,160867,163654
p9,Distal,24,32,32,1,1,1,164519,165521,172623
p9,Distal,25,24,24,1,1,1,173478,174480,177287
p9,Distal,26,41,21,0,0,1,178663,179665,182462
p9,Distal,27,23,23,1,1,1,183303,184305,186599
p9,Distal,28,32,12,0,0,1,187464,188467,191358
p9,Distal,29,23,21,0,1,0,192135,193137,195335
p9,Distal,30,34,34,1,1,1,196135,197142,200590
p9,Distal,31,21,21,1,1,1,201463,202474,205271
p9,Distal,32,21,21,1,1,1,206127,207129,209295
p9,Distal,33,41,41,1,1,1,209991,210994,213871
p9,Distal,34,12,12,1,1,1,214567,215569,217910
p9,Distal,35,32,32,1,1,1,219055,220058,224352
p9,Distal,36,41,41,1,1,1,225191,226193,228287
p9,Distal,37,13,13,1,1,1,229375,230377,233838
p9,Distal,38,41,41,1,1,1,234967,235973,238374
p9,Distal,39,24,24,1,1,1,239663,240665,244286
p9,Distal,40,14,14,1,1,1,245567,246569,249727
p9,Distal,41,42,21,0,0,0,281791,282798,286807
p9,Distal,42,34,12,0,0,0,287639,288643,291078
p9,Distal,43,24,24,1,1,1,291904,292906,294839
p9,Distal,44,43,23,0,0,1,296751,297754,302158
p9,Distal,45,34,12,0,0,0,303463,304469,308678
p9,Distal,46,43,21,0,0,0,309575,310577,312966
p9,Distal,47,41,21,0,0,1,313903,314905,317023
p9,Distal,48,42,42,1,1,1,317990,318995,321967
p9,Distal,49,42,42,1,1,1,322903,323906,328527
p9,Distal,50,13,13,1,1,1,329544,330545,332271
p9,Distal,51,32,31,0,1,0,333120,334122,340079
p9,Distal,52,42,42,1,1,1,340800,341802,346367
p9,Distal,53,31,31,1,1,1,347040,348042,350118
p9,Distal,54,31,31,1,1,1,351031,352033,355703
p9,Distal,55,13,13,1,1,1,356456,357457,359695
p9,Distal,56,24,24,1,1,1,360695,361697,363719
p9,Distal,57,23,23,1,1,1,365479,366488,368615
p9,Distal,58,31,31,1,1,1,369511,370518,373591
p9,Distal,59,14,14,1,1,1,374671,375674,377614
p9,Distal,60,24,24,1,1,1,378879,379881,381862
