id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp
p11,Body,1,43,43,1,1,1,10734,11742,13846
p11,Body,2,12,13,0,1,0,15535,16539,20253
p11,Body,3,42,43,0,1,0,21742,22744,25350
p11,Body,4,43,43,1,1,1,26454,27459,29957
p11,Body,5,41,31,0,0,1,31006,32008,34814
p11,Body,6,12,34,0,0,0,35782,36784,40429
p11,Body,7,41,43,0,1,0,41630,42632,47565
p11,Body,8,32,41,0,0,0,48575,49582,52685
p11,Body,9,13,14,0,1,0,53749,54752,58174
p11,Body,10,24,13,0,0,0,59046,60048,64822
p11,Body,11,42,21,0,0,0,65878,66884,70582
p11,Body,12,34,42,0,0,0,71495,72505,80158
p11,Body,13,31,21,0,0,1,82430,83437,90845
p11,Body,14,21,13,0,0,0,91806,92808,97877
p11,Body,15,32,41,0,0,0,98942,99948,105325
p11,Body,16,21,21,1,1,1,106366,107369,113365
p11,Body,17,42,21,0,0,0,114310,115312,126645
p11,Body,18,13,14,0,1,0,129558,130562,135901
p11,Body,19,41,21,0,0,1,137429,138432,140782
p11,Body,20,24,24,1,1,1,142894,143898,155174
p11,Body,21,31,41,0,0,1,188662,189668,191982
p11,Body,22,21,13,0,0,0,193846,194855,196837
p11,Body,23,14,34,0,0,1,197766,198768,202541
p11,Body,24,42,21,0,0,0,203294,204298,210622
p11,Body,25,31,41,0,0,1,211638,212639,214870
p11,Body,26,43,21,0,0,0,215982,216984,220013
p11,Body,27,34,21,0,0,0,220862,221870,225045
p11,Body,28,31,43,0,0,0,225830,226837,230021
p11,Body,29,43,23,0,0,1,231030,232033,236333
p11,Body,30,14,14,1,1,1,237510,238513,242909
p11,Body,31,34,43,0,0,0,244094,245096,248493
p11,Body,32,34,43,0,0,0,249206,250208,252334
p11,Body,33,23,13,0,0,1,253063,254065,257566
p11,Body,34,13,34,0,0,0,258390,259393,262039
p11,Body,35,23,13,0,0,1,264086,265088,268254
p11,Body,36,13,34,0,0,0,269798,270804,273205
p11,Body,37,34,43,0,0,0,274655,275657,280597
p11,Body,38,24,14,0,0,1,282366,283369,288333
p11,Body,39,14,34,0,0,1,289942,290944,295925
p11,Body,40,41,23,0,0,0,297382,298384,302117
p11,Body,41,21,13,0,0,0,335486,336492,340429
p11,Body,42,31,43,0,0,0,341574,342576,344878
p11,Body,43,14,32,0,0,0,345886,346888,349861
p11,Body,44,41,43,0,1,0,350614,351617,354541
p11,Body,45,32,41,0,0,0,355486,356493,358806
p11,Body,46,12,31,0,0,0,359942,360944,363557
p11,Body,47,32,41,0,0,0,364438,365440,368102
p11,Body,48,12,31,0,0,0,369022,370024,372357
p11,Body,49,23,14,0,0,0,373398,374400,376733
p11,Body,50,12,31,0,0,0,377702,378704,381269
p11,Body,51,32,41,0,0,0,382542,383546,385766
p11,Body,52,23,34,0,0,0,386790,387792,390550
p11,Body,53,42,43,0,1,0,391814,392816,395477
p11,Body,54,43,21,0,0,0,396422,397424,404374
p11,Body,55,23,13,0,0,1,405414,406419,408566
p11,Body,56,24,13,0,0,0,409301,410303,412029
p11,Body,57,13,34,0,0,0,412990,413992,416654
p11,Body,58,21,13,0,0,0,417494,418496,420757
p11,Body,59,14,12,0,1,0,421958,422960,426845
p11,Body,60,24,14,0,0,1,427902,428904,437045
