id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp
p10,Distal,1,43,43,1,1,1,12108,13112,15611
p10,Distal,2,41,41,1,1,1,16427,17429,19683
p10,Distal,3,23,21,0,1,0,20514,21516,24546
p10,Distal,4,12,14,0,1,0,25332,26334,28842
p10,Distal,5,43,43,1,1,1,29619,30625,32450
p10,Distal,6,43,43,1,1,1,33315,34323,37267
p10,Distal,7,41,41,1,1,1,38090,39092,40882
p10,Distal,8,13,13,1,1,1,41659,42662,45090
p10,Distal,9,31,31,1,1,1,45874,46878,48818
p10,Distal,10,24,24,1,1,1,49891,50896,52922
p10,Distal,11,43,43,1,1,1,53747,54749,56866
p10,Distal,12,31,31,1,1,1,57603,58605,60618
p10,Distal,13,21,41,0,0,1,61524,62526,64243
p10,Distal,14,13,13,1,1,1,65052,66054,68778
p10,Distal,15,41,41,1,1,1,69643,70646,72250
p10,Distal,16,23,21,0,1,0,73299,74301,76378
p10,Distal,17,13,13,1,1,1,78179,79181,80306
p10,Distal,18,24,24,1,1,1,81115,82117,84618
p10,Distal,19,23,21,0,1,0,85395,86397,88882
p10,Distal,20,32,12,0,0,1,90227,91229,93682
p10,Distal,21,23,21,0,1,0,124491,125500,126930
p10,Distal,22,34,14,0,0,1,128210,129213,130818
p10,Distal,23,14,14,1,1,1,131699,132701,135715
p10,Distal,24,12,14,0,1,0,136843,137845,139986
p10,Distal,25,24,43,0,0,0,140795,141797,143930
p10,Distal,26,14,14,1,1,1,144715,145718,147667
p10,Distal,27,32,12,0,0,1,148483,149486,152707
p10,Distal,28,24,24,1,1,1,153595,154598,156883
p10,Distal,29,34,14,0,0,1,157739,158741,161627
p10,Distal,30,21,21,1,1,1,162404,163410,165059
p10,Distal,31,13,13,1,1,1,165843,166845,168770
p10,Distal,32,31,31,1,1,1,169635,170638,172898
p10,Distal,33,13,13,1,1,1,173651,174659,176411
p10,Distal,34,42,42,1,1,1,177587,178589,180707
p10,Distal,35,31,31,1,1,1,181939,182942,184658
p10,Distal,36,21,41,0,0,1,185451,186454,189531
p10,Distal,37,14,14,1,1,1,190291,191294,193018
p10,Distal,38,21,21,1,1,1,193787,194790,196770
p10,Distal,39,14,14,1,1,1,198091,199093,200674
p10,Distal,40,42,42,1,1,1,201531,202533,205818
p10,Distal,41,41,41,1,1,1,236587,237597,239371
p10,Distal,42,42,42,1,1,1,242899,243900,246738
p10,Distal,43,34,34,1,1,1,247634,248637,250139
p10,Distal,44,32,34,0,1,0,250979,251982,254434
p10,Distal,45,42,42,1,1,1,255203,256204,258235
p10,Distal,46,12,14,0,1,0,258972,259974,262251
p10,Distal,47,24,24,1,1,1,263083,264085,265498
p10,Distal,48,12,14,0,1,0,266211,267213,268442
p10,Distal,49,42,42,1,1,1,269218,270221,272075
p10,Distal,50,32,12,0,0,1,274251,275253,276443
p10,Distal,51,34,34,1,1,1,277252,278254,279834
p10,Distal,52,23,21,0,1,0,280580,281582,283906
p10,Distal,53,12,14,0,1,0,284923,285926,288338
p10,Distal,54,41,41,1,1,1,290324,291329,294067
p10,Distal,55,32,12,0,0,1,295163,296166,299386
p10,Distal,56,43,43,1,1,1,300707,301711,303538
p10,Distal,57,14,14,1,1,1,304395,305398,306970
p10,Distal,58,31,31,1,1,1,307739,308741,311739
p10,Distal,59,21,41,0,0,1,312523,313526,316235
p10,Distal,60,34,14,0,0,1,317483,318485,320586
